Concurrent workers; 68
Granulatiry; 200
Lifeline class; handist.collections.glb.lifeline.Hypercube
Serialization; KRYO
Arguments received were [5, 10, 20, 10000, 10000000, 42]
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5place(3): thread waiting on operation handist.collections.glb.GlbOperation@5

place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3) received 1 assignments from place(1)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) worker(35) stopped --- 68 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(2) received 1 assignments from place(3)
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2) worker(32) stopped --- 68 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(0) received 8 assignments from place(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(0)] to [place(1)]: [2785100,2790000) 
-DistColGlb- [place(0)] to [place(2)]: [2810000,2820000) [2850000,2860000) [2880000,2890000) [2910000,2920000) [2615100,2620000) [2685100,2690000) [2755100,2760000) 
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) worker(52) stopped --- 62 stopped workers
place(0) worker(47) stopped --- 64 stopped workers
place(0) worker(30) stopped --- 66 stopped workers
place(0) worker(34) stopped --- 65 stopped workers
place(0) worker(48) stopped --- 65 stopped workers
place(0) worker(53) stopped --- 66 stopped workers
place(0) worker(25) stopped --- 66 stopped workers
place(0) worker(26) stopped --- 67 stopped workers
place(1) received 1 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(3)]: [2787650,2790000) 
place(1) worker(62) stopped --- 66 stopped workers
place(1) worker(33) stopped --- 67 stopped workers
place(1) worker(23) stopped --- 67 stopped workers
place(1) worker(40) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) received 1 assignments from place(1)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(3)] to [place(1)]: [2788925,2790000) 
-DistColGlb- [place(3)] to [place(2)]: [2788488,2788925) 
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) worker(45) stopped --- 68 stopped workers
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(1) received 1 assignments from place(3)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(3)]: [2789563,2790000) 
place(2) received 1 assignments from place(3)
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(2)] to [place(3)]: [2788807,2788925) 
place(2) worker(26) stopped --- 68 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) worker(44) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(3) received 1 assignments from place(2)
place(3) received 1 assignments from place(1)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3) worker(28) stopped --- 67 stopped workers
-DistColGlb- [place(3)] to [place(2)]: [2789882,2790000) 
place(3): thread already waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(0)] to [place(1)]: [2752750,2755100) 
place(3) worker(20) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(0) worker(6) stopped --- 66 stopped workers
place(0) worker(32) stopped --- 67 stopped workers
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) received 1 assignments from place(3)
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) worker(9) stopped --- 68 stopped workers
place(0) worker(33) stopped --- 67 stopped workers
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) worker(14) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(1) received 1 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(3)]: [2754025,2755100) 
-DistColGlb- [place(1)] to [place(0)]: [2753588,2754025) 
place(1) worker(60) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(0) received 1 assignments from place(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(0)] to [place(1)]: [2753907,2754025) 
place(0) worker(49) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(1) received 1 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1) worker(19) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(2) received 7 assignments from place(0)
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(2)] to [place(3)]: [2855100,2860000) 
-DistColGlb- [place(2)] to [place(0)]: [2910000,2920000) [2615100,2620000) [2685100,2690000) [2755100,2760000) [2815100,2820000) 
place(2) worker(55) stopped --- 59 stopped workers
place(2) worker(2) stopped --- 61 stopped workers
place(2) worker(33) stopped --- 63 stopped workers
place(2) worker(61) stopped --- 64 stopped workers
place(2) worker(44) stopped --- 59 stopped workers
place(2) worker(21) stopped --- 58 stopped workers
place(2) worker(34) stopped --- 65 stopped workers
place(2) worker(29) stopped --- 62 stopped workers
place(2) worker(0) stopped --- 60 stopped workers
place(2) worker(64) stopped --- 61 stopped workers
place(2) worker(65) stopped --- 63 stopped workers
place(2) worker(27) stopped --- 61 stopped workers
place(2) worker(13) stopped --- 65 stopped workers
place(2) worker(63) stopped --- 65 stopped workers
place(2) worker(58) stopped --- 64 stopped workers
place(2) worker(22) stopped --- 65 stopped workers
place(2) worker(4) stopped --- 65 stopped workers
place(2) worker(30) stopped --- 66 stopped workers
place(2) worker(10) stopped --- 64 stopped workers
place(2) worker(20) stopped --- 64 stopped workers
place(2) worker(46) stopped --- 64 stopped workers
place(2) worker(1) stopped --- 66 stopped workers
place(2) worker(52) stopped --- 65 stopped workers
place(2) worker(25) stopped --- 65 stopped workers
place(2) worker(62) stopped --- 66 stopped workers
place(2) worker(15) stopped --- 66 stopped workers
place(2) worker(14) stopped --- 67 stopped workers
place(3) received 1 assignments from place(2)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(3)] to [place(1)]: [2857650,2860000) 
-DistColGlb- [place(3)] to [place(2)]: [2856575,2857650) 
place(3) worker(11) stopped --- 67 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) worker(59) stopped --- 68 stopped workers
place(3) received 1 assignments from place(1)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3) worker(41) stopped --- 67 stopped workers
place(1) received 1 assignments from place(3)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(0)]: [2858925,2860000) 
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(3) worker(37) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) received 1 assignments from place(3)
place(2): thread already waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(2)] to [place(3)]: [2857213,2857650) 
place(1) worker(2) stopped --- 67 stopped workers
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(1) worker(6) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) worker(49) stopped --- 67 stopped workers
place(0) received 1 assignments from place(1)
place(2) worker(16) stopped --- 63 stopped workers
place(2) worker(12) stopped --- 64 stopped workers
place(2) worker(60) stopped --- 67 stopped workersplace(0): thread waiting on operation handist.collections.glb.GlbOperation@5

place(2) worker(39) stopped --- 67 stopped workers
-DistColGlb- [place(0)] to [place(1)]: [2859563,2860000) 
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(2) worker(11) stopped --- 66 stopped workers
place(2) worker(5) stopped --- 67 stopped workers
place(0) worker(27) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) worker(2) stopped --- 67 stopped workers
place(3) received 1 assignments from place(2)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(3)] to [place(1)]: [2857532,2857650) 
place(2): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) worker(36) stopped --- 68 stopped workers
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(3) worker(0) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(1) received 1 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(3)]: [2859882,2860000) 
place(1) received 1 assignments from place(3)
place(1): thread already waiting on operation handist.collections.glb.GlbOperation@5
place(1) worker(12) stopped --- 67 stopped workers
place(1) worker(15) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(3) received 1 assignments from place(1)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3) worker(32) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) received 5 assignments from place(2)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(0)] to [place(2)]: [2685100,2690000) [2755100,2760000) [2815100,2820000) [2915100,2920000) 
-DistColGlb- [place(0)] to [place(1)]: [2617650,2620000) 
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(0) worker(59) stopped --- 65 stopped workers
place(0) worker(3) stopped --- 66 stopped workers
place(0) worker(66) stopped --- 66 stopped workers
place(0) worker(65) stopped --- 67 stopped workers
place(1) received 1 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(0)]: [2618925,2620000) 
-DistColGlb- [place(1)] to [place(3)]: [2618488,2618925) 
place(0) worker(5) stopped --- 65 stopped workers
place(0) worker(44) stopped --- 66 stopped workers
place(0) worker(22) stopped --- 66 stopped workers
place(0) worker(21) stopped --- 67 stopped workers
place(1) worker(17) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) worker(45) stopped --- 66 stopped workers
place(0) worker(60) stopped --- 67 stopped workers
place(0) worker(57) stopped --- 67 stopped workers
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(0) worker(43) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) received 1 assignments from place(1)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(3)] to [place(2)]: [2618807,2618925) 
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(0) received 1 assignments from place(1)
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) worker(13) stopped --- 68 stopped workers
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(0)] to [place(1)]: [2619563,2620000) 
place(0) worker(13) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) received 1 assignments from place(3)
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2) worker(35) stopped --- 68 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(1) received 1 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(3)]: [2619882,2620000) 
place(1) worker(64) stopped --- 68 stopped workersplace(2) received 4 assignments from place(0)

place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(2)] to [place(0)]: [2757650,2760000) 
-DistColGlb- [place(2)] to [place(3)]: [2815100,2820000) [2915100,2920000) [2687650,2690000) 
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) received 1 assignments from place(1)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) worker(3) stopped --- 68 stopped workers
place(2) worker(34) stopped --- 65 stopped workers
place(2) worker(28) stopped --- 66 stopped workers
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) worker(27) stopped --- 66 stopped workers
place(0) received 1 assignments from place(2)
place(2) worker(29) stopped --- 67 stopped workers
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(0)] to [place(1)]: [2758925,2760000) 
place(0) worker(37) stopped --- 67 stopped workers
place(0) worker(38) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
-DistColGlb- [place(2)] to [place(0)]: [2686575,2687650) 
place(1) received 1 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(0)]: [2759563,2760000) 
place(2) worker(63) stopped --- 67 stopped workers
-DistColGlb- [place(1)] to [place(3)]: [2759444,2759563) 
place(2) worker(33) stopped --- 68 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) worker(48) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) received 1 assignments from place(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(0) worker(12) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(0) received 1 assignments from place(2)
place(3) received 1 assignments from place(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
-DistColGlb- [place(0)] to [place(2)]: [2687213,2687650) 

place(3) worker(25) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
-DistColGlb- [place(0)] to [place(1)]: [2687094,2687213) 
place(3) received 3 assignments from place(2)
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)place(3): thread waiting on operation handist.collections.glb.GlbOperation@5

-DistColGlb- [place(3)] to [place(1)]: [2687650,2690000) [2817650,2820000) 
-DistColGlb- [place(3)] to [place(2)]: [2917650,2920000) 
place(0) worker(34) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) received 1 assignments from place(0)
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2) worker(58) stopped --- 68 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) worker(60) stopped --- 65 stopped workers
place(3) worker(18) stopped --- 66 stopped workers
place(1) received 1 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) worker(13) stopped --- 68 stopped workers
place(3) worker(51) stopped --- 64 stopped workers
place(3) worker(52) stopped --- 66 stopped workers
place(3) worker(42) stopped --- 64 stopped workers
place(3) worker(36) stopped --- 67 stopped workers
place(3) worker(43) stopped --- 67 stopped workers
place(2) received 1 assignments from place(3)
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(2)] to [place(0)]: [2918925,2920000) 
place(3) worker(47) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
-DistColGlb- [place(2)] to [place(3)]: [2918488,2918925) 
place(1) received 2 assignments from place(3)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(0)]: [2688925,2690000) 
-DistColGlb- [place(1)] to [place(3)]: [2818925,2820000) 
place(2) worker(22) stopped --- 68 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(1) worker(61) stopped --- 66 stopped workers
place(0) received 1 assignments from place(2)
place(3) received 1 assignments from place(2)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5place(0): thread waiting on operation handist.collections.glb.GlbOperation@5

-DistColGlb- [place(0)] to [place(2)]: [2919563,2920000) 
-DistColGlb- [place(3)] to [place(2)]: [2918807,2918925) 
place(1) worker(38) stopped --- 66 stopped workers
place(1) worker(57) stopped --- 67 stopped workers
place(1) worker(8) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) received 1 assignments from place(1)
place(0): thread already waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(0)] to [place(1)]: [2689563,2690000) 
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(3) worker(48) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) received 1 assignments from place(1)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(3)] to [place(1)]: [2819563,2820000) 
place(0) worker(16) stopped --- 67 stopped workers
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(0) worker(56) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) received 1 assignments from place(3)
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) worker(30) stopped --- 68 stopped workers
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(3) worker(23) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(2) received 1 assignments from place(0)
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)-DistColGlb- [place(2)] to [place(3)]: [2919882,2920000) 

place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) worker(67) stopped --- 68 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@5
place(1) received 1 assignments from place(3)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(0)]: [2819882,2820000) 
place(1) received 1 assignments from place(0)
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(1): thread already waiting on operation handist.collections.glb.GlbOperation@5
-DistColGlb- [place(1)] to [place(3)]: [2689882,2690000) 
place(1) worker(29) stopped --- 67 stopped workers
place(3) received 1 assignments from place(2)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) worker(26) stopped --- 68 stopped workers
place(1) worker(34) stopped --- 68 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) received 1 assignments from place(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(0): resumed after waiting on handist.collections.glb.GlbOperation@5
place(0) worker(26) stopped --- 68 stopped workers
place(3) received 1 assignments from place(1)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): resumed after waiting on handist.collections.glb.GlbOperation@5
place(3) worker(17) stopped --- 68 stopped workers
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@b
place(1): thread waiting on operation handist.collections.glb.GlbOperation@b
place(2): thread waiting on operation handist.collections.glb.GlbOperation@b
place(3): thread waiting on operation handist.collections.glb.GlbOperation@b
place(3) worker(14) stopped --- 0 stopped workers
place(3) worker(20) stopped --- 0 stopped workers
place(1) worker(42) stopped --- 0 stopped workers
place(1) worker(40) stopped --- 0 stopped workers
place(1) worker(55) stopped --- 0 stopped workers
place(1) worker(55) stopped --- 0 stopped workers
place(1) worker(24) stopped --- 6 stopped workers
place(1) worker(12) stopped --- 14 stopped workers
place(1) worker(30) stopped --- 15 stopped workers
place(1) worker(41) stopped --- 4 stopped workers
place(1) worker(52) stopped --- 6 stopped workers
place(1) worker(32) stopped --- 6 stopped workers
place(1) worker(1) stopped --- 0 stopped workers
place(1) worker(45) stopped --- 0 stopped workers
place(1) worker(61) stopped --- 0 stopped workers
place(1) worker(6) stopped --- 0 stopped workers
place(1) worker(46) stopped --- 2 stopped workers
place(1) worker(0) stopped --- 1 stopped workers
place(1) worker(44) stopped --- 0 stopped workers
place(1) worker(56) stopped --- 1 stopped workers
place(1) worker(49) stopped --- 0 stopped workers
place(1) worker(40) stopped --- 1 stopped workers
place(1) worker(36) stopped --- 1 stopped workers
place(3) worker(62) stopped --- 0 stopped workers
place(3) worker(3) stopped --- 0 stopped workers
place(3) worker(37) stopped --- 0 stopped workers
place(3) worker(43) stopped --- 0 stopped workers
place(3) worker(54) stopped --- 0 stopped workers
place(3) worker(16) stopped --- 1 stopped workers
place(3) worker(60) stopped --- 32 stopped workers
place(3) worker(46) stopped --- 53 stopped workers
place(3) worker(27) stopped --- 56 stopped workersplace(1) worker(39) stopped --- 1 stopped workers

place(3) worker(35) stopped --- 0 stopped workers
place(3) worker(56) stopped --- 0 stopped workers
place(3) worker(13) stopped --- 2 stopped workers
place(3) worker(42) stopped --- 1 stopped workers
place(3) worker(43) stopped --- 62 stopped workers
place(1) worker(67) stopped --- 1 stopped workers
place(3) worker(6) stopped --- 0 stopped workers
place(3) worker(56) stopped --- 64 stopped workers
place(1) worker(66) stopped --- 1 stopped workers
place(1) worker(19) stopped --- 0 stopped workers
place(3) worker(50) stopped --- 1 stopped workers
place(1) worker(33) stopped --- 0 stopped workersplace(3) worker(30) stopped --- 0 stopped workers

place(1) worker(55) stopped --- 0 stopped workersplace(3) worker(5) stopped --- 0 stopped workers
place(3) worker(4) stopped --- 0 stopped workers
place(3) worker(55) stopped --- 0 stopped workers

place(3) worker(24) stopped --- 0 stopped workers
place(3) worker(25) stopped --- 1 stopped workers
place(1) worker(54) stopped --- 0 stopped workers
place(3) worker(24) stopped --- 67 stopped workersplace(1) worker(47) stopped --- 2 stopped workers
place(3) worker(42) stopped --- 66 stopped workers
place(3) worker(50) stopped --- 66 stopped workers

place(3) worker(32) stopped --- 64 stopped workers
place(3) worker(25) stopped --- 63 stopped workers
place(3) worker(3) stopped --- 61 stopped workers
place(3) worker(30) stopped --- 61 stopped workersplace(1) worker(11) stopped --- 2 stopped workers

place(3) worker(20) stopped --- 59 stopped workers
place(3) worker(13) stopped --- 58 stopped workers
place(3) worker(6) stopped --- 58 stopped workers
place(3) worker(39) stopped --- 58 stopped workers
place(3) worker(4) stopped --- 58 stopped workers
place(3) worker(40) stopped --- 58 stopped workers
place(3) worker(15) stopped --- 58 stopped workers
place(3) worker(57) stopped --- 58 stopped workers
place(3) worker(33) stopped --- 58 stopped workers
place(3) worker(60) stopped --- 58 stopped workers
place(3) worker(0) stopped --- 58 stopped workers
place(3) worker(62) stopped --- 58 stopped workers
place(3) worker(14) stopped --- 58 stopped workers
place(3) worker(2) stopped --- 58 stopped workers
place(3) worker(48) stopped --- 58 stopped workers
place(3) worker(9) stopped --- 58 stopped workers
place(3) worker(66) stopped --- 58 stopped workers
place(3) worker(5) stopped --- 58 stopped workers
place(3) worker(36) stopped --- 58 stopped workers
place(3) worker(55) stopped --- 58 stopped workers
place(3) worker(65) stopped --- 58 stopped workers
place(3) worker(8) stopped --- 58 stopped workers
place(3) worker(19) stopped --- 58 stopped workers
place(1) worker(42) stopped --- 3 stopped workers
place(3) worker(38) stopped --- 58 stopped workers
place(3) worker(49) stopped --- 58 stopped workers
place(1) worker(16) stopped --- 5 stopped workers
place(1) worker(6) stopped --- 7 stopped workersplace(3) worker(26) stopped --- 58 stopped workers

place(1) worker(28) stopped --- 5 stopped workersplace(3) worker(61) stopped --- 58 stopped workers
place(3) worker(17) stopped --- 58 stopped workers
place(3) worker(12) stopped --- 58 stopped workers

place(1) worker(64) stopped --- 5 stopped workersplace(3) worker(37) stopped --- 58 stopped workers
place(3) worker(63) stopped --- 58 stopped workers

place(3) worker(44) stopped --- 58 stopped workers
place(3) worker(51) stopped --- 58 stopped workersplace(1) worker(58) stopped --- 7 stopped workers

place(3) worker(29) stopped --- 58 stopped workersplace(1) worker(7) stopped --- 6 stopped workers
place(1) worker(50) stopped --- 0 stopped workers

place(3) worker(59) stopped --- 58 stopped workers
place(1) worker(24) stopped --- 1 stopped workers
place(3) worker(22) stopped --- 58 stopped workers
place(1) worker(61) stopped --- 1 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@b
place(3) worker(53) stopped --- 58 stopped workers
place(3) worker(52) stopped --- 58 stopped workersplace(1) worker(63) stopped --- 4 stopped workers
place(1) worker(12) stopped --- 6 stopped workers

place(3) worker(58) stopped --- 58 stopped workers
place(3) worker(18) stopped --- 56 stopped workers
place(1) worker(9) stopped --- 11 stopped workers
place(1) worker(25) stopped --- 11 stopped workers
place(3) worker(28) stopped --- 52 stopped workers
place(3) worker(11) stopped --- 53 stopped workers
place(3) worker(67) stopped --- 53 stopped workers
place(3) worker(21) stopped --- 53 stopped workers
place(1) worker(49) stopped --- 12 stopped workers
place(3) worker(20) stopped --- 47 stopped workers
place(3) worker(31) stopped --- 41 stopped workersplace(1) worker(38) stopped --- 16 stopped workers
place(3) worker(1) stopped --- 34 stopped workers
place(3) worker(34) stopped --- 3 stopped workers
place(3) worker(35) stopped --- 2 stopped workers
place(3) worker(23) stopped --- 2 stopped workers
place(1) worker(35) stopped --- 18 stopped workers
place(1) worker(31) stopped --- 19 stopped workers
place(3) worker(7) stopped --- 1 stopped workers
place(3) worker(10) stopped --- 1 stopped workers

place(1) worker(34) stopped --- 22 stopped workersplace(3) worker(41) stopped --- 5 stopped workers
place(3) worker(45) stopped --- 3 stopped workers

place(1) worker(33) stopped --- 25 stopped workers
place(3) worker(64) stopped --- 2 stopped workers
place(1) worker(58) stopped --- 24 stopped workers
place(3) worker(47) stopped --- 68 stopped workers
place(3) worker(44) stopped --- 67 stopped workers
place(1) worker(26) stopped --- 25 stopped workers
place(1) worker(37) stopped --- 31 stopped workers
place(1) worker(0) stopped --- 0 stopped workers
place(1) worker(53) stopped --- 31 stopped workers
place(1) worker(10) stopped --- 37 stopped workers
place(1) worker(40) stopped --- 39 stopped workers
