Concurrent workers; 68
Granulatiry; 400
Lifeline class; handist.collections.glb.lifeline.Hypercube
Serialization; KRYO
Arguments received were [5, 10, 20, 10000, 10000000, 42]
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5place(2): thread waiting on operation handist.collections.glb.GlbOperation@5

place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2) worker(17) stopped --- 3 stopped workers
place(2) worker(63) stopped --- 3 stopped workers
place(1) worker(0) stopped --- 47 stopped workers
place(1) worker(20) stopped --- 47 stopped workers
place(1) worker(49) stopped --- 49 stopped workersplace(3) worker(41) stopped --- 35 stopped workers
place(3) worker(62) stopped --- 36 stopped workers

place(1) worker(48) stopped --- 49 stopped workers
place(1) worker(29) stopped --- 43 stopped workers
place(2) worker(15) stopped --- 3 stopped workers
place(2) worker(38) stopped --- 3 stopped workers
place(2) worker(9) stopped --- 4 stopped workersplace(3) worker(10) stopped --- 53 stopped workers


place(3) worker(35) stopped --- 34 stopped workers
place(1) worker(58) stopped --- 47 stopped workers
place(2) worker(41) stopped --- 5 stopped workers
place(3) worker(5) stopped --- 54 stopped workers
place(1) worker(26) stopped --- 47 stopped workers
place(2) worker(27) stopped --- 5 stopped workers
place(0) worker(45) stopped --- 0 stopped workers
place(3) worker(67) stopped --- 58 stopped workersplace(1) worker(6) stopped --- 47 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@87

place(1) worker(23) stopped --- 47 stopped workers
place(2) worker(42) stopped --- 68 stopped workers
place(3) worker(43) stopped --- 33 stopped workers
place(1) worker(7) stopped --- 43 stopped workers
place(2) worker(52) stopped --- 67 stopped workers
place(3) worker(54) stopped --- 61 stopped workersplace(1) worker(18) stopped --- 43 stopped workers
place(2) worker(15) stopped --- 66 stopped workers

place(1) worker(66) stopped --- 40 stopped workers
place(2) worker(20) stopped --- 65 stopped workers
place(3) worker(56) stopped --- 34 stopped workers
place(1) worker(55) stopped --- 40 stopped workersplace(2) worker(62) stopped --- 63 stopped workers
place(3) worker(25) stopped --- 61 stopped workers

place(2) worker(41) stopped --- 62 stopped workers
place(3) worker(0) stopped --- 34 stopped workers
place(1) worker(43) stopped --- 40 stopped workers
place(2) worker(31) stopped --- 60 stopped workers
place(3) worker(34) stopped --- 33 stopped workers
place(1) worker(50) stopped --- 40 stopped workers
place(2) worker(63) stopped --- 60 stopped workers
place(2) worker(51) stopped --- 56 stopped workersplace(0) worker(61) stopped --- 0 stopped workers
place(3) worker(40) stopped --- 61 stopped workers
place(1) worker(53) stopped --- 38 stopped workers

place(2) worker(61) stopped --- 55 stopped workers
place(2) worker(9) stopped --- 54 stopped workers
place(2) worker(22) stopped --- 53 stopped workersplace(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) worker(10) stopped --- 30 stopped workers
place(1) worker(21) stopped --- 38 stopped workersplace(0) worker(46) stopped --- 2 stopped workers
place(3) worker(27) stopped --- 30 stopped workers

place(0) worker(50) stopped --- 10 stopped workers
place(0) worker(45) stopped --- 18 stopped workers
place(0) worker(57) stopped --- 30 stopped workersplace(3) worker(48) stopped --- 30 stopped workers
place(3) worker(41) stopped --- 62 stopped workers
place(1) worker(51) stopped --- 40 stopped workers

place(2) worker(23) stopped --- 57 stopped workers
place(2) worker(30) stopped --- 54 stopped workers
place(2) worker(55) stopped --- 54 stopped workers
place(2) worker(47) stopped --- 52 stopped workers
place(2) worker(29) stopped --- 51 stopped workers
place(0) worker(65) stopped --- 31 stopped workers
place(0) worker(48) stopped --- 34 stopped workers
place(3) worker(57) stopped --- 63 stopped workers
place(3) worker(3) stopped --- 64 stopped workers
place(3) worker(1) stopped --- 30 stopped workers
place(3) worker(18) stopped --- 25 stopped workers
place(1) worker(8) stopped --- 68 stopped workers
place(1) worker(2) stopped --- 38 stopped workers
place(0) worker(53) stopped --- 38 stopped workers
place(3) worker(21) stopped --- 27 stopped workers
place(3) worker(37) stopped --- 26 stopped workers
place(3) worker(59) stopped --- 26 stopped workers
place(3) worker(63) stopped --- 27 stopped workers

place(1) worker(65) stopped --- 31 stopped workers
place(1) worker(46) stopped --- 27 stopped workers
place(2) worker(65) stopped --- 51 stopped workersplace(0) worker(60) stopped --- 35 stopped workers
place(0) worker(58) stopped --- 0 stopped workers
place(3) worker(53) stopped --- 27 stopped workers
place(3) worker(58) stopped --- 27 stopped workers
place(3) worker(7) stopped --- 23 stopped workers
place(3) worker(46) stopped --- 23 stopped workers
place(1) worker(45) stopped --- 30 stopped workers
place(1) worker(67) stopped --- 30 stopped workers
place(1) worker(28) stopped --- 30 stopped workers

place(0) worker(9) stopped --- 44 stopped workers
place(0) worker(40) stopped --- 41 stopped workers
place(3) worker(12) stopped --- 22 stopped workers
place(3) worker(67) stopped --- 21 stopped workers
place(3) worker(19) stopped --- 15 stopped workers
place(3) worker(51) stopped --- 15 stopped workersplace(1) worker(41) stopped --- 28 stopped workers
place(1) worker(64) stopped --- 29 stopped workers
place(1) worker(31) stopped --- 30 stopped workers
place(2) worker(25) stopped --- 51 stopped workers
place(0) worker(49) stopped --- 40 stopped workers
place(0) worker(3) stopped --- 48 stopped workers
place(0) worker(67) stopped --- 40 stopped workers
place(3) worker(11) stopped --- 13 stopped workers
place(3) worker(16) stopped --- 12 stopped workers
place(3) worker(25) stopped --- 12 stopped workers
place(1) worker(13) stopped --- 23 stopped workers
place(1) worker(61) stopped --- 23 stopped workers
place(1) worker(57) stopped --- 22 stopped workers
place(2) worker(60) stopped --- 48 stopped workers

place(3) worker(49) stopped --- 12 stopped workers
place(3) worker(66) stopped --- 12 stopped workers
place(3) worker(13) stopped --- 13 stopped workers
place(3) worker(38) stopped --- 10 stopped workersplace(1) worker(34) stopped --- 22 stopped workers
place(2) worker(44) stopped --- 47 stopped workers
place(0) worker(35) stopped --- 40 stopped workers

place(3) worker(64) stopped --- 8 stopped workers
place(3) worker(52) stopped --- 8 stopped workers
place(2) worker(50) stopped --- 46 stopped workers
place(0) worker(47) stopped --- 49 stopped workers
place(3) worker(33) stopped --- 8 stopped workers
place(1) worker(12) stopped --- 22 stopped workers
place(2) worker(1) stopped --- 49 stopped workers
place(0) worker(63) stopped --- 38 stopped workers
place(3) worker(4) stopped --- 8 stopped workers
place(1) worker(33) stopped --- 22 stopped workers
place(2) worker(0) stopped --- 49 stopped workers
place(0) worker(33) stopped --- 38 stopped workers
place(3) worker(65) stopped --- 9 stopped workers
place(1) worker(3) stopped --- 19 stopped workers
place(2) worker(5) stopped --- 49 stopped workersplace(0) worker(25) stopped --- 39 stopped workers
place(3) worker(9) stopped --- 9 stopped workers
place(1) worker(44) stopped --- 18 stopped workers
place(1) worker(54) stopped --- 11 stopped workers
place(0) worker(19) stopped --- 38 stopped workers
place(3) worker(53) stopped --- 9 stopped workers

place(2) worker(33) stopped --- 48 stopped workers
place(0) worker(64) stopped --- 35 stopped workers
place(3) worker(35) stopped --- 11 stopped workers
place(1) worker(40) stopped --- 14 stopped workers
place(2) worker(20) stopped --- 49 stopped workers
place(0) worker(51) stopped --- 53 stopped workers
place(3) worker(39) stopped --- 9 stopped workers
place(1) worker(56) stopped --- 11 stopped workers
place(2) worker(66) stopped --- 48 stopped workers
place(0) worker(0) stopped --- 34 stopped workers
place(0) worker(5) stopped --- 31 stopped workers
place(3) worker(57) stopped --- 8 stopped workers
place(1) worker(17) stopped --- 11 stopped workers
place(2) worker(3) stopped --- 47 stopped workers
place(0) worker(62) stopped --- 32 stopped workers
place(0) worker(61) stopped --- 30 stopped workers
place(0) worker(1) stopped --- 30 stopped workers
place(3) worker(3) stopped --- 5 stopped workers
place(3) worker(20) stopped --- 2 stopped workers
place(3) worker(59) stopped --- 0 stopped workers
place(1) worker(11) stopped --- 12 stopped workers
place(2) worker(63) stopped --- 46 stopped workersplace(0) worker(5) stopped --- 57 stopped workers
place(0) worker(27) stopped --- 58 stopped workers
place(0) worker(23) stopped --- 59 stopped workers
place(0) worker(61) stopped --- 60 stopped workers
place(3) worker(47) stopped --- 0 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@87place(1) worker(22) stopped --- 12 stopped workers

place(0) worker(21) stopped --- 30 stopped workers
place(0) worker(17) stopped --- 30 stopped workers
place(0) worker(55) stopped --- 29 stopped workers

place(1) worker(37) stopped --- 13 stopped workers
place(2) worker(59) stopped --- 45 stopped workers
place(0) worker(44) stopped --- 60 stopped workers
place(0) worker(7) stopped --- 63 stopped workers
place(3) worker(30) stopped --- 68 stopped workers
place(1) worker(47) stopped --- 14 stopped workers
place(2) worker(51) stopped --- 44 stopped workers
place(0) worker(39) stopped --- 64 stopped workers
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(1) worker(35) stopped --- 8 stopped workers
place(2) worker(62) stopped --- 47 stopped workers
place(0) worker(0) stopped --- 65 stopped workers
place(3) worker(37) stopped --- 67 stopped workers
place(3) worker(50) stopped --- 66 stopped workersplace(1) worker(24) stopped --- 7 stopped workers
place(2) worker(56) stopped --- 45 stopped workers
place(0) worker(12) stopped --- 24 stopped workers
place(3) worker(45) stopped --- 65 stopped workers
place(3) worker(11) stopped --- 63 stopped workersplace(1) worker(5) stopped --- 7 stopped workers
place(2) worker(12) stopped --- 49 stopped workers


place(3) worker(16) stopped --- 62 stopped workers
place(1) worker(63) stopped --- 3 stopped workers
place(0) worker(2) stopped --- 27 stopped workers
place(3) worker(52) stopped --- 62 stopped workers
place(1) worker(25) stopped --- 1 stopped workers
place(0) worker(41) stopped --- 24 stopped workers
place(3) worker(39) stopped --- 61 stopped workers
place(1) worker(38) stopped --- 4 stopped workers
place(0) worker(56) stopped --- 23 stopped workers
place(3) worker(24) stopped --- 59 stopped workers
place(1) worker(30) stopped --- 2 stopped workers
place(0) worker(32) stopped --- 67 stopped workers
place(3) worker(51) stopped --- 58 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@87
place(0) worker(38) stopped --- 22 stopped workers
place(3) worker(28) stopped --- 57 stopped workers
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)place(0) worker(44) stopped --- 24 stopped workers
place(3) worker(65) stopped --- 56 stopped workers

place(0) worker(42) stopped --- 19 stopped workers
place(3) worker(14) stopped --- 55 stopped workers
place(0) worker(3) stopped --- 18 stopped workers
place(3) worker(49) stopped --- 55 stopped workers
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(0) worker(6) stopped --- 19 stopped workers
place(3) worker(17) stopped --- 55 stopped workersplace(0) worker(8) stopped --- 19 stopped workers

place(0) worker(34) stopped --- 20 stopped workers
place(3) worker(62) stopped --- 51 stopped workersplace(0) worker(58) stopped --- 19 stopped workers

place(0) worker(37) stopped --- 19 stopped workers
place(3) worker(60) stopped --- 51 stopped workers
place(0) worker(29) stopped --- 13 stopped workers
place(3) worker(38) stopped --- 49 stopped workers
place(0) worker(4) stopped --- 13 stopped workers
place(0) worker(43) stopped --- 11 stopped workers
place(3) worker(2) stopped --- 50 stopped workersplace(1) established lifeline on place(0) for collection DistChunkedList:gid(1)

place(0) worker(18) stopped --- 11 stopped workers
place(3) worker(43) stopped --- 48 stopped workers
place(0) worker(13) stopped --- 13 stopped workers
place(0) worker(51) stopped --- 13 stopped workers
place(0) worker(54) stopped --- 9 stopped workers
place(3) worker(8) stopped --- 52 stopped workers
place(0) worker(30) stopped --- 6 stopped workers
place(0) worker(48) stopped --- 4 stopped workers
place(3) worker(46) stopped --- 52 stopped workers
place(0) worker(36) stopped --- 1 stopped workers
place(3) worker(21) stopped --- 52 stopped workers
place(0) worker(28) stopped --- 5 stopped workers
place(0) worker(10) stopped --- 7 stopped workers
place(0) worker(15) stopped --- 4 stopped workers
place(3) worker(32) stopped --- 51 stopped workers
place(0) worker(49) stopped --- 4 stopped workers
place(0) worker(11) stopped --- 4 stopped workers
-DistColGlb- [place(0)] to [place(2)]: [9349800,9350000) [9399800,9400000) [9779500,9780000) [9509300,9510000) [4948400,4950000) [9599500,9600000) [9379800,9380000) [9709600,9710000) [8909700,8910000) [9579700,9580000) 
place(3) worker(50) stopped --- 49 stopped workers
place(0) worker(24) stopped --- 6 stopped workers
place(3) worker(19) stopped --- 47 stopped workers
place(3) worker(22) stopped --- 46 stopped workers
place(3) worker(55) stopped --- 45 stopped workers
place(3) worker(11) stopped --- 44 stopped workers
place(3) worker(54) stopped --- 48 stopped workers
place(3) worker(66) stopped --- 47 stopped workers
place(3) worker(28) stopped --- 46 stopped workers
place(3) worker(36) stopped --- 44 stopped workersplace(0) worker(33) stopped --- 7 stopped workers

place(3) worker(58) stopped --- 42 stopped workers
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) worker(7) stopped --- 6 stopped workers
place(0) worker(27) stopped --- 6 stopped workers
place(0) worker(39) stopped --- 8 stopped workers
place(0) worker(20) stopped --- 5 stopped workers
place(0) worker(47) stopped --- 5 stopped workers
place(0) worker(22) stopped --- 5 stopped workers
place(0) worker(52) stopped --- 5 stopped workers
place(0) worker(59) stopped --- 3 stopped workers
place(0) worker(62) stopped --- 4 stopped workers
place(0) worker(16) stopped --- 4 stopped workers
place(0) worker(0) stopped --- 4 stopped workers
place(0) worker(23) stopped --- 1 stopped workers
place(0) worker(50) stopped --- 66 stopped workers
place(0) worker(22) stopped --- 63 stopped workers
place(0) worker(52) stopped --- 61 stopped workers
place(0) worker(34) stopped --- 57 stopped workers
place(0) worker(37) stopped --- 56 stopped workers
place(0) worker(20) stopped --- 55 stopped workers
place(0) worker(42) stopped --- 55 stopped workers
place(0) worker(54) stopped --- 54 stopped workers
place(0) worker(11) stopped --- 51 stopped workers
place(0) worker(43) stopped --- 50 stopped workers
place(0) worker(28) stopped --- 49 stopped workers
place(0) worker(21) stopped --- 51 stopped workers
place(0) worker(29) stopped --- 50 stopped workers
place(0) worker(59) stopped --- 48 stopped workers
place(0) worker(31) stopped --- 46 stopped workers
place(0) worker(66) stopped --- 45 stopped workers
place(0) worker(13) stopped --- 46 stopped workers
place(0) worker(10) stopped --- 46 stopped workers
place(0) worker(46) stopped --- 44 stopped workers
place(0) worker(26) stopped --- 45 stopped workers
place(0) worker(14) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@87
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(2) received 10 assignments from place(0)
place(2): thread waiting on operation handist.collections.glb.GlbOperation@87
-DistColGlb- [place(2)] to [place(3)]: [9599500,9600000) [9379800,9380000) [9709600,9710000) [8909700,8910000) [9579700,9580000) 
-DistColGlb- [place(2)] to [place(0)]: [4949400,4950000) 
place(2) worker(46) stopped --- 66 stopped workers
place(2) worker(33) stopped --- 67 stopped workers
place(2) worker(49) stopped --- 68 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@87
place(0) received 1 assignments from place(2)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@87
place(0) worker(60) stopped --- 68 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@87
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) received 5 assignments from place(2)
place(3): thread waiting on operation handist.collections.glb.GlbOperation@87
place(3) worker(46) stopped --- 67 stopped workers
-DistColGlb- [place(3)] to [place(2)]: [9709600,9710000) [8909700,8910000) [9579700,9580000) 
place(3) worker(1) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@87
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(2) received 3 assignments from place(3)
place(2): thread waiting on operation handist.collections.glb.GlbOperation@87
place(2) worker(37) stopped --- 68 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@87
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@8d
place(3): thread waiting on operation handist.collections.glb.GlbOperation@8d
place(1): thread waiting on operation handist.collections.glb.GlbOperation@8d
place(2): thread waiting on operation handist.collections.glb.GlbOperation@8d
place(2) worker(19) stopped --- 0 stopped workers
place(2) worker(54) stopped --- 0 stopped workers
place(3) worker(28) stopped --- 0 stopped workers
place(1) worker(66) stopped --- 0 stopped workers
place(2) worker(14) stopped --- 3 stopped workers
place(2) worker(27) stopped --- 24 stopped workers
place(3) worker(22) stopped --- 0 stopped workersplace(1) worker(41) stopped --- 0 stopped workers
place(2) worker(38) stopped --- 44 stopped workersplace(0) worker(55) stopped --- 0 stopped workers

place(3) worker(0) stopped --- 0 stopped workers
place(3) worker(59) stopped --- 4 stopped workersplace(1) worker(23) stopped --- 0 stopped workers
place(1) worker(3) stopped --- 0 stopped workers
place(1) worker(29) stopped --- 17 stopped workers

place(0) worker(32) stopped --- 0 stopped workers
place(3) worker(52) stopped --- 35 stopped workers
place(1) worker(18) stopped --- 41 stopped workers
place(1) worker(6) stopped --- 52 stopped workers
place(2) worker(65) stopped --- 0 stopped workers

place(3) worker(24) stopped --- 48 stopped workers
place(3) worker(44) stopped --- 50 stopped workersplace(1) worker(36) stopped --- 0 stopped workers
place(1) worker(56) stopped --- 49 stopped workersplace(2) worker(57) stopped --- 48 stopped workers
place(0) worker(40) stopped --- 0 stopped workers

place(3) worker(4) stopped --- 50 stopped workers
place(1) worker(47) stopped --- 48 stopped workers
place(1) worker(57) stopped --- 47 stopped workers
place(1) worker(43) stopped --- 55 stopped workers
place(2) worker(11) stopped --- 0 stopped workers
place(0) worker(55) stopped --- 0 stopped workers
place(0) worker(38) stopped --- 0 stopped workers

place(3) worker(1) stopped --- 54 stopped workers
place(1) worker(44) stopped --- 55 stopped workers
place(1) worker(49) stopped --- 53 stopped workers
place(1) worker(23) stopped --- 53 stopped workers
place(2) worker(58) stopped --- 0 stopped workers
place(0) worker(13) stopped --- 10 stopped workers
place(0) worker(19) stopped --- 18 stopped workers
place(3) worker(23) stopped --- 0 stopped workers
place(3) worker(45) stopped --- 55 stopped workers
place(3) worker(13) stopped --- 57 stopped workers
place(3) worker(8) stopped --- 54 stopped workers
place(1) worker(22) stopped --- 50 stopped workers
place(1) worker(61) stopped --- 51 stopped workers
place(1) worker(42) stopped --- 53 stopped workers
place(2) worker(7) stopped --- 51 stopped workers
place(0) worker(41) stopped --- 26 stopped workers
place(3) worker(22) stopped --- 60 stopped workers
place(1) worker(25) stopped --- 50 stopped workers
place(2) worker(18) stopped --- 52 stopped workers
place(0) worker(33) stopped --- 33 stopped workersplace(3) worker(67) stopped --- 54 stopped workersplace(1) worker(37) stopped --- 51 stopped workers
place(2) worker(42) stopped --- 50 stopped workers


place(1) worker(58) stopped --- 49 stopped workers
place(2) worker(6) stopped --- 49 stopped workersplace(0) worker(26) stopped --- 39 stopped workers
place(3) worker(9) stopped --- 62 stopped workers
place(1) worker(17) stopped --- 46 stopped workers

place(0) worker(14) stopped --- 43 stopped workers
place(3) worker(7) stopped --- 52 stopped workers
place(1) worker(24) stopped --- 56 stopped workersplace(2) worker(60) stopped --- 53 stopped workersplace(0) worker(11) stopped --- 0 stopped workers
place(3) worker(20) stopped --- 52 stopped workers


place(0) worker(47) stopped --- 52 stopped workers
place(3) worker(42) stopped --- 50 stopped workers
place(1) worker(31) stopped --- 45 stopped workers
place(2) worker(29) stopped --- 47 stopped workers
place(0) worker(51) stopped --- 0 stopped workers
place(3) worker(12) stopped --- 50 stopped workers
place(1) worker(10) stopped --- 45 stopped workers
place(2) worker(56) stopped --- 47 stopped workers
place(0) worker(31) stopped --- 0 stopped workers
place(3) worker(35) stopped --- 53 stopped workers
place(1) worker(0) stopped --- 45 stopped workers
place(2) worker(2) stopped --- 45 stopped workers
place(0) worker(0) stopped --- 0 stopped workers
place(3) worker(43) stopped --- 53 stopped workers
place(1) worker(20) stopped --- 45 stopped workers
place(2) worker(17) stopped --- 45 stopped workers
place(0) worker(30) stopped --- 0 stopped workers
place(3) worker(53) stopped --- 55 stopped workersplace(1) worker(65) stopped --- 45 stopped workers
place(2) worker(47) stopped --- 45 stopped workers
place(0) worker(25) stopped --- 0 stopped workers

place(1) worker(28) stopped --- 45 stopped workers
place(2) worker(5) stopped --- 45 stopped workers
place(0) worker(13) stopped --- 0 stopped workers
place(3) worker(60) stopped --- 54 stopped workersplace(1) worker(1) stopped --- 45 stopped workers
place(2) worker(52) stopped --- 45 stopped workers
place(0) worker(18) stopped --- 50 stopped workers

place(1) worker(54) stopped --- 56 stopped workers
place(2) worker(16) stopped --- 42 stopped workers
place(0) worker(8) stopped --- 47 stopped workers
place(3) worker(28) stopped --- 55 stopped workersplace(1) worker(66) stopped --- 57 stopped workers
place(2) worker(3) stopped --- 59 stopped workers
place(0) worker(41) stopped --- 1 stopped workers

place(1) worker(25) stopped --- 58 stopped workers
place(2) worker(49) stopped --- 45 stopped workers
place(2) worker(15) stopped --- 60 stopped workers
place(2) worker(26) stopped --- 46 stopped workers
place(2) worker(31) stopped --- 45 stopped workers
place(2) worker(15) stopped --- 45 stopped workers
place(2) worker(12) stopped --- 54 stopped workersplace(0) worker(27) stopped --- 48 stopped workers
place(0) worker(58) stopped --- 0 stopped workers
place(3) worker(40) stopped --- 57 stopped workersplace(1) worker(64) stopped --- 45 stopped workersplace(0) worker(55) stopped --- 48 stopped workers



place(2) worker(48) stopped --- 42 stopped workers
place(2) worker(3) stopped --- 45 stopped workers
place(0) worker(21) stopped --- 46 stopped workers
place(3) worker(30) stopped --- 57 stopped workers
place(1) worker(58) stopped --- 60 stopped workersplace(2) worker(32) stopped --- 53 stopped workers
place(0) worker(41) stopped --- 44 stopped workers
place(3) worker(29) stopped --- 49 stopped workers

place(2) worker(58) stopped --- 43 stopped workersplace(0) worker(30) stopped --- 48 stopped workers
place(0) worker(46) stopped --- 48 stopped workers
place(0) worker(54) stopped --- 56 stopped workers
place(0) worker(38) stopped --- 47 stopped workersplace(3) worker(56) stopped --- 51 stopped workers
place(1) worker(59) stopped --- 44 stopped workers


place(3) worker(14) stopped --- 51 stopped workersplace(1) worker(24) stopped --- 44 stopped workers
place(2) worker(11) stopped --- 55 stopped workers
place(0) worker(28) stopped --- 48 stopped workers

place(1) worker(32) stopped --- 59 stopped workers
place(2) worker(67) stopped --- 56 stopped workers
place(0) worker(23) stopped --- 55 stopped workers
place(3) worker(40) stopped --- 50 stopped workers
place(1) worker(36) stopped --- 45 stopped workers
place(2) worker(13) stopped --- 45 stopped workers
place(0) worker(58) stopped --- 54 stopped workers
place(3) worker(63) stopped --- 51 stopped workers
place(1) worker(46) stopped --- 44 stopped workers
place(2) worker(45) stopped --- 45 stopped workers
place(0) worker(61) stopped --- 53 stopped workers
place(3) worker(15) stopped --- 58 stopped workersplace(1) worker(5) stopped --- 44 stopped workers
place(2) worker(46) stopped --- 42 stopped workers
place(0) worker(3) stopped --- 51 stopped workers

place(1) worker(19) stopped --- 44 stopped workers
place(2) worker(62) stopped --- 59 stopped workers
place(0) worker(1) stopped --- 51 stopped workersplace(3) worker(51) stopped --- 50 stopped workersplace(1) worker(60) stopped --- 45 stopped workers
place(2) worker(1) stopped --- 45 stopped workers

place(1) worker(22) stopped --- 40 stopped workers

place(0) worker(57) stopped --- 51 stopped workers
place(3) worker(32) stopped --- 51 stopped workers
place(1) worker(26) stopped --- 21 stopped workers
place(2) worker(53) stopped --- 61 stopped workers
place(0) worker(15) stopped --- 51 stopped workers
place(3) worker(16) stopped --- 51 stopped workers
place(1) worker(55) stopped --- 34 stopped workers
place(2) worker(43) stopped --- 38 stopped workers
place(0) worker(6) stopped --- 51 stopped workers
place(3) worker(23) stopped --- 45 stopped workers
place(1) worker(21) stopped --- 35 stopped workers
place(2) worker(61) stopped --- 38 stopped workers
place(0) worker(45) stopped --- 50 stopped workers
place(3) worker(41) stopped --- 43 stopped workers
place(1) worker(50) stopped --- 62 stopped workers
place(2) worker(10) stopped --- 34 stopped workers
place(0) worker(33) stopped --- 50 stopped workers
place(3) worker(47) stopped --- 44 stopped workers
place(1) worker(40) stopped --- 36 stopped workers
place(2) worker(39) stopped --- 64 stopped workers
place(0) worker(19) stopped --- 50 stopped workers
place(3) worker(62) stopped --- 47 stopped workers
place(1) worker(45) stopped --- 30 stopped workers
place(2) worker(67) stopped --- 34 stopped workers
place(0) worker(66) stopped --- 48 stopped workers
place(3) worker(28) stopped --- 44 stopped workers
place(1) worker(48) stopped --- 30 stopped workers
place(2) worker(50) stopped --- 34 stopped workers
place(0) worker(48) stopped --- 51 stopped workers
place(3) worker(55) stopped --- 43 stopped workers
place(1) worker(51) stopped --- 30 stopped workers
place(2) worker(62) stopped --- 34 stopped workers
place(0) worker(9) stopped --- 49 stopped workers
place(3) worker(3) stopped --- 43 stopped workers
place(1) worker(67) stopped --- 30 stopped workers
place(1) worker(12) stopped --- 28 stopped workers
place(1) worker(7) stopped --- 26 stopped workers
place(1) worker(9) stopped --- 9 stopped workers
place(1) worker(66) stopped --- 12 stopped workers
place(2) worker(65) stopped --- 57 stopped workers
place(0) worker(29) stopped --- 53 stopped workersplace(3) worker(60) stopped --- 34 stopped workers
place(1) worker(35) stopped --- 8 stopped workers
place(1) worker(15) stopped --- 5 stopped workers
place(1) worker(61) stopped --- 5 stopped workers
place(2) worker(35) stopped --- 34 stopped workers

place(3) worker(46) stopped --- 34 stopped workers
place(1) worker(63) stopped --- 8 stopped workers
place(1) worker(34) stopped --- 0 stopped workers
place(2) worker(42) stopped --- 31 stopped workers
place(0) worker(17) stopped --- 48 stopped workers
place(3) worker(66) stopped --- 34 stopped workers
place(1) worker(56) stopped --- 0 stopped workers
place(1) worker(13) stopped --- 0 stopped workers
place(2) worker(48) stopped --- 58 stopped workers
place(0) worker(28) stopped --- 45 stopped workers
place(3) worker(13) stopped --- 67 stopped workers
place(1) worker(2) stopped --- 2 stopped workers
place(1) worker(39) stopped --- 0 stopped workers
place(1) worker(16) stopped --- 1 stopped workers
place(2) worker(63) stopped --- 31 stopped workers
place(0) worker(16) stopped --- 57 stopped workersplace(3) worker(9) stopped --- 34 stopped workers
place(1) worker(38) stopped --- 1 stopped workers
place(1) worker(57) stopped --- 1 stopped workers
place(1) worker(33) stopped --- 1 stopped workersplace(2) worker(18) stopped --- 31 stopped workers

place(3) worker(48) stopped --- 34 stopped workers
place(3) worker(53) stopped --- 34 stopped workers
place(3) worker(31) stopped --- 34 stopped workers
place(3) worker(64) stopped --- 34 stopped workers
place(3) worker(35) stopped --- 34 stopped workers

place(1) worker(4) stopped --- 3 stopped workers
place(1) worker(11) stopped --- 3 stopped workers
place(2) worker(60) stopped --- 28 stopped workers
place(0) worker(7) stopped --- 44 stopped workers
place(3) worker(26) stopped --- 34 stopped workers
place(3) worker(5) stopped --- 35 stopped workers
place(1) worker(14) stopped --- 0 stopped workers
place(1) worker(17) stopped --- 0 stopped workers
place(1) worker(63) stopped --- 1 stopped workers
place(2) worker(57) stopped --- 23 stopped workers
place(0) worker(31) stopped --- 45 stopped workers
place(3) worker(17) stopped --- 33 stopped workers
place(3) worker(8) stopped --- 22 stopped workers
place(3) worker(15) stopped --- 23 stopped workers
place(1) worker(44) stopped --- 0 stopped workers
place(2) worker(54) stopped --- 64 stopped workers
place(0) worker(43) stopped --- 43 stopped workers
place(3) worker(49) stopped --- 25 stopped workers
place(3) worker(27) stopped --- 28 stopped workers
place(3) worker(1) stopped --- 19 stopped workersplace(1) worker(35) stopped --- 0 stopped workersplace(2) worker(32) stopped --- 22 stopped workers
place(0) worker(32) stopped --- 44 stopped workers

place(3) worker(19) stopped --- 17 stopped workers
place(3) worker(33) stopped --- 15 stopped workers
place(3) worker(11) stopped --- 15 stopped workers
