Concurrent workers; 68
Granulatiry; 1000
Lifeline class; handist.collections.glb.lifeline.Hypercube
Serialization; KRYO
Arguments received were [5, 10, 20, 10000, 10000000, 42]
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3) worker(31) stopped --- 63 stopped workers
place(3) worker(22) stopped --- 59 stopped workers
place(3) worker(17) stopped --- 59 stopped workers
place(2) worker(47) stopped --- 33 stopped workers
place(1) worker(67) stopped --- 24 stopped workers
place(3) worker(41) stopped --- 59 stopped workers
place(2) worker(1) stopped --- 34 stopped workers
place(1) worker(13) stopped --- 24 stopped workers
place(1) worker(64) stopped --- 24 stopped workers
place(3) worker(5) stopped --- 58 stopped workers

place(2) worker(31) stopped --- 34 stopped workers
place(2) worker(7) stopped --- 37 stopped workers
place(1) worker(66) stopped --- 24 stopped workers
place(1) worker(48) stopped --- 24 stopped workers
place(1) worker(24) stopped --- 24 stopped workers
place(1) worker(34) stopped --- 24 stopped workersplace(3) worker(18) stopped --- 49 stopped workers
place(3) worker(64) stopped --- 50 stopped workers
place(3) worker(54) stopped --- 50 stopped workers
place(3) worker(29) stopped --- 50 stopped workersplace(0): resumed after waiting on handist.collections.glb.GlbOperation@2c
place(0) worker(32) stopped --- 48 stopped workers
place(0) worker(9) stopped --- 47 stopped workers
place(0) worker(5) stopped --- 41 stopped workers
place(2) worker(64) stopped --- 38 stopped workers
place(2) worker(32) stopped --- 36 stopped workers
place(2) worker(59) stopped --- 36 stopped workers

place(1) worker(42) stopped --- 24 stopped workers
place(1) worker(18) stopped --- 23 stopped workers
place(1) worker(14) stopped --- 22 stopped workers

place(3) worker(47) stopped --- 49 stopped workers
place(3) worker(48) stopped --- 48 stopped workers
place(3) worker(15) stopped --- 47 stopped workers
place(3) worker(6) stopped --- 42 stopped workers
place(0) worker(39) stopped --- 45 stopped workers
place(0) worker(12) stopped --- 44 stopped workers
place(2) worker(13) stopped --- 35 stopped workers
place(2) worker(18) stopped --- 37 stopped workers
place(1) worker(53) stopped --- 22 stopped workers
place(1) worker(60) stopped --- 23 stopped workers
place(3) worker(52) stopped --- 42 stopped workers
place(3) worker(67) stopped --- 41 stopped workers
place(3) worker(53) stopped --- 41 stopped workersplace(0) worker(16) stopped --- 43 stopped workers
place(0) worker(2) stopped --- 42 stopped workers
place(2) worker(60) stopped --- 40 stopped workers
place(2) worker(48) stopped --- 40 stopped workers
place(2) worker(6) stopped --- 38 stopped workers
place(1) worker(12) stopped --- 23 stopped workers
place(1) worker(21) stopped --- 22 stopped workers

place(3) worker(56) stopped --- 41 stopped workers
place(3) worker(43) stopped --- 42 stopped workers
place(3) worker(38) stopped --- 42 stopped workers
place(3) worker(55) stopped --- 40 stopped workers
place(0) worker(13) stopped --- 41 stopped workers
place(0) worker(40) stopped --- 40 stopped workers
place(2) worker(4) stopped --- 38 stopped workers
place(2) worker(45) stopped --- 38 stopped workers
place(1) worker(30) stopped --- 15 stopped workers
place(1) worker(45) stopped --- 14 stopped workers
place(3) worker(66) stopped --- 40 stopped workers
place(3) worker(35) stopped --- 40 stopped workers
place(3) worker(39) stopped --- 40 stopped workers
place(0) worker(44) stopped --- 39 stopped workers
place(0) worker(22) stopped --- 38 stopped workers
place(2) worker(58) stopped --- 38 stopped workers
place(2) worker(27) stopped --- 36 stopped workers
place(2) worker(62) stopped --- 34 stopped workers
place(2) worker(12) stopped --- 34 stopped workers
place(1) worker(4) stopped --- 12 stopped workers
place(1) worker(25) stopped --- 12 stopped workers
place(1) worker(8) stopped --- 12 stopped workersplace(3) worker(44) stopped --- 40 stopped workers
place(0) worker(47) stopped --- 38 stopped workers
place(0) worker(24) stopped --- 38 stopped workers
place(0) worker(56) stopped --- 38 stopped workers
place(2) worker(39) stopped --- 34 stopped workers
place(2) worker(52) stopped --- 33 stopped workers
place(2) worker(43) stopped --- 34 stopped workers

place(3) worker(9) stopped --- 40 stopped workers
place(3) worker(2) stopped --- 42 stopped workers
place(0) worker(38) stopped --- 38 stopped workers
place(0) worker(64) stopped --- 35 stopped workers
place(0) worker(42) stopped --- 32 stopped workers
place(0) worker(50) stopped --- 32 stopped workers
place(2) worker(23) stopped --- 32 stopped workers
place(1) worker(3) stopped --- 10 stopped workers
place(3) worker(54) stopped --- 42 stopped workers
place(3) worker(58) stopped --- 40 stopped workers
place(3) worker(32) stopped --- 40 stopped workers
place(0) worker(17) stopped --- 32 stopped workers
place(0) worker(43) stopped --- 30 stopped workers
place(0) worker(64) stopped --- 30 stopped workers
place(2) worker(53) stopped --- 31 stopped workers
place(2) worker(22) stopped --- 31 stopped workers
place(2) worker(14) stopped --- 31 stopped workers
place(2) worker(57) stopped --- 31 stopped workersplace(1) worker(51) stopped --- 8 stopped workers
place(1) worker(29) stopped --- 10 stopped workers
place(1) worker(32) stopped --- 10 stopped workers
place(1) worker(46) stopped --- 2 stopped workersplace(3) worker(12) stopped --- 40 stopped workers
place(3) worker(1) stopped --- 42 stopped workers
place(3) worker(23) stopped --- 41 stopped workers
place(3) worker(27) stopped --- 42 stopped workers
place(0) worker(41) stopped --- 33 stopped workers
place(0) worker(17) stopped --- 33 stopped workers
place(0) worker(34) stopped --- 39 stopped workers

place(2) worker(33) stopped --- 31 stopped workers

place(1) worker(39) stopped --- 2 stopped workers
place(1) worker(19) stopped --- 2 stopped workers
place(1) worker(41) stopped --- 0 stopped workers
place(3) worker(3) stopped --- 42 stopped workers
place(3) worker(17) stopped --- 42 stopped workers
place(3) worker(46) stopped --- 42 stopped workers
place(0) worker(60) stopped --- 39 stopped workers
place(0) worker(14) stopped --- 40 stopped workers
place(0) worker(65) stopped --- 40 stopped workers
place(0) worker(59) stopped --- 39 stopped workers
place(2) worker(44) stopped --- 30 stopped workers
place(1) worker(52) stopped --- 1 stopped workers
place(1) worker(28) stopped --- 1 stopped workers
place(1) worker(43) stopped --- 22 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@2c
place(3) worker(16) stopped --- 42 stopped workers
place(3) worker(45) stopped --- 42 stopped workers
place(3) worker(51) stopped --- 42 stopped workers
place(0) worker(25) stopped --- 36 stopped workers
place(0) worker(53) stopped --- 36 stopped workers
place(0) worker(4) stopped --- 36 stopped workers
place(2) worker(42) stopped --- 28 stopped workers
place(2) worker(56) stopped --- 1 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@2c
place(1) worker(11) stopped --- 68 stopped workers
place(1) worker(25) stopped --- 67 stopped workers
place(1) worker(59) stopped --- 67 stopped workers
place(3) worker(28) stopped --- 40 stopped workers
place(3) worker(34) stopped --- 38 stopped workers
place(3) worker(42) stopped --- 38 stopped workers
place(3) worker(25) stopped --- 38 stopped workers
place(3) worker(19) stopped --- 36 stopped workersplace(0) worker(66) stopped --- 36 stopped workers
place(0) worker(36) stopped --- 34 stopped workers
place(0) worker(31) stopped --- 34 stopped workersplace(2) worker(52) stopped --- 68 stopped workers
place(1) worker(38) stopped --- 64 stopped workers
place(1) worker(56) stopped --- 62 stopped workers
place(1) worker(51) stopped --- 60 stopped workers

place(3) worker(8) stopped --- 28 stopped workers
place(3) worker(14) stopped --- 24 stopped workers

place(2) worker(64) stopped --- 67 stopped workers
place(1) worker(30) stopped --- 60 stopped workers
place(1) worker(32) stopped --- 58 stopped workers
place(1) worker(26) stopped --- 57 stopped workers
place(1) worker(55) stopped --- 54 stopped workers
place(3) worker(22) stopped --- 28 stopped workers
place(3) worker(11) stopped --- 26 stopped workers
place(3) worker(66) stopped --- 1 stopped workersplace(0) worker(46) stopped --- 34 stopped workers
place(2) worker(9) stopped --- 67 stopped workers
place(2) worker(43) stopped --- 64 stopped workers
place(2) worker(63) stopped --- 63 stopped workers
place(1) worker(0) stopped --- 53 stopped workers
place(1) worker(29) stopped --- 53 stopped workers

place(3) worker(9) stopped --- 1 stopped workers
place(3) worker(13) stopped --- 1 stopped workers
place(3) worker(10) stopped --- 3 stopped workers
place(0) worker(20) stopped --- 33 stopped workers
place(0) worker(3) stopped --- 34 stopped workers
place(0) worker(21) stopped --- 29 stopped workers
place(2) worker(38) stopped --- 66 stopped workers
place(2) worker(49) stopped --- 62 stopped workers
place(1) worker(50) stopped --- 52 stopped workers
place(3) worker(30) stopped --- 0 stopped workers
place(3) worker(35) stopped --- 0 stopped workers
place(3) worker(24) stopped --- 0 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@2cplace(0) worker(54) stopped --- 29 stopped workers
place(0) worker(52) stopped --- 27 stopped workers
place(0) worker(51) stopped --- 19 stopped workers
place(0) worker(1) stopped --- 12 stopped workers
place(0) worker(7) stopped --- 10 stopped workersplace(2) worker(11) stopped --- 66 stopped workers
place(2) worker(31) stopped --- 66 stopped workers
place(2) worker(6) stopped --- 66 stopped workers
place(2) worker(67) stopped --- 66 stopped workers
place(2) worker(54) stopped --- 60 stopped workers
place(1) worker(19) stopped --- 50 stopped workers

place(3) worker(33) stopped --- 67 stopped workers
place(3) worker(8) stopped --- 68 stopped workers

place(0) worker(57) stopped --- 8 stopped workers
place(0) worker(33) stopped --- 13 stopped workers
place(2) worker(51) stopped --- 60 stopped workers
place(2) worker(0) stopped --- 58 stopped workers
place(2) worker(37) stopped --- 60 stopped workers
place(2) worker(45) stopped --- 59 stopped workers
place(1) worker(46) stopped --- 50 stopped workers
place(0) worker(28) stopped --- 10 stopped workers
place(0) worker(11) stopped --- 10 stopped workersplace(2) worker(26) stopped --- 58 stopped workers
place(2) worker(30) stopped --- 58 stopped workers
place(1) worker(12) stopped --- 50 stopped workers
place(1) worker(42) stopped --- 48 stopped workers
place(1) worker(60) stopped --- 46 stopped workers
place(1) worker(67) stopped --- 44 stopped workers

place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)place(2) worker(32) stopped --- 56 stopped workers
place(1) worker(44) stopped --- 44 stopped workers
place(1) worker(35) stopped --- 44 stopped workers
place(1) worker(21) stopped --- 44 stopped workers
place(0) worker(48) stopped --- 3 stopped workersplace(2) worker(22) stopped --- 56 stopped workers
place(1) worker(27) stopped --- 44 stopped workers
place(0) worker(27) stopped --- 1 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(2) worker(17) stopped --- 56 stopped workers

place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)

place(0) worker(10) stopped --- 0 stopped workers
place(2) worker(40) stopped --- 56 stopped workers
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) worker(30) stopped --- 0 stopped workers
place(0) worker(58) stopped --- 0 stopped workers
place(0) worker(0) stopped --- 0 stopped workers
place(2) worker(4) stopped --- 55 stopped workers
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) worker(9) stopped --- 0 stopped workers
place(2) worker(16) stopped --- 45 stopped workers
place(0) worker(35) stopped --- 14 stopped workers
place(2) worker(35) stopped --- 40 stopped workers
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(0) worker(18) stopped --- 68 stopped workers
place(0) worker(55) stopped --- 66 stopped workers
place(0) worker(19) stopped --- 65 stopped workers
place(0) worker(27) stopped --- 65 stopped workers
place(0) worker(52) stopped --- 64 stopped workers
place(0) worker(36) stopped --- 63 stopped workers
place(0) worker(4) stopped --- 61 stopped workers
place(0) worker(67) stopped --- 60 stopped workers
place(0) worker(8) stopped --- 59 stopped workers
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@39
place(3): thread waiting on operation handist.collections.glb.GlbOperation@39
place(2): thread waiting on operation handist.collections.glb.GlbOperation@39
place(1): thread waiting on operation handist.collections.glb.GlbOperation@39
place(1) worker(6) stopped --- 0 stopped workers
place(1) worker(36) stopped --- 0 stopped workers
place(1) worker(41) stopped --- 0 stopped workers
place(1) worker(10) stopped --- 4 stopped workers
place(1) worker(11) stopped --- 13 stopped workers
place(1) worker(48) stopped --- 19 stopped workers
place(1) worker(18) stopped --- 31 stopped workers
place(1) worker(16) stopped --- 31 stopped workers
place(1) worker(17) stopped --- 31 stopped workers
place(1) worker(45) stopped --- 29 stopped workers
place(1) worker(39) stopped --- 29 stopped workers
place(1) worker(3) stopped --- 28 stopped workers
place(1) worker(52) stopped --- 29 stopped workers
place(1) worker(50) stopped --- 0 stopped workers
place(1) worker(1) stopped --- 43 stopped workers
place(1) worker(44) stopped --- 46 stopped workers
place(1) worker(21) stopped --- 30 stopped workers
place(1) worker(61) stopped --- 48 stopped workers
place(1) worker(26) stopped --- 48 stopped workers
place(1) worker(9) stopped --- 56 stopped workers
place(1) worker(6) stopped --- 61 stopped workers
place(1) worker(39) stopped --- 62 stopped workers
place(1) worker(19) stopped --- 30 stopped workers
place(1) worker(32) stopped --- 31 stopped workers
place(1) worker(40) stopped --- 28 stopped workers
place(1) worker(46) stopped --- 67 stopped workers
place(1) worker(37) stopped --- 67 stopped workers
place(1) worker(12) stopped --- 28 stopped workers
place(1) worker(35) stopped --- 28 stopped workers
place(1) worker(15) stopped --- 28 stopped workers
place(1) worker(38) stopped --- 28 stopped workers
place(1) worker(28) stopped --- 28 stopped workers
place(1) worker(24) stopped --- 29 stopped workers
place(1) worker(50) stopped --- 29 stopped workers
place(1) worker(14) stopped --- 29 stopped workers
place(1) worker(60) stopped --- 29 stopped workers
place(1) worker(58) stopped --- 29 stopped workers
place(1) worker(19) stopped --- 29 stopped workers
place(1) worker(13) stopped --- 29 stopped workers
place(1) worker(54) stopped --- 29 stopped workers
place(1) worker(63) stopped --- 30 stopped workers
place(1) worker(20) stopped --- 30 stopped workers
place(1) worker(36) stopped --- 30 stopped workers
place(1) worker(51) stopped --- 30 stopped workers
place(1) worker(57) stopped --- 31 stopped workers
place(1) worker(62) stopped --- 31 stopped workers
place(1) worker(5) stopped --- 14 stopped workers
place(1) worker(55) stopped --- 3 stopped workers
place(1) worker(67) stopped --- 67 stopped workers
place(1) worker(4) stopped --- 67 stopped workers
place(1) worker(2) stopped --- 63 stopped workers
place(1) worker(5) stopped --- 63 stopped workers
place(1) worker(66) stopped --- 63 stopped workers
place(1) worker(59) stopped --- 59 stopped workers
place(1) worker(43) stopped --- 57 stopped workers
place(1) worker(49) stopped --- 56 stopped workers
place(1) worker(45) stopped --- 67 stopped workers
place(1) worker(54) stopped --- 55 stopped workers
place(1) worker(25) stopped --- 54 stopped workers
place(1) worker(31) stopped --- 54 stopped workers
place(1) worker(56) stopped --- 51 stopped workers
place(1) worker(8) stopped --- 50 stopped workers
place(1) worker(64) stopped --- 50 stopped workers
place(1) worker(47) stopped --- 50 stopped workers
place(1) worker(7) stopped --- 48 stopped workersplace(2) worker(61) stopped --- 2 stopped workers

place(1) worker(65) stopped --- 48 stopped workers
place(1) worker(30) stopped --- 48 stopped workers
place(1) worker(41) stopped --- 48 stopped workers
place(1) worker(42) stopped --- 48 stopped workers
place(1) worker(34) stopped --- 48 stopped workersplace(2) worker(11) stopped --- 0 stopped workers
place(1) worker(22) stopped --- 48 stopped workers
place(1) worker(0) stopped --- 47 stopped workers
place(1) worker(23) stopped --- 46 stopped workers

place(2) worker(64) stopped --- 2 stopped workers
place(1) worker(33) stopped --- 46 stopped workers
place(1) worker(27) stopped --- 41 stopped workers
place(1) worker(29) stopped --- 44 stopped workers
place(2) worker(55) stopped --- 1 stopped workers
place(2) worker(67) stopped --- 6 stopped workers
place(2) worker(34) stopped --- 4 stopped workers
place(3) worker(60) stopped --- 0 stopped workersplace(2) worker(14) stopped --- 6 stopped workers
place(2) worker(66) stopped --- 7 stopped workers
place(2) worker(18) stopped --- 14 stopped workers
place(2) worker(19) stopped --- 23 stopped workers
place(2) worker(60) stopped --- 35 stopped workers
place(2) worker(8) stopped --- 39 stopped workers
place(2) worker(55) stopped --- 40 stopped workers
place(2) worker(61) stopped --- 40 stopped workers
place(2) worker(14) stopped --- 40 stopped workers
place(2) worker(21) stopped --- 42 stopped workers
place(2) worker(59) stopped --- 0 stopped workers
place(2) worker(26) stopped --- 49 stopped workers
place(2) worker(22) stopped --- 47 stopped workers
place(2) worker(47) stopped --- 52 stopped workers
place(2) worker(9) stopped --- 54 stopped workers
place(2) worker(32) stopped --- 47 stopped workers
place(2) worker(2) stopped --- 56 stopped workers
place(2) worker(49) stopped --- 59 stopped workers
place(2) worker(30) stopped --- 47 stopped workers
place(2) worker(39) stopped --- 61 stopped workers
place(2) worker(50) stopped --- 44 stopped workers
place(2) worker(27) stopped --- 64 stopped workers
place(2) worker(43) stopped --- 66 stopped workers

place(2) worker(53) stopped --- 43 stopped workers
place(2) worker(45) stopped --- 40 stopped workers
place(2) worker(13) stopped --- 41 stopped workers
place(3) worker(26) stopped --- 25 stopped workers
place(3) worker(25) stopped --- 25 stopped workers
place(2) worker(56) stopped --- 39 stopped workers
place(2) worker(10) stopped --- 39 stopped workers
place(2) worker(6) stopped --- 40 stopped workersplace(3) worker(6) stopped --- 31 stopped workers

place(2) worker(33) stopped --- 39 stopped workers
place(3) worker(45) stopped --- 25 stopped workers
place(3) worker(4) stopped --- 45 stopped workers
place(2) worker(41) stopped --- 36 stopped workers
place(2) worker(3) stopped --- 37 stopped workers
place(2) worker(63) stopped --- 38 stopped workers
place(2) worker(20) stopped --- 36 stopped workersplace(3) worker(22) stopped --- 45 stopped workers
place(3) worker(60) stopped --- 45 stopped workers
place(2) worker(34) stopped --- 35 stopped workers

place(2) worker(23) stopped --- 35 stopped workers
place(3) worker(24) stopped --- 42 stopped workers
place(0) worker(29) stopped --- 0 stopped workers
place(3) worker(14) stopped --- 44 stopped workers
place(0) worker(19) stopped --- 0 stopped workers
place(0) worker(41) stopped --- 0 stopped workers
place(1) worker(53) stopped --- 68 stopped workers
place(3) worker(16) stopped --- 25 stopped workers
place(3) worker(33) stopped --- 47 stopped workersplace(0) worker(64) stopped --- 5 stopped workersplace(2) worker(4) stopped --- 35 stopped workers
place(2) worker(7) stopped --- 29 stopped workers
place(2) worker(11) stopped --- 29 stopped workers
place(2) worker(52) stopped --- 29 stopped workers
place(2) worker(5) stopped --- 29 stopped workersplace(1): resumed after waiting on handist.collections.glb.GlbOperation@39

place(3) worker(61) stopped --- 50 stopped workers
place(0) worker(56) stopped --- 7 stopped workers
place(2) worker(46) stopped --- 29 stopped workers
place(2) worker(48) stopped --- 29 stopped workers


place(2) worker(44) stopped --- 23 stopped workers
place(2) worker(35) stopped --- 27 stopped workers
place(2) worker(39) stopped --- 26 stopped workers
place(2) worker(41) stopped --- 67 stopped workers
place(2) worker(28) stopped --- 24 stopped workers
place(3) worker(54) stopped --- 50 stopped workersplace(0) worker(25) stopped --- 3 stopped workers
place(0) worker(10) stopped --- 1 stopped workers
place(2) worker(43) stopped --- 24 stopped workers
place(2) worker(59) stopped --- 24 stopped workers

place(0) worker(51) stopped --- 0 stopped workers
place(2) worker(0) stopped --- 24 stopped workers
place(3) worker(42) stopped --- 25 stopped workersplace(0) worker(17) stopped --- 2 stopped workers
place(0) worker(2) stopped --- 4 stopped workersplace(2) worker(15) stopped --- 24 stopped workers
place(3) worker(5) stopped --- 62 stopped workers
place(3) worker(50) stopped --- 63 stopped workers


place(3) worker(48) stopped --- 25 stopped workersplace(0) worker(54) stopped --- 3 stopped workers
place(2) worker(1) stopped --- 24 stopped workers

place(0) worker(57) stopped --- 5 stopped workers
place(2) worker(24) stopped --- 21 stopped workers
place(3) worker(43) stopped --- 25 stopped workers
place(0) worker(65) stopped --- 5 stopped workers
place(0) worker(66) stopped --- 12 stopped workers
place(2) worker(38) stopped --- 17 stopped workers
place(2) worker(57) stopped --- 12 stopped workers
place(3) worker(30) stopped --- 24 stopped workers
place(0) worker(10) stopped --- 6 stopped workers
place(0) worker(43) stopped --- 21 stopped workers
place(0) worker(39) stopped --- 23 stopped workers
place(0) worker(0) stopped --- 4 stopped workers
place(2) worker(53) stopped --- 9 stopped workers
place(3) worker(63) stopped --- 24 stopped workers
place(0) worker(56) stopped --- 32 stopped workers
place(0) worker(42) stopped --- 34 stopped workersplace(2) worker(42) stopped --- 11 stopped workers
place(3) worker(5) stopped --- 24 stopped workers

place(2) worker(25) stopped --- 10 stopped workers
place(3) worker(18) stopped --- 24 stopped workers
place(0) worker(37) stopped --- 2 stopped workers
place(2) worker(62) stopped --- 9 stopped workersplace(3) worker(2) stopped --- 24 stopped workers
place(0) worker(13) stopped --- 0 stopped workers

place(2) worker(64) stopped --- 6 stopped workersplace(3) worker(12) stopped --- 24 stopped workers
place(0) worker(18) stopped --- 35 stopped workers

place(3) worker(8) stopped --- 24 stopped workers
place(0) worker(59) stopped --- 38 stopped workers
place(0) worker(61) stopped --- 42 stopped workers
place(0) worker(5) stopped --- 51 stopped workers
place(2) worker(65) stopped --- 8 stopped workers
place(3) worker(66) stopped --- 24 stopped workers
place(0) worker(47) stopped --- 0 stopped workers
place(2) worker(54) stopped --- 8 stopped workers
place(3) worker(36) stopped --- 24 stopped workers
place(0) worker(60) stopped --- 55 stopped workersplace(2) worker(13) stopped --- 9 stopped workers
place(3) worker(65) stopped --- 24 stopped workers

place(2) worker(2) stopped --- 2 stopped workers
place(3) worker(40) stopped --- 23 stopped workersplace(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(2) worker(49) stopped --- 5 stopped workers

place(3) worker(41) stopped --- 24 stopped workersplace(0) worker(41) stopped --- 61 stopped workers
place(2) worker(58) stopped --- 5 stopped workers

place(3) worker(38) stopped --- 24 stopped workers
place(3) worker(47) stopped --- 24 stopped workers
place(0) worker(62) stopped --- 54 stopped workers
place(2) worker(56) stopped --- 2 stopped workersplace(3) worker(9) stopped --- 21 stopped workers
place(3) worker(37) stopped --- 14 stopped workers
place(3) worker(49) stopped --- 15 stopped workersplace(0) worker(47) stopped --- 53 stopped workers
place(0) worker(7) stopped --- 53 stopped workers
place(0) worker(8) stopped --- 50 stopped workers

place(2) worker(28) stopped --- 2 stopped workers
place(3) worker(34) stopped --- 16 stopped workers
place(3) worker(58) stopped --- 6 stopped workers
place(0) worker(15) stopped --- 49 stopped workers

place(2) worker(10) stopped --- 2 stopped workersplace(3) worker(53) stopped --- 3 stopped workers
place(3) worker(50) stopped --- 1 stopped workers
place(3) worker(52) stopped --- 1 stopped workers
place(3) worker(39) stopped --- 0 stopped workersplace(0) worker(55) stopped --- 48 stopped workers


place(3) worker(19) stopped --- 67 stopped workers
place(3) worker(16) stopped --- 67 stopped workersplace(0) worker(13) stopped --- 62 stopped workers
place(0) worker(36) stopped --- 64 stopped workersplace(2) worker(32) stopped --- 1 stopped workers

place(3) worker(51) stopped --- 66 stopped workers
place(3) worker(21) stopped --- 65 stopped workers
place(3) worker(56) stopped --- 64 stopped workers
place(0) worker(37) stopped --- 48 stopped workers
place(0) worker(54) stopped --- 46 stopped workers

place(3) worker(45) stopped --- 62 stopped workers
place(3) worker(34) stopped --- 59 stopped workers
place(0) worker(26) stopped --- 46 stopped workers
place(0) worker(46) stopped --- 64 stopped workers
place(0) worker(32) stopped --- 46 stopped workers
place(0) worker(2) stopped --- 46 stopped workers
place(0) worker(20) stopped --- 40 stopped workers
place(0) worker(57) stopped --- 42 stopped workersplace(3) worker(37) stopped --- 60 stopped workers
place(3) worker(58) stopped --- 60 stopped workers
place(3) worker(20) stopped --- 57 stopped workers

place(0) worker(3) stopped --- 39 stopped workers
place(0) worker(52) stopped --- 39 stopped workers
place(0) worker(58) stopped --- 39 stopped workers
place(0) worker(24) stopped --- 39 stopped workers
place(0) worker(34) stopped --- 40 stopped workers
place(0) worker(4) stopped --- 40 stopped workers
place(3) worker(31) stopped --- 57 stopped workers
place(3) worker(1) stopped --- 57 stopped workers
place(3) worker(53) stopped --- 56 stopped workers
place(0) worker(40) stopped --- 40 stopped workers
place(0) worker(50) stopped --- 39 stopped workers
place(0) worker(16) stopped --- 39 stopped workers
place(3) worker(0) stopped --- 55 stopped workers
place(0) worker(10) stopped --- 36 stopped workers
place(3) worker(32) stopped --- 51 stopped workers
place(0) worker(23) stopped --- 34 stopped workers
place(0) worker(35) stopped --- 32 stopped workers
place(3) worker(35) stopped --- 51 stopped workers
place(3) worker(57) stopped --- 50 stopped workers
place(3) worker(30) stopped --- 50 stopped workers
place(0) worker(22) stopped --- 33 stopped workers
place(0) worker(14) stopped --- 33 stopped workers
place(0) worker(11) stopped --- 29 stopped workers
place(3) worker(62) stopped --- 47 stopped workers
place(3) worker(52) stopped --- 47 stopped workers
place(3) worker(11) stopped --- 44 stopped workers
place(3) worker(39) stopped --- 45 stopped workers
place(0) worker(63) stopped --- 28 stopped workers
place(0) worker(48) stopped --- 26 stopped workers
place(0) worker(27) stopped --- 27 stopped workersplace(3) worker(28) stopped --- 45 stopped workers

place(0) worker(46) stopped --- 27 stopped workers
place(0) worker(38) stopped --- 26 stopped workers
place(3) worker(59) stopped --- 45 stopped workers
place(0) worker(17) stopped --- 22 stopped workersplace(1) established lifeline on place(3) for collection DistChunkedList:gid(1)

place(0) worker(36) stopped --- 21 stopped workers
place(0) worker(41) stopped --- 21 stopped workersplace(3) worker(3) stopped --- 45 stopped workers
place(3) worker(46) stopped --- 45 stopped workers

place(0) worker(33) stopped --- 19 stopped workers
place(0) worker(59) stopped --- 19 stopped workersplace(3) worker(15) stopped --- 44 stopped workers
place(3) worker(7) stopped --- 44 stopped workers
place(3) worker(17) stopped --- 45 stopped workers
place(0) worker(12) stopped --- 18 stopped workers
place(0) worker(44) stopped --- 17 stopped workers

place(3) worker(67) stopped --- 44 stopped workers
place(3) worker(44) stopped --- 45 stopped workers
place(0) worker(29) stopped --- 16 stopped workers
place(0) worker(5) stopped --- 15 stopped workers
place(0) worker(19) stopped --- 15 stopped workers
place(3) worker(19) stopped --- 43 stopped workers
place(3) worker(29) stopped --- 39 stopped workers
place(0) worker(67) stopped --- 12 stopped workers
place(3) worker(27) stopped --- 39 stopped workers
place(3) worker(10) stopped --- 35 stopped workers
place(0) worker(55) stopped --- 12 stopped workers
place(3) worker(13) stopped --- 35 stopped workersplace(0) worker(6) stopped --- 12 stopped workers
place(0) worker(47) stopped --- 12 stopped workers
place(0) worker(21) stopped --- 12 stopped workers

place(0) worker(58) stopped --- 11 stopped workers
place(0) worker(1) stopped --- 4 stopped workers
place(0) worker(64) stopped --- 4 stopped workers
place(3) worker(64) stopped --- 30 stopped workers
place(0) worker(28) stopped --- 3 stopped workers
place(0) worker(14) stopped --- 4 stopped workersplace(3) worker(23) stopped --- 25 stopped workers
place(0) worker(31) stopped --- 4 stopped workers
place(0) worker(25) stopped --- 0 stopped workers

place(0) worker(26) stopped --- 1 stopped workers
place(0) worker(22) stopped --- 3 stopped workers
place(3) worker(33) stopped --- 25 stopped workers
place(0) worker(9) stopped --- 3 stopped workers
place(0) worker(20) stopped --- 3 stopped workers
place(0) worker(53) stopped --- 4 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@39place(0) worker(45) stopped --- 67 stopped workers
place(0) worker(0) stopped --- 66 stopped workers
place(0) worker(19) stopped --- 65 stopped workers

place(3) worker(55) stopped --- 68 stopped workers
-DistColGlb- [place(0)] to [place(1)]: [9505250,9506500) 
place(0) worker(53) stopped --- 63 stopped workers
place(0) worker(9) stopped --- 60 stopped workers
place(0) worker(27) stopped --- 59 stopped workers
place(0) worker(51) stopped --- 57 stopped workers
place(0) worker(30) stopped --- 56 stopped workers
place(0) worker(38) stopped --- 58 stopped workers
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)place(2) worker(12) stopped --- 67 stopped workers

place(2) worker(54) stopped --- 65 stopped workers
