Concurrent workers; 68
Granulatiry; 400
Lifeline class; handist.collections.glb.lifeline.Hypercube
Serialization; KRYO
Arguments received were [5, 10, 20, 10000, 10000000, 42]
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5place(3): thread waiting on operation handist.collections.glb.GlbOperation@5

place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2) worker(8) stopped --- 42 stopped workers
place(1) worker(3) stopped --- 34 stopped workers

place(0) worker(0) stopped --- 46 stopped workers
place(0) worker(32) stopped --- 44 stopped workers
place(3) worker(9) stopped --- 15 stopped workers
place(2) worker(36) stopped --- 42 stopped workers
place(1) worker(48) stopped --- 37 stopped workers
place(0) worker(9) stopped --- 52 stopped workers
place(3) worker(60) stopped --- 2 stopped workers
place(2) worker(67) stopped --- 40 stopped workers
place(1) worker(27) stopped --- 33 stopped workers
place(0) worker(10) stopped --- 53 stopped workersplace(3) worker(10) stopped --- 14 stopped workers
place(2) worker(52) stopped --- 42 stopped workers
place(1) worker(60) stopped --- 33 stopped workers

place(3) worker(59) stopped --- 14 stopped workers
place(2) worker(35) stopped --- 43 stopped workers
place(1) worker(51) stopped --- 40 stopped workersplace(0) worker(17) stopped --- 43 stopped workers
place(3) worker(7) stopped --- 1 stopped workers
place(2) worker(55) stopped --- 47 stopped workers

place(0) worker(4) stopped --- 43 stopped workers
place(3) worker(3) stopped --- 1 stopped workers
place(2) worker(40) stopped --- 46 stopped workers
place(1) worker(44) stopped --- 33 stopped workers
place(0) worker(57) stopped --- 41 stopped workers
place(3) worker(25) stopped --- 14 stopped workers
place(2) worker(59) stopped --- 40 stopped workers
place(1) worker(50) stopped --- 41 stopped workers
place(0) worker(3) stopped --- 40 stopped workers
place(3) worker(49) stopped --- 1 stopped workers
place(2) worker(42) stopped --- 46 stopped workers
place(2) worker(3) stopped --- 45 stopped workers
place(2) worker(12) stopped --- 45 stopped workers
place(1) worker(64) stopped --- 32 stopped workers
place(0) worker(44) stopped --- 50 stopped workersplace(3) worker(11) stopped --- 7 stopped workersplace(2) worker(32) stopped --- 45 stopped workers
place(1) worker(21) stopped --- 43 stopped workers


place(2) worker(65) stopped --- 40 stopped workers
place(1) worker(20) stopped --- 44 stopped workers
place(0) worker(7) stopped --- 38 stopped workersplace(3) worker(47) stopped --- 26 stopped workers
place(2) worker(43) stopped --- 45 stopped workers
place(1) worker(46) stopped --- 44 stopped workers
place(3) worker(60) stopped --- 12 stopped workersplace(2) worker(14) stopped --- 42 stopped workers
place(0) worker(47) stopped --- 39 stopped workers


place(1) worker(0) stopped --- 44 stopped workersplace(0) worker(60) stopped --- 53 stopped workersplace(3) worker(35) stopped --- 13 stopped workersplace(2) worker(23) stopped --- 45 stopped workers



place(2) worker(22) stopped --- 46 stopped workers
place(2) worker(20) stopped --- 46 stopped workersplace(1) worker(31) stopped --- 45 stopped workersplace(0) worker(31) stopped --- 54 stopped workersplace(3) worker(33) stopped --- 25 stopped workers

place(2) worker(4) stopped --- 45 stopped workers
place(2) worker(7) stopped --- 43 stopped workers

place(3) worker(29) stopped --- 12 stopped workers
place(2) worker(7) stopped --- 46 stopped workers
place(2) worker(53) stopped --- 43 stopped workers
place(2) worker(20) stopped --- 47 stopped workers
place(2) worker(57) stopped --- 45 stopped workers
place(2) worker(51) stopped --- 49 stopped workers
place(1) worker(7) stopped --- 46 stopped workers
place(0) worker(42) stopped --- 39 stopped workers

place(2) worker(65) stopped --- 39 stopped workers
place(2) worker(17) stopped --- 40 stopped workers
place(2) worker(37) stopped --- 40 stopped workers
place(2) worker(4) stopped --- 53 stopped workers
place(1) worker(59) stopped --- 33 stopped workers
place(0) worker(15) stopped --- 36 stopped workers
place(3) worker(50) stopped --- 25 stopped workers
place(2) worker(1) stopped --- 54 stopped workers
place(2) worker(54) stopped --- 39 stopped workers
place(2) worker(46) stopped --- 52 stopped workers
place(1) worker(65) stopped --- 41 stopped workers
place(0) worker(8) stopped --- 57 stopped workers
place(3) worker(53) stopped --- 12 stopped workers
place(2) worker(43) stopped --- 54 stopped workers
place(1) worker(56) stopped --- 30 stopped workers
place(0) worker(37) stopped --- 36 stopped workers
place(3) worker(48) stopped --- 23 stopped workersplace(2) worker(49) stopped --- 36 stopped workers
place(1) worker(58) stopped --- 38 stopped workersplace(0) worker(29) stopped --- 59 stopped workers

place(2) worker(25) stopped --- 38 stopped workers

place(0) worker(48) stopped --- 44 stopped workers
place(3) worker(20) stopped --- 22 stopped workersplace(2) worker(24) stopped --- 51 stopped workers
place(2) worker(30) stopped --- 2 stopped workers
place(1) worker(5) stopped --- 40 stopped workers
place(0) worker(34) stopped --- 45 stopped workers

place(2) worker(57) stopped --- 50 stopped workers
place(1) worker(13) stopped --- 41 stopped workers
place(0) worker(16) stopped --- 55 stopped workers
place(3) worker(7) stopped --- 21 stopped workers
place(2) worker(28) stopped --- 31 stopped workersplace(1) worker(29) stopped --- 43 stopped workers
place(0) worker(5) stopped --- 56 stopped workersplace(3) worker(41) stopped --- 20 stopped workers

place(1) worker(40) stopped --- 27 stopped workers

place(3) worker(21) stopped --- 16 stopped workers
place(2) worker(35) stopped --- 26 stopped workers
place(1) worker(11) stopped --- 30 stopped workers
place(0) worker(51) stopped --- 45 stopped workers
place(3) worker(27) stopped --- 18 stopped workers
place(3) worker(2) stopped --- 16 stopped workers
place(3) worker(38) stopped --- 16 stopped workers
place(2) worker(36) stopped --- 26 stopped workers
place(1) worker(45) stopped --- 31 stopped workers
place(0) worker(26) stopped --- 45 stopped workers
place(3) worker(15) stopped --- 18 stopped workers
place(3) worker(5) stopped --- 17 stopped workers
place(3) worker(55) stopped --- 18 stopped workers
place(3) worker(61) stopped --- 19 stopped workers
place(3) worker(13) stopped --- 18 stopped workers
place(3) worker(12) stopped --- 18 stopped workers
place(3) worker(24) stopped --- 19 stopped workers
place(2) worker(21) stopped --- 26 stopped workers
place(1) worker(38) stopped --- 31 stopped workers
place(0) worker(6) stopped --- 58 stopped workers
place(3) worker(37) stopped --- 18 stopped workers
place(3) worker(28) stopped --- 19 stopped workers
place(3) worker(16) stopped --- 17 stopped workers
place(3) worker(58) stopped --- 20 stopped workers
place(3) worker(9) stopped --- 19 stopped workers
place(2) worker(10) stopped --- 26 stopped workers
place(1) worker(49) stopped --- 41 stopped workers
place(0) worker(58) stopped --- 45 stopped workers
place(3) worker(65) stopped --- 18 stopped workers
place(3) worker(16) stopped --- 18 stopped workers
place(2) worker(62) stopped --- 56 stopped workers
place(1) worker(11) stopped --- 43 stopped workersplace(0) worker(1) stopped --- 61 stopped workers
place(0) worker(12) stopped --- 45 stopped workers
place(0) worker(36) stopped --- 60 stopped workers
place(0) worker(52) stopped --- 44 stopped workers
place(0) worker(37) stopped --- 62 stopped workers
place(0) worker(13) stopped --- 44 stopped workers
place(3) worker(10) stopped --- 17 stopped workers
place(3) worker(45) stopped --- 20 stopped workers
place(3) worker(22) stopped --- 21 stopped workers
place(3) worker(58) stopped --- 17 stopped workers
place(3) worker(67) stopped --- 17 stopped workersplace(2) worker(66) stopped --- 27 stopped workers
place(0) worker(21) stopped --- 44 stopped workers
place(0) worker(13) stopped --- 65 stopped workers
place(0) worker(28) stopped --- 47 stopped workers
place(3) worker(8) stopped --- 17 stopped workers
place(3) worker(36) stopped --- 3 stopped workers
place(3) worker(17) stopped --- 4 stopped workers
place(3) worker(2) stopped --- 2 stopped workers
place(3) worker(35) stopped --- 24 stopped workers

place(1) worker(63) stopped --- 43 stopped workers

place(0) worker(40) stopped --- 66 stopped workers
place(0) worker(56) stopped --- 45 stopped workers
place(3) worker(5) stopped --- 26 stopped workers
place(3) worker(29) stopped --- 3 stopped workers
place(3) worker(59) stopped --- 3 stopped workers
place(3) worker(6) stopped --- 1 stopped workersplace(2) worker(34) stopped --- 57 stopped workersplace(1) worker(21) stopped --- 45 stopped workers
place(1) worker(42) stopped --- 32 stopped workers
place(1) worker(7) stopped --- 43 stopped workers
place(1) worker(61) stopped --- 44 stopped workers
place(1) worker(17) stopped --- 32 stopped workersplace(0) worker(22) stopped --- 42 stopped workers
place(0) worker(30) stopped --- 42 stopped workers
place(0) worker(63) stopped --- 39 stopped workers


place(1) worker(27) stopped --- 47 stopped workers

place(0) worker(17) stopped --- 39 stopped workers
place(0) worker(53) stopped --- 39 stopped workers
place(3) worker(41) stopped --- 28 stopped workersplace(2) worker(6) stopped --- 25 stopped workers
place(1) worker(39) stopped --- 45 stopped workers
place(0) worker(66) stopped --- 39 stopped workers
place(0) worker(19) stopped --- 38 stopped workers
place(2) worker(13) stopped --- 26 stopped workers
place(2) worker(41) stopped --- 53 stopped workers
place(2) worker(9) stopped --- 23 stopped workersplace(1) worker(8) stopped --- 48 stopped workers
place(1) worker(49) stopped --- 46 stopped workers
place(1) worker(41) stopped --- 47 stopped workers
place(1) worker(59) stopped --- 49 stopped workers
place(1) worker(3) stopped --- 49 stopped workers

place(0) worker(0) stopped --- 40 stopped workers
place(3) worker(11) stopped --- 29 stopped workers
place(1) worker(13) stopped --- 51 stopped workers
place(1) worker(38) stopped --- 52 stopped workers
place(1) worker(4) stopped --- 47 stopped workers
place(1) worker(25) stopped --- 47 stopped workers
place(1) worker(61) stopped --- 47 stopped workersplace(0) worker(3) stopped --- 39 stopped workers

place(2) worker(34) stopped --- 23 stopped workers

place(0) worker(9) stopped --- 39 stopped workers
place(3) worker(15) stopped --- 30 stopped workers
place(2) worker(51) stopped --- 55 stopped workersplace(1) worker(50) stopped --- 47 stopped workers
place(0) worker(29) stopped --- 40 stopped workers
place(3) worker(38) stopped --- 1 stopped workers

place(2) worker(15) stopped --- 55 stopped workersplace(1) worker(55) stopped --- 47 stopped workers
place(0) worker(6) stopped --- 40 stopped workers
place(3) worker(50) stopped --- 30 stopped workers

place(1) worker(6) stopped --- 59 stopped workers
place(1) worker(21) stopped --- 47 stopped workersplace(0) worker(16) stopped --- 40 stopped workers
place(3) worker(19) stopped --- 27 stopped workers
place(2) worker(63) stopped --- 20 stopped workers

place(0) worker(62) stopped --- 38 stopped workers
place(3) worker(55) stopped --- 27 stopped workers
place(2) worker(49) stopped --- 58 stopped workers
place(1) worker(63) stopped --- 47 stopped workers
place(0) worker(59) stopped --- 38 stopped workers
place(3) worker(25) stopped --- 25 stopped workers
place(2) worker(50) stopped --- 20 stopped workers
place(1) worker(10) stopped --- 47 stopped workers
place(0) worker(1) stopped --- 38 stopped workers
place(3) worker(32) stopped --- 25 stopped workers
place(2) worker(1) stopped --- 56 stopped workers
place(1) worker(57) stopped --- 52 stopped workers
place(0) worker(5) stopped --- 36 stopped workers
place(3) worker(54) stopped --- 24 stopped workers
place(2) worker(45) stopped --- 18 stopped workers
place(1) worker(15) stopped --- 52 stopped workers
place(0) worker(27) stopped --- 36 stopped workers
place(3) worker(24) stopped --- 35 stopped workers
place(2) worker(64) stopped --- 18 stopped workers
place(1) worker(29) stopped --- 47 stopped workers
place(0) worker(11) stopped --- 36 stopped workers
place(3) worker(65) stopped --- 35 stopped workers
place(2) worker(5) stopped --- 59 stopped workers
place(1) worker(11) stopped --- 54 stopped workersplace(0) worker(23) stopped --- 28 stopped workers
place(3) worker(0) stopped --- 37 stopped workers
place(2) worker(14) stopped --- 13 stopped workers

place(0) worker(31) stopped --- 28 stopped workers
place(3) worker(2) stopped --- 23 stopped workers
place(2) worker(3) stopped --- 60 stopped workers
place(1) worker(2) stopped --- 47 stopped workers
place(0) worker(2) stopped --- 22 stopped workers
place(3) worker(42) stopped --- 22 stopped workers
place(2) worker(1) stopped --- 17 stopped workers
place(1) worker(22) stopped --- 47 stopped workers
place(0) worker(60) stopped --- 19 stopped workers
place(3) worker(52) stopped --- 35 stopped workers
place(2) worker(67) stopped --- 63 stopped workers
place(1) worker(64) stopped --- 56 stopped workersplace(0) worker(55) stopped --- 14 stopped workers
place(3) worker(23) stopped --- 36 stopped workersplace(2) worker(26) stopped --- 64 stopped workers

place(0) worker(49) stopped --- 20 stopped workers

place(2) worker(31) stopped --- 17 stopped workers
place(1) worker(48) stopped --- 47 stopped workers
place(0) worker(37) stopped --- 10 stopped workers
place(3) worker(3) stopped --- 23 stopped workers
place(2) worker(56) stopped --- 17 stopped workers
place(1) worker(30) stopped --- 45 stopped workers
place(0) worker(51) stopped --- 18 stopped workers
place(3) worker(21) stopped --- 37 stopped workers
place(2) worker(29) stopped --- 13 stopped workers
place(1) worker(7) stopped --- 58 stopped workers
place(0) worker(35) stopped --- 11 stopped workers
place(3) worker(67) stopped --- 37 stopped workers
place(2) worker(18) stopped --- 12 stopped workers
place(1) worker(5) stopped --- 45 stopped workers
place(0) worker(54) stopped --- 10 stopped workers
place(3) worker(25) stopped --- 38 stopped workersplace(2) worker(58) stopped --- 12 stopped workers
place(1) worker(34) stopped --- 59 stopped workers
place(0) worker(67) stopped --- 13 stopped workers

place(2) worker(16) stopped --- 12 stopped workers
place(1) worker(46) stopped --- 46 stopped workers
place(0) worker(65) stopped --- 14 stopped workers
place(3) worker(30) stopped --- 41 stopped workersplace(2) worker(62) stopped --- 10 stopped workers
place(1) worker(49) stopped --- 60 stopped workers
place(0) worker(39) stopped --- 10 stopped workers

place(2) worker(19) stopped --- 12 stopped workers
place(1) worker(51) stopped --- 40 stopped workers
place(0) worker(10) stopped --- 8 stopped workersplace(3) worker(31) stopped --- 22 stopped workers
place(2) worker(46) stopped --- 6 stopped workers
place(1) worker(37) stopped --- 37 stopped workers

place(3) worker(54) stopped --- 42 stopped workers
place(2) worker(60) stopped --- 0 stopped workers
place(1) worker(5) stopped --- 60 stopped workers
place(0) worker(36) stopped --- 8 stopped workers
place(3) worker(7) stopped --- 18 stopped workers
place(2) worker(42) stopped --- 67 stopped workers
place(1) worker(31) stopped --- 40 stopped workers
place(0) worker(33) stopped --- 66 stopped workers
place(3) worker(56) stopped --- 44 stopped workers
place(3) worker(49) stopped --- 19 stopped workers
place(3) worker(66) stopped --- 19 stopped workers
place(3) worker(13) stopped --- 43 stopped workers
place(3) worker(8) stopped --- 43 stopped workersplace(2) worker(45) stopped --- 66 stopped workers
place(1) worker(40) stopped --- 40 stopped workers
place(0) worker(49) stopped --- 67 stopped workers

place(2) worker(58) stopped --- 65 stopped workers
place(1) worker(36) stopped --- 58 stopped workersplace(0) worker(40) stopped --- 8 stopped workers
place(3) worker(27) stopped --- 21 stopped workers
place(2) worker(60) stopped --- 65 stopped workers

place(0) worker(46) stopped --- 6 stopped workers
place(3) worker(37) stopped --- 19 stopped workers
place(2) worker(16) stopped --- 61 stopped workers
place(1) worker(3) stopped --- 60 stopped workers
place(0) worker(26) stopped --- 4 stopped workers
place(3) worker(17) stopped --- 20 stopped workers
place(2) worker(0) stopped --- 61 stopped workers
place(1) worker(57) stopped --- 40 stopped workers
place(0) worker(33) stopped --- 1 stopped workers
place(3) worker(29) stopped --- 19 stopped workersplace(2) worker(37) stopped --- 58 stopped workers
place(1) worker(30) stopped --- 60 stopped workers
place(0) worker(20) stopped --- 3 stopped workers

place(2) worker(25) stopped --- 58 stopped workers
place(1) worker(24) stopped --- 32 stopped workers
place(0) worker(64) stopped --- 6 stopped workers
place(3) worker(56) stopped --- 17 stopped workersplace(2) worker(59) stopped --- 56 stopped workers
place(1) worker(0) stopped --- 62 stopped workersplace(0) worker(14) stopped --- 2 stopped workers

place(2) worker(32) stopped --- 57 stopped workers

place(0) worker(56) stopped --- 67 stopped workers
place(3) worker(67) stopped --- 18 stopped workers
place(2) worker(61) stopped --- 56 stopped workers
place(1) worker(1) stopped --- 26 stopped workers
place(0) worker(21) stopped --- 65 stopped workers
place(3) worker(15) stopped --- 18 stopped workers
place(2) worker(9) stopped --- 55 stopped workers
place(1) worker(57) stopped --- 64 stopped workers
place(1) worker(7) stopped --- 26 stopped workers
place(1) worker(17) stopped --- 27 stopped workers
place(1) worker(47) stopped --- 60 stopped workers
place(1) worker(16) stopped --- 58 stopped workers
place(0) worker(52) stopped --- 65 stopped workers
place(3) worker(6) stopped --- 16 stopped workers
place(2) worker(17) stopped --- 55 stopped workers
place(1) worker(62) stopped --- 60 stopped workersplace(0) worker(35) stopped --- 64 stopped workers
place(3) worker(25) stopped --- 14 stopped workers
place(2) worker(21) stopped --- 68 stopped workers
place(2) worker(13) stopped --- 55 stopped workers
place(0) worker(10) stopped --- 63 stopped workers
place(3) worker(20) stopped --- 16 stopped workers

place(2) worker(39) stopped --- 52 stopped workers
place(2) worker(54) stopped --- 55 stopped workers
place(2) worker(12) stopped --- 54 stopped workers
place(1) worker(60) stopped --- 25 stopped workersplace(0) worker(66) stopped --- 61 stopped workers
place(3) worker(32) stopped --- 16 stopped workers
place(2) worker(47) stopped --- 53 stopped workers
place(2) worker(40) stopped --- 53 stopped workers

place(0) worker(19) stopped --- 60 stopped workers
place(3) worker(39) stopped --- 52 stopped workersplace(2) worker(29) stopped --- 53 stopped workers
place(2) worker(53) stopped --- 51 stopped workers
place(2) worker(27) stopped --- 51 stopped workers
place(1) worker(52) stopped --- 23 stopped workers
place(0) worker(34) stopped --- 59 stopped workers

place(2) worker(2) stopped --- 52 stopped workers
place(2) worker(48) stopped --- 52 stopped workers
place(1) worker(44) stopped --- 24 stopped workers
place(0) worker(64) stopped --- 58 stopped workersplace(3) worker(12) stopped --- 15 stopped workers
place(2) worker(0) stopped --- 53 stopped workers
place(2) worker(31) stopped --- 52 stopped workersplace(1) worker(33) stopped --- 25 stopped workers

place(3) worker(11) stopped --- 14 stopped workers

place(2) worker(19) stopped --- 50 stopped workers
place(2) worker(9) stopped --- 51 stopped workers
place(2) worker(15) stopped --- 49 stopped workers
place(1) worker(64) stopped --- 62 stopped workersplace(0) worker(61) stopped --- 57 stopped workers
place(3) worker(18) stopped --- 54 stopped workers
place(2) worker(55) stopped --- 48 stopped workers
place(2) worker(64) stopped --- 45 stopped workers

place(0) worker(50) stopped --- 55 stopped workers
place(3) worker(0) stopped --- 13 stopped workers
place(2) worker(17) stopped --- 45 stopped workersplace(1) worker(8) stopped --- 12 stopped workers
place(0) worker(53) stopped --- 54 stopped workers
place(3) worker(57) stopped --- 12 stopped workers

place(1) worker(27) stopped --- 63 stopped workers
place(0) worker(57) stopped --- 58 stopped workers
place(3) worker(39) stopped --- 11 stopped workers
place(2) worker(54) stopped --- 43 stopped workers
place(1) worker(48) stopped --- 64 stopped workersplace(0) worker(67) stopped --- 56 stopped workers
place(3) worker(32) stopped --- 10 stopped workers
place(2) worker(12) stopped --- 42 stopped workers

place(0) worker(24) stopped --- 55 stopped workers
place(3) worker(32) stopped --- 57 stopped workers
place(2) worker(11) stopped --- 43 stopped workers
place(1) worker(13) stopped --- 15 stopped workers
place(0) worker(17) stopped --- 53 stopped workers
place(3) worker(5) stopped --- 10 stopped workersplace(2) worker(25) stopped --- 41 stopped workers
place(1) worker(67) stopped --- 66 stopped workersplace(0) worker(7) stopped --- 51 stopped workers

place(2) worker(29) stopped --- 39 stopped workers

place(0) worker(42) stopped --- 51 stopped workers
place(3) worker(14) stopped --- 8 stopped workersplace(2) worker(38) stopped --- 39 stopped workers
place(1) worker(32) stopped --- 16 stopped workers
place(0) worker(18) stopped --- 50 stopped workers

place(3) worker(53) stopped --- 58 stopped workersplace(2) worker(62) stopped --- 37 stopped workers
place(1) worker(11) stopped --- 12 stopped workers
place(0) worker(25) stopped --- 49 stopped workers

place(2) worker(3) stopped --- 39 stopped workers
place(2) worker(37) stopped --- 41 stopped workersplace(1) worker(19) stopped --- 11 stopped workers
place(0) worker(30) stopped --- 55 stopped workers
place(3) worker(21) stopped --- 5 stopped workers

place(1) worker(34) stopped --- 11 stopped workers
place(0) worker(37) stopped --- 55 stopped workers
place(3) worker(58) stopped --- 6 stopped workers
place(2) worker(56) stopped --- 41 stopped workers
place(1) worker(14) stopped --- 9 stopped workers
place(0) worker(55) stopped --- 53 stopped workers
place(3) worker(45) stopped --- 6 stopped workers
place(2) worker(10) stopped --- 43 stopped workers
place(1) worker(16) stopped --- 7 stopped workers
place(0) worker(48) stopped --- 53 stopped workers
place(3) worker(1) stopped --- 58 stopped workersplace(2) worker(19) stopped --- 43 stopped workers
place(1) worker(66) stopped --- 10 stopped workers
place(0) worker(23) stopped --- 52 stopped workers

place(2) worker(64) stopped --- 41 stopped workers
place(1) worker(18) stopped --- 3 stopped workers
place(0) worker(62) stopped --- 50 stopped workers
place(3) worker(62) stopped --- 58 stopped workers
place(2) worker(44) stopped --- 41 stopped workers
place(1) worker(12) stopped --- 3 stopped workers
place(0) worker(2) stopped --- 49 stopped workers
place(3) worker(10) stopped --- 58 stopped workers
place(2) worker(28) stopped --- 40 stopped workers
place(1) worker(49) stopped --- 2 stopped workers
place(0) worker(41) stopped --- 67 stopped workers
place(3) worker(35) stopped --- 2 stopped workers
place(2) worker(8) stopped --- 41 stopped workers
place(1) worker(27) stopped --- 2 stopped workers
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) worker(12) stopped --- 5 stopped workers
place(2) worker(33) stopped --- 40 stopped workers
place(1) worker(30) stopped --- 1 stopped workers
place(0) worker(45) stopped --- 68 stopped workers
place(3) worker(19) stopped --- 4 stopped workersplace(2) worker(14) stopped --- 40 stopped workers
place(1) worker(45) stopped --- 67 stopped workersplace(0): resumed after waiting on handist.collections.glb.GlbOperation@94

place(2) worker(40) stopped --- 39 stopped workers

place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) worker(0) stopped --- 60 stopped workersplace(2) worker(42) stopped --- 40 stopped workers
place(1) worker(2) stopped --- 2 stopped workers
place(2) worker(27) stopped --- 40 stopped workers

place(3) worker(35) stopped --- 61 stopped workers
place(2) worker(29) stopped --- 38 stopped workers
place(1) worker(64) stopped --- 0 stopped workers
place(1) worker(6) stopped --- 1 stopped workersplace(3) worker(56) stopped --- 5 stopped workers
place(2) worker(23) stopped --- 40 stopped workers

place(3) worker(54) stopped --- 2 stopped workers
place(2) worker(56) stopped --- 40 stopped workers
place(1) worker(63) stopped --- 0 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@94
place(3) worker(31) stopped --- 64 stopped workers
place(2) worker(30) stopped --- 39 stopped workers
place(1) worker(53) stopped --- 0 stopped workers
place(1) worker(20) stopped --- 0 stopped workers
place(3) worker(4) stopped --- 1 stopped workers
place(2) worker(13) stopped --- 37 stopped workers
place(1) worker(9) stopped --- 68 stopped workers
place(3) worker(60) stopped --- 2 stopped workers
place(2) worker(6) stopped --- 37 stopped workers
place(1) worker(38) stopped --- 67 stopped workers
place(3) worker(4) stopped --- 66 stopped workers
place(2) worker(0) stopped --- 39 stopped workers
place(1) worker(7) stopped --- 66 stopped workers
place(3) worker(31) stopped --- 0 stopped workers
place(2) worker(52) stopped --- 39 stopped workers
place(1) worker(4) stopped --- 65 stopped workers
place(3) worker(57) stopped --- 2 stopped workers
place(2) worker(14) stopped --- 37 stopped workers
place(1) worker(14) stopped --- 62 stopped workers
place(3) worker(44) stopped --- 2 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@94
place(1) worker(11) stopped --- 61 stopped workers
place(3) worker(31) stopped --- 2 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(1) worker(2) stopped --- 61 stopped workers
place(3) worker(43) stopped --- 1 stopped workersplace(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(1) worker(8) stopped --- 61 stopped workers

place(1) worker(66) stopped --- 60 stopped workers
place(3) worker(26) stopped --- 0 stopped workers
place(1) worker(23) stopped --- 60 stopped workers
place(3) worker(22) stopped --- 3 stopped workers
place(1) worker(28) stopped --- 60 stopped workers
place(3) worker(42) stopped --- 5 stopped workers
place(1) worker(6) stopped --- 63 stopped workers
place(3) worker(35) stopped --- 5 stopped workers
place(1) worker(43) stopped --- 62 stopped workers
place(3) worker(39) stopped --- 3 stopped workers
place(1) worker(54) stopped --- 61 stopped workers
place(3) worker(19) stopped --- 2 stopped workers
place(1) worker(19) stopped --- 61 stopped workers
place(3) worker(4) stopped --- 1 stopped workers
place(1) worker(39) stopped --- 59 stopped workers
place(3) worker(46) stopped --- 2 stopped workers
place(1) worker(41) stopped --- 61 stopped workers
place(3) worker(8) stopped --- 1 stopped workers
place(1) worker(29) stopped --- 61 stopped workers
place(3) worker(40) stopped --- 3 stopped workers
place(1) worker(20) stopped --- 60 stopped workers
place(3) worker(64) stopped --- 5 stopped workers
place(3) worker(42) stopped --- 3 stopped workers
place(1) worker(31) stopped --- 58 stopped workers
place(3) worker(57) stopped --- 5 stopped workers
place(1) worker(33) stopped --- 57 stopped workers
place(3) worker(51) stopped --- 4 stopped workers
place(3) worker(64) stopped --- 4 stopped workersplace(1) worker(42) stopped --- 57 stopped workers

place(1) worker(44) stopped --- 54 stopped workers
place(3) worker(1) stopped --- 2 stopped workers
place(1) worker(63) stopped --- 55 stopped workers
place(3) worker(23) stopped --- 2 stopped workers
place(1) worker(22) stopped --- 53 stopped workers
place(3) worker(67) stopped --- 2 stopped workers
place(1) worker(56) stopped --- 52 stopped workers
place(3) worker(62) stopped --- 5 stopped workersplace(1) worker(23) stopped --- 52 stopped workers

place(1) worker(18) stopped --- 53 stopped workers
place(3) worker(53) stopped --- 7 stopped workers
place(1) worker(12) stopped --- 60 stopped workers
place(3) worker(42) stopped --- 67 stopped workers
place(1) worker(53) stopped --- 58 stopped workers
place(3) worker(43) stopped --- 65 stopped workersplace(1) worker(45) stopped --- 57 stopped workers

place(1) worker(1) stopped --- 57 stopped workers
place(3) worker(49) stopped --- 65 stopped workers
place(1) worker(39) stopped --- 55 stopped workers
place(3) worker(37) stopped --- 63 stopped workers
place(1) worker(30) stopped --- 54 stopped workers
place(3) worker(2) stopped --- 62 stopped workers
place(1) worker(17) stopped --- 53 stopped workers
place(3) worker(48) stopped --- 61 stopped workersplace(1) worker(60) stopped --- 48 stopped workers

place(1) worker(37) stopped --- 49 stopped workers
place(3) worker(51) stopped --- 61 stopped workersplace(1) worker(65) stopped --- 47 stopped workers

place(1) worker(67) stopped --- 45 stopped workers
place(3) worker(63) stopped --- 62 stopped workersplace(1) worker(33) stopped --- 44 stopped workers

place(1) worker(41) stopped --- 43 stopped workers
place(3) worker(24) stopped --- 61 stopped workersplace(1) worker(43) stopped --- 42 stopped workers

place(1) worker(4) stopped --- 44 stopped workers
place(3) worker(34) stopped --- 61 stopped workers
place(1) worker(38) stopped --- 43 stopped workers
place(3) worker(60) stopped --- 59 stopped workers
place(1) worker(26) stopped --- 40 stopped workers
place(3) worker(29) stopped --- 60 stopped workers
place(1) worker(67) stopped --- 42 stopped workers
place(3) worker(7) stopped --- 59 stopped workers
place(1) worker(57) stopped --- 42 stopped workers
place(3) worker(46) stopped --- 57 stopped workers
place(1) worker(11) stopped --- 39 stopped workers
place(3) worker(33) stopped --- 57 stopped workers
place(1) worker(63) stopped --- 38 stopped workers
place(3) worker(61) stopped --- 56 stopped workersplace(1) worker(41) stopped --- 36 stopped workers

place(1) worker(14) stopped --- 36 stopped workers
place(3) worker(19) stopped --- 56 stopped workers
place(1) worker(66) stopped --- 35 stopped workers
place(3) worker(67) stopped --- 55 stopped workers
place(1) worker(17) stopped --- 34 stopped workers
place(3) worker(6) stopped --- 54 stopped workers
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(3) worker(40) stopped --- 54 stopped workers
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)place(3) worker(23) stopped --- 53 stopped workers

place(3) worker(14) stopped --- 51 stopped workers
place(3) worker(44) stopped --- 51 stopped workers
place(3) worker(26) stopped --- 50 stopped workers
place(3) worker(37) stopped --- 49 stopped workers
