Concurrent workers; 68
Granulatiry; 10
Lifeline class; handist.collections.glb.lifeline.Hypercube
Serialization; KRYO
Arguments received were [5, 10, 20, 10000, 10000000, 42]
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5place(2): thread waiting on operation handist.collections.glb.GlbOperation@5

place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3) worker(42) stopped --- 34 stopped workers
place(3) worker(16) stopped --- 35 stopped workers
place(3) worker(17) stopped --- 33 stopped workers
place(2) worker(56) stopped --- 67 stopped workers
place(0) worker(9) stopped --- 0 stopped workersplace(3) worker(60) stopped --- 32 stopped workers

place(3) worker(29) stopped --- 31 stopped workers
place(0) worker(14) stopped --- 0 stopped workers
place(3) worker(47) stopped --- 31 stopped workers
place(0) worker(51) stopped --- 4 stopped workers
place(3) worker(11) stopped --- 30 stopped workers
place(0) worker(41) stopped --- 1 stopped workers
place(3) worker(53) stopped --- 29 stopped workers
place(0) worker(4) stopped --- 3 stopped workers
place(0) worker(26) stopped --- 9 stopped workers
place(0) worker(5) stopped --- 10 stopped workers
place(0) worker(20) stopped --- 8 stopped workers
place(0) worker(21) stopped --- 4 stopped workers
place(3) worker(66) stopped --- 28 stopped workers
place(0) worker(15) stopped --- 12 stopped workers
place(0) worker(13) stopped --- 22 stopped workers
place(0) worker(3) stopped --- 25 stopped workers
place(3) worker(12) stopped --- 28 stopped workersplace(0) worker(57) stopped --- 24 stopped workers

place(0) worker(28) stopped --- 21 stopped workersplace(3) worker(3) stopped --- 31 stopped workers

place(0) worker(33) stopped --- 15 stopped workers
place(3) worker(64) stopped --- 30 stopped workers
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(0) worker(50) stopped --- 3 stopped workers
place(3) worker(24) stopped --- 29 stopped workers
place(0) worker(22) stopped --- 2 stopped workers
place(0) worker(32) stopped --- 8 stopped workers
place(0) worker(40) stopped --- 16 stopped workersplace(3) worker(60) stopped --- 29 stopped workers

place(3) worker(14) stopped --- 26 stopped workersplace(0) worker(46) stopped --- 17 stopped workers

place(3) worker(11) stopped --- 25 stopped workers
place(0) worker(12) stopped --- 4 stopped workers
place(3) worker(53) stopped --- 23 stopped workers
place(0) worker(45) stopped --- 4 stopped workers
place(3) worker(1) stopped --- 22 stopped workers
place(0) worker(55) stopped --- 2 stopped workers
place(0) worker(11) stopped --- 15 stopped workers
place(3) worker(9) stopped --- 21 stopped workers
place(0) worker(27) stopped --- 0 stopped workers
place(0) worker(24) stopped --- 15 stopped workers
place(0) worker(64) stopped --- 15 stopped workers
place(3) worker(29) stopped --- 21 stopped workers
place(1) worker(54) stopped --- 68 stopped workers
place(0) worker(8) stopped --- 15 stopped workers
place(0) worker(2) stopped --- 16 stopped workers
place(3) worker(52) stopped --- 21 stopped workers
place(0) worker(64) stopped --- 4 stopped workers
place(0) worker(0) stopped --- 17 stopped workers
place(0) worker(30) stopped --- 15 stopped workers
place(3) worker(33) stopped --- 20 stopped workers
place(3) worker(62) stopped --- 22 stopped workers
place(3) worker(66) stopped --- 22 stopped workers
place(0) worker(35) stopped --- 16 stopped workers
place(0) worker(43) stopped --- 4 stopped workers
place(0) worker(50) stopped --- 12 stopped workers
place(3) worker(64) stopped --- 21 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@12
place(0) worker(31) stopped --- 3 stopped workers
place(0) worker(23) stopped --- 8 stopped workersplace(3) worker(46) stopped --- 24 stopped workers

place(3) worker(9) stopped --- 23 stopped workers
place(2) worker(61) stopped --- 68 stopped workersplace(0) worker(65) stopped --- 2 stopped workers
place(3) worker(26) stopped --- 22 stopped workers

place(2): resumed after waiting on handist.collections.glb.GlbOperation@12
place(0) worker(21) stopped --- 12 stopped workers
place(0) worker(37) stopped --- 11 stopped workers
place(0) worker(28) stopped --- 13 stopped workers
place(3) worker(44) stopped --- 22 stopped workers
place(0) worker(34) stopped --- 13 stopped workers
place(3) worker(36) stopped --- 22 stopped workers
place(0) worker(66) stopped --- 2 stopped workersplace(3) worker(62) stopped --- 18 stopped workers

place(3) worker(40) stopped --- 20 stopped workers
place(0) worker(60) stopped --- 5 stopped workersplace(3) worker(35) stopped --- 21 stopped workers

place(3) worker(57) stopped --- 21 stopped workers
place(0) worker(58) stopped --- 4 stopped workers
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) worker(14) stopped --- 2 stopped workers
-DistColGlb- [place(3)] to [place(1)]: [5717060,5717320) place(0) worker(7) stopped --- 0 stopped workers

place(0) worker(67) stopped --- 12 stopped workersplace(3) worker(4) stopped --- 65 stopped workers

place(3) worker(20) stopped --- 66 stopped workers
place(3) worker(2) stopped --- 66 stopped workers
place(0) worker(47) stopped --- 0 stopped workersplace(3) worker(9) stopped --- 67 stopped workers

place(3) worker(64) stopped --- 66 stopped workersplace(0) worker(26) stopped --- 10 stopped workers

place(3) worker(45) stopped --- 67 stopped workers
place(0) worker(53) stopped --- 11 stopped workers
place(3) worker(16) stopped --- 67 stopped workers
place(0) worker(1) stopped --- 1 stopped workers
place(3) worker(22) stopped --- 68 stopped workers
place(0) worker(37) stopped --- 1 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@12
place(0) worker(32) stopped --- 0 stopped workers
place(0) worker(44) stopped --- 0 stopped workers
place(0) worker(36) stopped --- 0 stopped workers
place(0) worker(16) stopped --- 1 stopped workers
place(0) worker(11) stopped --- 15 stopped workers
place(0) worker(9) stopped --- 14 stopped workers
place(0) worker(61) stopped --- 15 stopped workers
place(0) worker(5) stopped --- 14 stopped workers
place(0) worker(66) stopped --- 14 stopped workers
place(0) worker(49) stopped --- 13 stopped workers
place(0) worker(49) stopped --- 13 stopped workers
place(0) worker(37) stopped --- 13 stopped workers
place(0) worker(61) stopped --- 12 stopped workers
place(0) worker(21) stopped --- 12 stopped workers
place(0) worker(0) stopped --- 11 stopped workers
place(0) worker(64) stopped --- 14 stopped workers
place(0) worker(5) stopped --- 17 stopped workers
place(0) worker(26) stopped --- 19 stopped workers
place(0) worker(64) stopped --- 20 stopped workers
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) worker(11) stopped --- 20 stopped workers
place(0) worker(1) stopped --- 16 stopped workers
place(0) worker(40) stopped --- 21 stopped workers
place(0) worker(8) stopped --- 22 stopped workers
place(0) worker(67) stopped --- 23 stopped workers
place(0) worker(47) stopped --- 24 stopped workers
place(0) worker(26) stopped --- 15 stopped workers
place(0) worker(19) stopped --- 15 stopped workers
place(0) worker(62) stopped --- 13 stopped workers
place(0) worker(61) stopped --- 11 stopped workers
place(0) worker(38) stopped --- 24 stopped workers
place(0) worker(64) stopped --- 26 stopped workers
place(0) worker(36) stopped --- 27 stopped workers
place(0) worker(53) stopped --- 10 stopped workers
place(0) worker(58) stopped --- 28 stopped workers
place(0) worker(32) stopped --- 9 stopped workers
place(0) worker(46) stopped --- 28 stopped workers
place(0) worker(55) stopped --- 29 stopped workers
place(0) worker(66) stopped --- 12 stopped workers
place(0) worker(14) stopped --- 17 stopped workers
place(0) worker(48) stopped --- 16 stopped workers
place(0) worker(49) stopped --- 16 stopped workers
place(0) worker(18) stopped --- 18 stopped workers
place(0) worker(44) stopped --- 17 stopped workers
place(0) worker(26) stopped --- 16 stopped workers
place(0) worker(50) stopped --- 17 stopped workers
place(0) worker(62) stopped --- 17 stopped workers
place(0) worker(26) stopped --- 36 stopped workers
place(0) worker(0) stopped --- 36 stopped workers
place(0) worker(5) stopped --- 17 stopped workers
place(0) worker(22) stopped --- 38 stopped workers
place(0) worker(31) stopped --- 17 stopped workers
place(0) worker(67) stopped --- 16 stopped workers
place(0) worker(47) stopped --- 16 stopped workers
place(0) worker(40) stopped --- 41 stopped workers
place(0) worker(41) stopped --- 42 stopped workers
place(0) worker(56) stopped --- 43 stopped workers
place(0) worker(58) stopped --- 15 stopped workers
place(0) worker(1) stopped --- 8 stopped workers
place(0) worker(55) stopped --- 43 stopped workers
place(0) worker(36) stopped --- 8 stopped workers
place(0) worker(34) stopped --- 7 stopped workers
place(0) worker(29) stopped --- 6 stopped workers
place(0) worker(31) stopped --- 1 stopped workers
place(0) worker(39) stopped --- 1 stopped workers
place(0) worker(66) stopped --- 48 stopped workers
place(0) worker(63) stopped --- 0 stopped workers
place(0) worker(12) stopped --- 1 stopped workers
place(0) worker(55) stopped --- 0 stopped workers
place(0) worker(40) stopped --- 5 stopped workers
place(0) worker(56) stopped --- 20 stopped workers
place(0) worker(64) stopped --- 25 stopped workers
place(0) worker(6) stopped --- 25 stopped workers
place(0) worker(15) stopped --- 54 stopped workers
place(0) worker(17) stopped --- 25 stopped workers
place(0) worker(44) stopped --- 53 stopped workers
place(0) worker(59) stopped --- 23 stopped workers
place(0) worker(25) stopped --- 22 stopped workers
place(0) worker(42) stopped --- 57 stopped workers
place(0) worker(65) stopped --- 19 stopped workers
place(0) worker(0) stopped --- 20 stopped workers
place(0) worker(42) stopped --- 14 stopped workers
place(0) worker(39) stopped --- 61 stopped workers
place(0) worker(48) stopped --- 15 stopped workers
place(0) worker(11) stopped --- 13 stopped workers
place(0) worker(8) stopped --- 60 stopped workers
place(0) worker(61) stopped --- 11 stopped workers
place(0) worker(2) stopped --- 12 stopped workers
place(0) worker(16) stopped --- 13 stopped workers
place(0) worker(23) stopped --- 9 stopped workers
place(0) worker(1) stopped --- 65 stopped workers
place(0) worker(54) stopped --- 11 stopped workers
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) worker(18) stopped --- 9 stopped workers
place(0) worker(30) stopped --- 8 stopped workers
place(0) worker(38) stopped --- 10 stopped workers
place(0) worker(8) stopped --- 10 stopped workers
place(0) worker(49) stopped --- 10 stopped workers
place(0) worker(35) stopped --- 5 stopped workers
place(0) worker(40) stopped --- 6 stopped workers
place(0) worker(25) stopped --- 66 stopped workers
place(0) worker(25) stopped --- 6 stopped workers
place(0) worker(19) stopped --- 2 stopped workers
place(0) worker(24) stopped --- 5 stopped workers
place(0) worker(32) stopped --- 64 stopped workers
place(0) worker(40) stopped --- 63 stopped workers
place(0) worker(61) stopped --- 62 stopped workers
place(0) worker(14) stopped --- 61 stopped workers
place(0) worker(18) stopped --- 60 stopped workers
place(0) worker(62) stopped --- 59 stopped workers
place(0) worker(59) stopped --- 60 stopped workers
place(0) worker(17) stopped --- 59 stopped workers
place(0) worker(64) stopped --- 58 stopped workers
place(0) worker(26) stopped --- 56 stopped workers
place(0) worker(0) stopped --- 55 stopped workers
place(0) worker(3) stopped --- 54 stopped workers
place(0) worker(50) stopped --- 55 stopped workers
place(0) worker(49) stopped --- 54 stopped workers
place(0) worker(36) stopped --- 53 stopped workers
place(0) worker(54) stopped --- 52 stopped workers
place(0) worker(13) stopped --- 51 stopped workers
place(0) worker(16) stopped --- 50 stopped workers
place(0) worker(65) stopped --- 49 stopped workers
place(0) worker(43) stopped --- 47 stopped workers
place(0) worker(47) stopped --- 46 stopped workers
place(0) worker(67) stopped --- 45 stopped workers
place(0) worker(29) stopped --- 45 stopped workers
place(0) worker(2) stopped --- 44 stopped workers
place(0) worker(35) stopped --- 42 stopped workers
place(0) worker(24) stopped --- 42 stopped workers
place(0) worker(21) stopped --- 40 stopped workers
place(0) worker(27) stopped --- 40 stopped workers
place(0) worker(7) stopped --- 39 stopped workers
place(0) worker(30) stopped --- 37 stopped workers
place(0) worker(63) stopped --- 37 stopped workers
place(0) worker(38) stopped --- 36 stopped workers
place(0) worker(44) stopped --- 36 stopped workers
place(0) worker(51) stopped --- 35 stopped workers
place(0) worker(20) stopped --- 36 stopped workers
place(0) worker(57) stopped --- 35 stopped workers
place(0) worker(6) stopped --- 34 stopped workers
place(0) worker(28) stopped --- 33 stopped workers
place(0) worker(60) stopped --- 31 stopped workers
place(0) worker(45) stopped --- 32 stopped workers
place(0) worker(33) stopped --- 31 stopped workers
place(0) worker(47) stopped --- 30 stopped workers
place(0) worker(14) stopped --- 27 stopped workers
place(0) worker(30) stopped --- 25 stopped workers
place(0) worker(23) stopped --- 24 stopped workers
place(0) worker(12) stopped --- 23 stopped workers
place(0) worker(48) stopped --- 22 stopped workers
place(0) worker(21) stopped --- 21 stopped workers
place(0) worker(34) stopped --- 18 stopped workers
place(0) worker(23) stopped --- 18 stopped workers
place(0) worker(30) stopped --- 17 stopped workers
place(0) worker(19) stopped --- 16 stopped workers
place(0) worker(5) stopped --- 15 stopped workers
place(0) worker(31) stopped --- 14 stopped workers
place(0) worker(1) stopped --- 13 stopped workers
place(0) worker(38) stopped --- 14 stopped workers
place(0) worker(4) stopped --- 13 stopped workers
place(0) worker(63) stopped --- 5 stopped workers
place(0) worker(56) stopped --- 7 stopped workers
place(0) worker(21) stopped --- 14 stopped workers
place(0) worker(51) stopped --- 13 stopped workers
place(0) worker(53) stopped --- 8 stopped workers
place(0) worker(7) stopped --- 7 stopped workers
place(0) worker(26) stopped --- 13 stopped workers
place(0) worker(67) stopped --- 11 stopped workers
place(0) worker(36) stopped --- 11 stopped workers
place(0) worker(20) stopped --- 6 stopped workers
place(0) worker(60) stopped --- 33 stopped workers
place(0) worker(53) stopped --- 41 stopped workers
place(0) worker(31) stopped --- 55 stopped workers
place(0) worker(66) stopped --- 62 stopped workers
place(0) worker(4) stopped --- 8 stopped workers
place(0) worker(47) stopped --- 11 stopped workers
place(0) worker(8) stopped --- 7 stopped workers
place(0) worker(33) stopped --- 66 stopped workers
place(0) worker(22) stopped --- 65 stopped workers
place(0) worker(24) stopped --- 65 stopped workers
place(0) worker(13) stopped --- 65 stopped workers
place(0) worker(47) stopped --- 62 stopped workers
place(0) worker(48) stopped --- 62 stopped workers
place(0) worker(46) stopped --- 62 stopped workers
place(0) worker(42) stopped --- 62 stopped workers
place(0) worker(29) stopped --- 57 stopped workers
place(0) worker(51) stopped --- 57 stopped workers
place(0) worker(44) stopped --- 55 stopped workers
place(0) worker(28) stopped --- 55 stopped workers
place(0) worker(18) stopped --- 55 stopped workers
place(0) worker(26) stopped --- 50 stopped workers
place(0) worker(50) stopped --- 50 stopped workers
place(0) worker(36) stopped --- 50 stopped workers
place(0) worker(56) stopped --- 50 stopped workers
place(0) worker(63) stopped --- 50 stopped workers
place(0) worker(23) stopped --- 50 stopped workers
place(0) worker(58) stopped --- 44 stopped workers
place(0) worker(54) stopped --- 43 stopped workers
place(0) worker(40) stopped --- 43 stopped workers
place(0) worker(64) stopped --- 42 stopped workers
place(0) worker(9) stopped --- 42 stopped workers
place(0) worker(37) stopped --- 40 stopped workers
place(0) worker(17) stopped --- 40 stopped workers
place(0) worker(59) stopped --- 37 stopped workers
place(0) worker(8) stopped --- 37 stopped workers
place(0) worker(57) stopped --- 37 stopped workers
place(0) worker(38) stopped --- 37 stopped workers
place(0) worker(43) stopped --- 31 stopped workers
place(0) worker(12) stopped --- 30 stopped workers
place(0) worker(19) stopped --- 30 stopped workers
place(0) worker(5) stopped --- 27 stopped workers
place(0) worker(40) stopped --- 24 stopped workers
place(0) worker(16) stopped --- 32 stopped workers
place(0) worker(5) stopped --- 30 stopped workers
place(0) worker(2) stopped --- 56 stopped workers
place(0) worker(46) stopped --- 64 stopped workers
place(0) worker(65) stopped --- 28 stopped workers
place(0) worker(21) stopped --- 29 stopped workers
place(0) worker(11) stopped --- 27 stopped workers
place(0) worker(49) stopped --- 28 stopped workers
place(0) worker(1) stopped --- 26 stopped workers
place(0) worker(39) stopped --- 22 stopped workers
place(0) worker(41) stopped --- 20 stopped workers
place(0) worker(16) stopped --- 18 stopped workers
place(0) worker(14) stopped --- 18 stopped workers
place(0) worker(20) stopped --- 18 stopped workers
place(0) worker(25) stopped --- 17 stopped workers
place(0) worker(55) stopped --- 17 stopped workers
place(0) worker(27) stopped --- 16 stopped workers
place(0) worker(35) stopped --- 16 stopped workers
place(0) worker(32) stopped --- 15 stopped workers
place(0) worker(42) stopped --- 11 stopped workers
place(0) worker(61) stopped --- 12 stopped workers
place(0) worker(15) stopped --- 14 stopped workers
place(0) worker(6) stopped --- 10 stopped workers
place(0) worker(34) stopped --- 10 stopped workers
place(0) worker(30) stopped --- 9 stopped workers
place(0) worker(62) stopped --- 8 stopped workers
place(0) worker(22) stopped --- 8 stopped workers
place(0) worker(49) stopped --- 66 stopped workers
place(0) worker(54) stopped --- 66 stopped workers
place(0) worker(14) stopped --- 66 stopped workers
place(0) worker(21) stopped --- 65 stopped workers
place(0) worker(55) stopped --- 62 stopped workers
place(0) worker(51) stopped --- 64 stopped workers
place(0) worker(30) stopped --- 62 stopped workers
place(0) worker(19) stopped --- 60 stopped workers
place(0) worker(60) stopped --- 60 stopped workers
place(0) worker(1) stopped --- 60 stopped workers
place(0) worker(18) stopped --- 60 stopped workers
place(0) worker(31) stopped --- 60 stopped workers
place(0) worker(26) stopped --- 59 stopped workers
place(0) worker(3) stopped --- 57 stopped workers
place(0) worker(43) stopped --- 57 stopped workers
place(0) worker(38) stopped --- 49 stopped workers
place(0) worker(37) stopped --- 49 stopped workers
place(0) worker(15) stopped --- 47 stopped workers
place(0) worker(13) stopped --- 47 stopped workers
place(0) worker(27) stopped --- 47 stopped workers
place(0) worker(61) stopped --- 42 stopped workers
place(0) worker(45) stopped --- 42 stopped workers
place(0) worker(58) stopped --- 42 stopped workers
place(0) worker(9) stopped --- 41 stopped workers
place(0) worker(56) stopped --- 42 stopped workers
place(0) worker(66) stopped --- 39 stopped workers
place(0) worker(11) stopped --- 38 stopped workers
place(0) worker(7) stopped --- 38 stopped workers
place(0) worker(0) stopped --- 38 stopped workers
place(0) worker(25) stopped --- 32 stopped workers
place(0) worker(62) stopped --- 32 stopped workers
place(0) worker(67) stopped --- 28 stopped workers
place(0) worker(64) stopped --- 31 stopped workers
place(0) worker(63) stopped --- 28 stopped workers
place(0) worker(32) stopped --- 47 stopped workers
place(0) worker(28) stopped --- 49 stopped workers
place(0) worker(34) stopped --- 50 stopped workers
place(0) worker(62) stopped --- 40 stopped workers
place(0) worker(64) stopped --- 40 stopped workers
place(0) worker(65) stopped --- 44 stopped workers
place(0) worker(7) stopped --- 43 stopped workers
place(0) worker(0) stopped --- 48 stopped workers
place(0) worker(33) stopped --- 59 stopped workers
place(0) worker(41) stopped --- 66 stopped workers
place(0) worker(22) stopped --- 47 stopped workers
place(0) worker(5) stopped --- 66 stopped workers
place(0) worker(23) stopped --- 66 stopped workers
place(0) worker(13) stopped --- 66 stopped workers
place(0) worker(16) stopped --- 66 stopped workers
place(0) worker(66) stopped --- 62 stopped workers
place(0) worker(36) stopped --- 62 stopped workers
place(0) worker(24) stopped --- 61 stopped workers
place(0) worker(25) stopped --- 63 stopped workers
place(0) worker(56) stopped --- 61 stopped workers
place(0) worker(2) stopped --- 61 stopped workers
place(0) worker(20) stopped --- 59 stopped workers
place(0) worker(48) stopped --- 55 stopped workers
place(0) worker(11) stopped --- 54 stopped workers
place(0) worker(40) stopped --- 54 stopped workers
place(0) worker(59) stopped --- 52 stopped workers
place(0) worker(12) stopped --- 52 stopped workers
place(0) worker(58) stopped --- 51 stopped workers
place(0) worker(27) stopped --- 50 stopped workers
place(0) worker(32) stopped --- 49 stopped workers
place(0) worker(47) stopped --- 44 stopped workers
place(0) worker(18) stopped --- 62 stopped workers
place(0) worker(54) stopped --- 66 stopped workers
place(0) worker(31) stopped --- 64 stopped workers
place(0) worker(55) stopped --- 64 stopped workers
place(0) worker(19) stopped --- 66 stopped workers
place(0) worker(49) stopped --- 64 stopped workers
place(0) worker(6) stopped --- 66 stopped workers
place(0) worker(57) stopped --- 66 stopped workers
place(0) worker(52) stopped --- 67 stopped workers
place(1) received 10 assignments from place(0)
place(1): thread waiting on operation handist.collections.glb.GlbOperation@12
place(1) worker(67) stopped --- 38 stopped workers
place(1) worker(30) stopped --- 1 stopped workers
place(1) worker(21) stopped --- 3 stopped workers
place(1) worker(3) stopped --- 7 stopped workers
place(1) worker(5) stopped --- 7 stopped workers
place(1) worker(36) stopped --- 7 stopped workers
place(1) worker(34) stopped --- 6 stopped workers
place(1) worker(38) stopped --- 6 stopped workers
place(1) worker(53) stopped --- 4 stopped workers
place(1) worker(57) stopped --- 1 stopped workers
-DistColGlb- [place(1)] to [place(3)]: [8679690,8680000) [9809198,9810000) [9875600,9880000) [8407095,8407490) [9675484,9675975) [9098265,9100000) [8779645,8780000) [9847810,9850000) 
place(1) worker(60) stopped --- 9 stopped workers
place(1) worker(63) stopped --- 10 stopped workers
place(1) worker(47) stopped --- 6 stopped workers
place(1) worker(39) stopped --- 10 stopped workers
place(1) worker(61) stopped --- 10 stopped workers
place(1) worker(20) stopped --- 17 stopped workers
place(1) worker(1) stopped --- 21 stopped workers
place(1) worker(54) stopped --- 24 stopped workers
place(1) worker(11) stopped --- 33 stopped workers
place(1) worker(5) stopped --- 42 stopped workers
place(1) worker(51) stopped --- 50 stopped workers
place(1) worker(46) stopped --- 56 stopped workers
place(1) worker(28) stopped --- 57 stopped workers
place(1) worker(14) stopped --- 59 stopped workers
place(1) worker(62) stopped --- 4 stopped workers
place(1) worker(52) stopped --- 59 stopped workers
place(1) worker(7) stopped --- 61 stopped workers
place(1) worker(42) stopped --- 62 stopped workers
place(1) worker(47) stopped --- 4 stopped workers
place(1) worker(33) stopped --- 4 stopped workers
place(1) worker(29) stopped --- 4 stopped workers
place(1) worker(67) stopped --- 66 stopped workers
place(1) worker(51) stopped --- 3 stopped workers
place(1) worker(35) stopped --- 3 stopped workers
place(1) worker(55) stopped --- 1 stopped workers
place(1) worker(41) stopped --- 1 stopped workers
place(1) worker(17) stopped --- 65 stopped workers
place(1) worker(41) stopped --- 64 stopped workers
place(1) worker(60) stopped --- 63 stopped workers
place(1) worker(61) stopped --- 61 stopped workers
place(1) worker(33) stopped --- 58 stopped workers
place(1) worker(15) stopped --- 57 stopped workers
place(1) worker(43) stopped --- 56 stopped workers
place(1) worker(4) stopped --- 56 stopped workers
place(1) worker(34) stopped --- 56 stopped workers
place(1) worker(9) stopped --- 56 stopped workers
place(1) worker(25) stopped --- 55 stopped workers
place(1) worker(65) stopped --- 55 stopped workers
place(1) worker(29) stopped --- 53 stopped workers
place(1) worker(38) stopped --- 50 stopped workers
place(1) worker(27) stopped --- 45 stopped workers
place(1) worker(22) stopped --- 45 stopped workers
place(1) worker(35) stopped --- 44 stopped workers
place(1) worker(2) stopped --- 44 stopped workers
place(1) worker(55) stopped --- 44 stopped workers
place(1) worker(0) stopped --- 44 stopped workers
place(1) worker(48) stopped --- 42 stopped workers
place(1) worker(59) stopped --- 42 stopped workers
place(1) worker(44) stopped --- 38 stopped workers
place(1) worker(58) stopped --- 34 stopped workers
place(1) worker(21) stopped --- 34 stopped workers
place(1) worker(18) stopped --- 33 stopped workers
place(1) worker(26) stopped --- 28 stopped workers
place(1) worker(29) stopped --- 36 stopped workers
place(1) worker(46) stopped --- 39 stopped workers
place(1) worker(22) stopped --- 44 stopped workers
place(1) worker(51) stopped --- 45 stopped workers
place(1) worker(9) stopped --- 58 stopped workers
place(1) worker(14) stopped --- 63 stopped workers
place(1) worker(50) stopped --- 28 stopped workers
place(1) worker(49) stopped --- 28 stopped workers
place(1) worker(8) stopped --- 27 stopped workers
place(1) worker(30) stopped --- 25 stopped workers
place(1) worker(56) stopped --- 25 stopped workers
place(1) worker(62) stopped --- 25 stopped workers
place(1) worker(3) stopped --- 22 stopped workers
place(1) worker(37) stopped --- 17 stopped workers
place(1) worker(44) stopped --- 22 stopped workers
place(1) worker(23) stopped --- 22 stopped workers
place(1) worker(45) stopped --- 17 stopped workers
place(1) worker(31) stopped --- 17 stopped workers
place(1) worker(66) stopped --- 17 stopped workers
place(1) worker(53) stopped --- 12 stopped workers
place(1) worker(12) stopped --- 10 stopped workers
place(1) worker(16) stopped --- 8 stopped workers
place(1) worker(10) stopped --- 7 stopped workers
place(1) worker(36) stopped --- 11 stopped workers
place(1) worker(6) stopped --- 12 stopped workers
place(1) worker(19) stopped --- 9 stopped workers
place(1) worker(32) stopped --- 9 stopped workers
place(1) worker(59) stopped --- 4 stopped workers
place(1) worker(65) stopped --- 4 stopped workers
place(1) worker(30) stopped --- 4 stopped workers
place(1) worker(43) stopped --- 2 stopped workers
place(1) worker(24) stopped --- 3 stopped workers
place(1) worker(26) stopped --- 2 stopped workers
place(1) worker(52) stopped --- 2 stopped workers
place(1) worker(28) stopped --- 5 stopped workers
place(1) worker(29) stopped --- 6 stopped workers
place(1) worker(22) stopped --- 10 stopped workers
place(1) worker(14) stopped --- 10 stopped workers
place(1) worker(25) stopped --- 10 stopped workers
place(1) worker(64) stopped --- 7 stopped workers
place(1) worker(7) stopped --- 7 stopped workers
place(1) worker(31) stopped --- 66 stopped workers
place(1) worker(20) stopped --- 65 stopped workers
place(1) worker(41) stopped --- 64 stopped workers
place(1) worker(59) stopped --- 63 stopped workers
place(1) worker(26) stopped --- 60 stopped workers
place(1) worker(36) stopped --- 60 stopped workers
place(1) worker(35) stopped --- 59 stopped workers
place(1) worker(6) stopped --- 59 stopped workers
place(1) worker(32) stopped --- 58 stopped workers
place(1) worker(15) stopped --- 58 stopped workers
place(1) worker(5) stopped --- 58 stopped workers
place(1) worker(13) stopped --- 50 stopped workers
place(1) worker(64) stopped --- 51 stopped workers
place(1) worker(53) stopped --- 55 stopped workers
place(1) worker(2) stopped --- 55 stopped workers
place(1) worker(57) stopped --- 50 stopped workers
place(1) worker(33) stopped --- 50 stopped workers
place(1) worker(21) stopped --- 45 stopped workers
place(1) worker(60) stopped --- 44 stopped workers
place(1) worker(50) stopped --- 40 stopped workers
place(1) worker(8) stopped --- 40 stopped workers
place(1) worker(0) stopped --- 37 stopped workers
place(1) worker(34) stopped --- 37 stopped workers
place(1) worker(48) stopped --- 37 stopped workers
place(1) worker(7) stopped --- 33 stopped workers
place(1) worker(10) stopped --- 33 stopped workers
place(1) worker(23) stopped --- 33 stopped workers
place(1) worker(30) stopped --- 32 stopped workers
place(1) worker(62) stopped --- 31 stopped workers
place(1) worker(66) stopped --- 31 stopped workers
place(1) worker(4) stopped --- 31 stopped workers
place(1) worker(56) stopped --- 38 stopped workers
place(1) worker(55) stopped --- 66 stopped workers
place(1) worker(11) stopped --- 66 stopped workers
place(1) worker(18) stopped --- 66 stopped workers
place(1) worker(27) stopped --- 66 stopped workers
place(1) worker(37) stopped --- 67 stopped workers
place(1) worker(65) stopped --- 64 stopped workers
place(1) worker(63) stopped --- 65 stopped workers
place(1) worker(43) stopped --- 67 stopped workers
place(1) worker(28) stopped --- 67 stopped workers
place(1) worker(38) stopped --- 67 stopped workers
place(1) worker(42) stopped --- 67 stopped workers
place(1) worker(30) stopped --- 67 stopped workers
place(1) worker(23) stopped --- 67 stopped workers
place(1) worker(67) stopped --- 67 stopped workers
place(1) worker(0) stopped --- 67 stopped workers
place(0) worker(37) stopped --- 1 stopped workers
place(0) worker(59) stopped --- 3 stopped workers
place(0) worker(36) stopped --- 9 stopped workers
place(0) worker(6) stopped --- 10 stopped workers
place(0) worker(52) stopped --- 14 stopped workers
place(0) worker(9) stopped --- 6 stopped workers
place(0) worker(28) stopped --- 13 stopped workers
place(0) worker(1) stopped --- 15 stopped workers
place(0) worker(40) stopped --- 22 stopped workers
place(0) worker(20) stopped --- 24 stopped workers
place(0) worker(11) stopped --- 24 stopped workers
place(0) worker(54) stopped --- 27 stopped workers
place(0) worker(63) stopped --- 36 stopped workers
place(0) worker(62) stopped --- 39 stopped workers
place(0) worker(58) stopped --- 46 stopped workers
place(0) worker(61) stopped --- 52 stopped workers
place(0) worker(32) stopped --- 51 stopped workers
place(0) worker(16) stopped --- 49 stopped workers
place(0) worker(66) stopped --- 58 stopped workers
place(0) worker(36) stopped --- 60 stopped workers
