Concurrent workers; 68
Granulatiry; 1000
Lifeline class; handist.collections.glb.lifeline.Hypercube
Serialization; KRYO
Arguments received were [5, 10, 20, 10000, 10000000, 42]
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1) worker(5) stopped --- 36 stopped workers
place(3) worker(3) stopped --- 49 stopped workers
place(2) worker(16) stopped --- 47 stopped workers
place(0) worker(58) stopped --- 33 stopped workers
place(0) worker(6) stopped --- 26 stopped workers
place(1) worker(9) stopped --- 37 stopped workers
place(3) worker(32) stopped --- 47 stopped workers
place(2) worker(36) stopped --- 45 stopped workers
place(0) worker(21) stopped --- 27 stopped workers
place(0) worker(65) stopped --- 25 stopped workers
place(1) worker(29) stopped --- 38 stopped workers
place(3) worker(10) stopped --- 47 stopped workers
place(2) worker(55) stopped --- 53 stopped workers
place(0) worker(12) stopped --- 23 stopped workers
place(0) worker(40) stopped --- 23 stopped workers
place(1) worker(23) stopped --- 65 stopped workers
place(3) worker(46) stopped --- 47 stopped workers
place(2) worker(37) stopped --- 44 stopped workers
place(0) worker(32) stopped --- 23 stopped workers
place(0) worker(7) stopped --- 22 stopped workers
place(1) worker(66) stopped --- 33 stopped workers
place(3) worker(51) stopped --- 46 stopped workersplace(2) worker(35) stopped --- 55 stopped workersplace(0) worker(1) stopped --- 22 stopped workers
place(0) worker(10) stopped --- 22 stopped workers
place(1) worker(64) stopped --- 67 stopped workers

place(0) worker(27) stopped --- 21 stopped workers
place(0) worker(56) stopped --- 22 stopped workers

place(3) worker(26) stopped --- 44 stopped workers
place(2) worker(5) stopped --- 41 stopped workers
place(0) worker(67) stopped --- 22 stopped workers
place(0) worker(43) stopped --- 11 stopped workers
place(1) worker(36) stopped --- 32 stopped workers
place(3) worker(9) stopped --- 47 stopped workers
place(2) worker(52) stopped --- 42 stopped workers
place(0) worker(3) stopped --- 14 stopped workers
place(1) worker(31) stopped --- 34 stopped workers
place(3) worker(14) stopped --- 46 stopped workers
place(3) worker(36) stopped --- 47 stopped workers
place(3) worker(66) stopped --- 44 stopped workers
place(2) worker(6) stopped --- 59 stopped workersplace(0) worker(8) stopped --- 14 stopped workers
place(1) worker(28) stopped --- 31 stopped workers
place(1) worker(62) stopped --- 36 stopped workers
place(3) worker(21) stopped --- 38 stopped workers
place(3) worker(18) stopped --- 37 stopped workers
place(3) worker(43) stopped --- 33 stopped workers

place(0) worker(4) stopped --- 21 stopped workers
place(1) worker(49) stopped --- 36 stopped workers
place(1) worker(35) stopped --- 36 stopped workers
place(1) worker(19) stopped --- 34 stopped workers
place(3) worker(22) stopped --- 37 stopped workers
place(3) worker(56) stopped --- 33 stopped workers
place(3) worker(45) stopped --- 31 stopped workersplace(2) worker(56) stopped --- 42 stopped workers
place(0) worker(45) stopped --- 11 stopped workers
place(1) worker(24) stopped --- 35 stopped workers
place(1) worker(6) stopped --- 36 stopped workers
place(1) worker(17) stopped --- 34 stopped workers

place(3) worker(15) stopped --- 33 stopped workers
place(3) worker(64) stopped --- 33 stopped workers
place(3) worker(7) stopped --- 28 stopped workers
place(2) worker(60) stopped --- 40 stopped workers
place(0) worker(0) stopped --- 11 stopped workers
place(1) worker(54) stopped --- 35 stopped workers
place(1) worker(58) stopped --- 33 stopped workers
place(1) worker(44) stopped --- 27 stopped workers
place(3) worker(54) stopped --- 29 stopped workersplace(2) worker(4) stopped --- 61 stopped workersplace(0) worker(64) stopped --- 8 stopped workers
place(1) worker(55) stopped --- 33 stopped workers
place(1) worker(61) stopped --- 32 stopped workers


place(0) worker(47) stopped --- 8 stopped workers
place(1) worker(30) stopped --- 31 stopped workers
place(1) worker(16) stopped --- 31 stopped workersplace(3) worker(48) stopped --- 26 stopped workers
place(2) worker(15) stopped --- 39 stopped workers
place(0) worker(58) stopped --- 1 stopped workers

place(1) worker(32) stopped --- 25 stopped workers
place(1) worker(2) stopped --- 25 stopped workers
place(1) worker(50) stopped --- 25 stopped workers
place(3) worker(12) stopped --- 25 stopped workersplace(2) worker(43) stopped --- 65 stopped workers
place(0) worker(23) stopped --- 2 stopped workers
place(1) worker(13) stopped --- 25 stopped workers

place(2) worker(34) stopped --- 37 stopped workers
place(0) worker(46) stopped --- 2 stopped workers
place(1) worker(63) stopped --- 25 stopped workers
place(3) worker(29) stopped --- 24 stopped workers
place(2) worker(53) stopped --- 35 stopped workersplace(0) worker(2) stopped --- 2 stopped workers
place(1) worker(22) stopped --- 19 stopped workers
place(3) worker(23) stopped --- 25 stopped workers

place(0) worker(53) stopped --- 2 stopped workers
place(1) worker(53) stopped --- 17 stopped workers
place(3) worker(40) stopped --- 18 stopped workers
place(2) worker(46) stopped --- 66 stopped workers
place(0) worker(30) stopped --- 1 stopped workers
place(1) worker(60) stopped --- 17 stopped workersplace(3) worker(67) stopped --- 19 stopped workers
place(2) worker(9) stopped --- 67 stopped workersplace(0) worker(26) stopped --- 0 stopped workers

place(3) worker(44) stopped --- 18 stopped workers

place(0) worker(38) stopped --- 0 stopped workers
place(0) worker(28) stopped --- 0 stopped workersplace(1) worker(4) stopped --- 19 stopped workers
place(3) worker(34) stopped --- 20 stopped workers
place(2) worker(28) stopped --- 36 stopped workers

place(0) worker(41) stopped --- 0 stopped workers
place(0) worker(48) stopped --- 0 stopped workersplace(1) worker(52) stopped --- 12 stopped workers
place(3) worker(6) stopped --- 17 stopped workers
place(2) worker(26) stopped --- 36 stopped workers

place(0) worker(13) stopped --- 3 stopped workers
place(0) worker(21) stopped --- 3 stopped workers
place(1) worker(33) stopped --- 11 stopped workersplace(3): resumed after waiting on handist.collections.glb.GlbOperation@73
place(2) worker(50) stopped --- 38 stopped workers
place(2) worker(10) stopped --- 36 stopped workers
place(2) worker(20) stopped --- 36 stopped workers
place(2) worker(22) stopped --- 32 stopped workers
place(0) worker(42) stopped --- 3 stopped workers
place(0) worker(57) stopped --- 0 stopped workers

place(3) worker(1) stopped --- 10 stopped workersplace(2) worker(27) stopped --- 31 stopped workers
place(2) worker(7) stopped --- 34 stopped workers
place(2) worker(40) stopped --- 37 stopped workers
place(0) worker(55) stopped --- 3 stopped workers
place(1) worker(46) stopped --- 12 stopped workers

place(2) worker(45) stopped --- 37 stopped workers
place(2) worker(64) stopped --- 37 stopped workers
place(2) worker(32) stopped --- 36 stopped workers
place(2) worker(17) stopped --- 35 stopped workersplace(0) worker(16) stopped --- 3 stopped workers
place(1) worker(38) stopped --- 12 stopped workers
place(3) worker(50) stopped --- 9 stopped workers

place(2) worker(65) stopped --- 35 stopped workers
place(2) worker(29) stopped --- 34 stopped workers
place(2) worker(44) stopped --- 32 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@73
place(1): resumed after waiting on handist.collections.glb.GlbOperation@73
place(3) worker(5) stopped --- 10 stopped workers
place(2) worker(0) stopped --- 31 stopped workers
place(2) worker(61) stopped --- 31 stopped workers
place(0) worker(39) stopped --- 68 stopped workers
place(1) worker(14) stopped --- 12 stopped workersplace(3) worker(31) stopped --- 9 stopped workers
place(2) worker(49) stopped --- 27 stopped workers
place(2) worker(58) stopped --- 28 stopped workers
place(0) worker(54) stopped --- 60 stopped workers
place(3) worker(33) stopped --- 9 stopped workers
place(2) worker(53) stopped --- 28 stopped workers
place(2) worker(39) stopped --- 28 stopped workers
place(2) worker(34) stopped --- 26 stopped workers

place(1) worker(51) stopped --- 8 stopped workersplace(3) worker(57) stopped --- 7 stopped workers
place(2) worker(66) stopped --- 25 stopped workers
place(2) worker(12) stopped --- 23 stopped workers
place(2) worker(27) stopped --- 24 stopped workers
place(0) worker(47) stopped --- 60 stopped workers

place(3) worker(52) stopped --- 7 stopped workersplace(2) worker(41) stopped --- 23 stopped workers
place(2) worker(46) stopped --- 23 stopped workers
place(2) worker(4) stopped --- 21 stopped workers
place(0) worker(65) stopped --- 57 stopped workers
place(1) worker(25) stopped --- 8 stopped workers

place(2) worker(48) stopped --- 25 stopped workers
place(2) worker(16) stopped --- 25 stopped workers
place(2) worker(9) stopped --- 25 stopped workers
place(0) worker(22) stopped --- 54 stopped workers
place(1) worker(26) stopped --- 5 stopped workers
place(3) worker(25) stopped --- 7 stopped workers
place(2) worker(33) stopped --- 17 stopped workers
place(2) worker(60) stopped --- 18 stopped workers
place(2) worker(47) stopped --- 17 stopped workers
place(0) worker(18) stopped --- 55 stopped workers
place(1) worker(8) stopped --- 5 stopped workersplace(3) worker(19) stopped --- 7 stopped workers
place(2) worker(14) stopped --- 10 stopped workers
place(2) worker(25) stopped --- 9 stopped workers
place(2) worker(1) stopped --- 9 stopped workers
place(0) worker(52) stopped --- 54 stopped workers

place(3) worker(11) stopped --- 5 stopped workers
place(2) worker(31) stopped --- 9 stopped workers
place(2) worker(51) stopped --- 6 stopped workersplace(0) worker(64) stopped --- 52 stopped workers
place(1) worker(21) stopped --- 6 stopped workers
place(3) worker(39) stopped --- 1 stopped workers

place(0) worker(10) stopped --- 52 stopped workers
place(1) worker(45) stopped --- 4 stopped workers
place(3) worker(38) stopped --- 2 stopped workers
place(2) worker(26) stopped --- 9 stopped workers
place(0) worker(3) stopped --- 51 stopped workers
place(1) worker(43) stopped --- 4 stopped workers
place(3) worker(17) stopped --- 1 stopped workers
place(2) worker(30) stopped --- 9 stopped workers
place(0) worker(44) stopped --- 48 stopped workers
place(1) worker(34) stopped --- 0 stopped workers
place(3) worker(30) stopped --- 1 stopped workers
place(2) worker(38) stopped --- 8 stopped workers
place(0) worker(63) stopped --- 48 stopped workers
place(1) worker(0) stopped --- 0 stopped workers
place(3) worker(24) stopped --- 1 stopped workers
place(2) worker(29) stopped --- 10 stopped workers
place(0) worker(15) stopped --- 48 stopped workers
place(1) worker(42) stopped --- 0 stopped workersplace(3) worker(16) stopped --- 0 stopped workers
place(2) worker(32) stopped --- 8 stopped workers
place(0) worker(49) stopped --- 46 stopped workers

place(3) worker(22) stopped --- 0 stopped workers
place(2) worker(35) stopped --- 6 stopped workers
place(0) worker(41) stopped --- 44 stopped workers
place(1) worker(11) stopped --- 2 stopped workersplace(3) worker(37) stopped --- 1 stopped workers
place(2) worker(43) stopped --- 3 stopped workers
place(0) worker(62) stopped --- 43 stopped workers

place(3) worker(35) stopped --- 0 stopped workers
place(3) worker(64) stopped --- 0 stopped workers
place(2) worker(44) stopped --- 3 stopped workers
place(0) worker(28) stopped --- 41 stopped workers
place(1) worker(37) stopped --- 1 stopped workers
place(3) worker(14) stopped --- 0 stopped workers
place(3) worker(25) stopped --- 68 stopped workersplace(2) worker(62) stopped --- 3 stopped workersplace(0) worker(17) stopped --- 41 stopped workers
place(1) worker(57) stopped --- 0 stopped workers


place(0) worker(25) stopped --- 38 stopped workers
place(1) worker(48) stopped --- 0 stopped workersplace(3) worker(65) stopped --- 67 stopped workers
place(2) worker(2) stopped --- 3 stopped workers
place(0) worker(33) stopped --- 38 stopped workers

place(3) worker(28) stopped --- 67 stopped workers
place(2) worker(64) stopped --- 2 stopped workers
place(0) worker(5) stopped --- 37 stopped workersplace(1) worker(65) stopped --- 1 stopped workersplace(3) worker(27) stopped --- 65 stopped workers
place(2) worker(6) stopped --- 1 stopped workers


place(2) worker(23) stopped --- 2 stopped workers
place(0) worker(11) stopped --- 37 stopped workers
place(1) worker(12) stopped --- 0 stopped workers
place(3) worker(42) stopped --- 64 stopped workers
place(3) worker(5) stopped --- 64 stopped workers
place(3) worker(63) stopped --- 64 stopped workers
place(3) worker(46) stopped --- 61 stopped workers
place(3) worker(62) stopped --- 60 stopped workers
place(3) worker(40) stopped --- 60 stopped workers
place(2) worker(8) stopped --- 2 stopped workers
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)place(1) worker(39) stopped --- 0 stopped workers
place(3) worker(16) stopped --- 58 stopped workers
place(2) worker(3) stopped --- 67 stopped workers
place(1) worker(27) stopped --- 0 stopped workers
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)

place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)place(1) worker(67) stopped --- 2 stopped workersplace(2) worker(66) stopped --- 64 stopped workers


place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)place(2) worker(62) stopped --- 63 stopped workers
place(1) worker(0) stopped --- 68 stopped workers
place(2) worker(19) stopped --- 62 stopped workers

place(2) worker(31) stopped --- 62 stopped workers
place(1) worker(60) stopped --- 66 stopped workers
place(1) worker(31) stopped --- 65 stopped workers
place(2) worker(49) stopped --- 59 stopped workers
place(1) worker(32) stopped --- 66 stopped workers
place(2) worker(30) stopped --- 58 stopped workers
place(1) worker(22) stopped --- 65 stopped workersplace(2) worker(8) stopped --- 57 stopped workers
place(1) worker(43) stopped --- 64 stopped workers

place(2) worker(48) stopped --- 57 stopped workers
place(1) worker(51) stopped --- 63 stopped workers
place(2) worker(44) stopped --- 54 stopped workersplace(1) worker(35) stopped --- 62 stopped workers
place(1) worker(26) stopped --- 61 stopped workers
place(1) worker(52) stopped --- 60 stopped workers

place(2) worker(63) stopped --- 52 stopped workers
place(1) worker(65) stopped --- 59 stopped workers
place(2) worker(57) stopped --- 51 stopped workers
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) worker(41) stopped --- 50 stopped workers
place(1) worker(45) stopped --- 57 stopped workersplace(3) established lifeline on place(2) for collection DistChunkedList:gid(1)

place(1) worker(53) stopped --- 57 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)place(1) worker(11) stopped --- 55 stopped workers

place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) worker(42) stopped --- 68 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@73
place(0): thread waiting on operation handist.collections.glb.GlbOperation@7a
place(2): thread waiting on operation handist.collections.glb.GlbOperation@7a
place(3): thread waiting on operation handist.collections.glb.GlbOperation@7a
place(1): thread waiting on operation handist.collections.glb.GlbOperation@7a
place(0) worker(56) stopped --- 0 stopped workers
place(0) worker(30) stopped --- 1 stopped workers
place(3) worker(4) stopped --- 0 stopped workers
place(0) worker(13) stopped --- 47 stopped workers
place(0) worker(33) stopped --- 53 stopped workersplace(3) worker(46) stopped --- 0 stopped workers
place(2) worker(40) stopped --- 0 stopped workers
place(1) worker(46) stopped --- 0 stopped workers
place(3) worker(4) stopped --- 0 stopped workers
place(3) worker(54) stopped --- 8 stopped workersplace(2) worker(7) stopped --- 0 stopped workers

place(0) worker(0) stopped --- 54 stopped workers
place(0) worker(42) stopped --- 0 stopped workers
place(0) worker(47) stopped --- 49 stopped workers
place(0) worker(37) stopped --- 54 stopped workers
place(0) worker(22) stopped --- 57 stopped workers
place(0) worker(31) stopped --- 0 stopped workers
place(0) worker(8) stopped --- 59 stopped workers

place(3) worker(8) stopped --- 13 stopped workers
place(3) worker(44) stopped --- 33 stopped workers
place(3) worker(64) stopped --- 47 stopped workers
place(3) worker(16) stopped --- 0 stopped workers
place(3) worker(32) stopped --- 49 stopped workers
place(3) worker(50) stopped --- 48 stopped workers
place(3) worker(3) stopped --- 50 stopped workers
place(3) worker(4) stopped --- 52 stopped workers
place(3) worker(62) stopped --- 53 stopped workers
place(3) worker(63) stopped --- 52 stopped workers
place(2) worker(40) stopped --- 0 stopped workersplace(0) worker(55) stopped --- 60 stopped workers
place(1) worker(48) stopped --- 0 stopped workers
place(1) worker(22) stopped --- 4 stopped workers
place(1) worker(44) stopped --- 4 stopped workersplace(3) worker(9) stopped --- 48 stopped workers
place(3) worker(56) stopped --- 58 stopped workers
place(3) worker(30) stopped --- 60 stopped workers
place(3) worker(66) stopped --- 62 stopped workers
place(2) worker(18) stopped --- 3 stopped workersplace(0) worker(43) stopped --- 61 stopped workers

place(1) worker(1) stopped --- 27 stopped workers
place(1) worker(15) stopped --- 42 stopped workers
place(1) worker(67) stopped --- 49 stopped workers
place(1) worker(47) stopped --- 47 stopped workers
place(1) worker(55) stopped --- 0 stopped workers
place(1) worker(42) stopped --- 52 stopped workers

place(3) worker(59) stopped --- 47 stopped workers
place(2) worker(52) stopped --- 3 stopped workersplace(0) worker(14) stopped --- 0 stopped workers
place(1) worker(41) stopped --- 50 stopped workers
place(1) worker(62) stopped --- 48 stopped workers
place(1) worker(29) stopped --- 55 stopped workers

place(3) worker(41) stopped --- 64 stopped workers
place(2) worker(5) stopped --- 7 stopped workersplace(0) worker(12) stopped --- 61 stopped workers
place(1) worker(53) stopped --- 49 stopped workers
place(1) worker(66) stopped --- 54 stopped workers
place(1) worker(20) stopped --- 57 stopped workers


place(2) worker(35) stopped --- 15 stopped workersplace(0) worker(44) stopped --- 60 stopped workers
place(1) worker(12) stopped --- 47 stopped workers
place(1) worker(33) stopped --- 51 stopped workers
place(1) worker(19) stopped --- 51 stopped workers
place(3) worker(2) stopped --- 47 stopped workers

place(2) worker(37) stopped --- 31 stopped workersplace(0) worker(40) stopped --- 0 stopped workers
place(1) worker(28) stopped --- 48 stopped workers
place(1) worker(26) stopped --- 48 stopped workers
place(1) worker(52) stopped --- 58 stopped workers
place(1) worker(36) stopped --- 59 stopped workers
place(3) worker(17) stopped --- 44 stopped workers
place(2) worker(6) stopped --- 30 stopped workersplace(0) worker(50) stopped --- 0 stopped workers
place(0) worker(48) stopped --- 60 stopped workers
place(1) worker(64) stopped --- 48 stopped workers
place(1) worker(50) stopped --- 62 stopped workers
place(1) worker(31) stopped --- 63 stopped workers
place(1) worker(5) stopped --- 46 stopped workers

place(0) worker(5) stopped --- 61 stopped workers
place(0) worker(25) stopped --- 0 stopped workers
place(0) worker(30) stopped --- 0 stopped workers
place(1) worker(67) stopped --- 46 stopped workers
place(1) worker(27) stopped --- 45 stopped workers
place(1) worker(63) stopped --- 43 stopped workersplace(3) worker(27) stopped --- 43 stopped workers

place(2) worker(50) stopped --- 51 stopped workers
place(2) worker(36) stopped --- 0 stopped workers
place(2) worker(3) stopped --- 52 stopped workers
place(2) worker(0) stopped --- 58 stopped workersplace(0) worker(40) stopped --- 67 stopped workers
place(1) worker(43) stopped --- 60 stopped workers
place(3) worker(46) stopped --- 42 stopped workers

place(1) worker(27) stopped --- 62 stopped workers
place(1) worker(17) stopped --- 43 stopped workers
place(2) worker(41) stopped --- 62 stopped workers
place(0) worker(17) stopped --- 66 stopped workers

place(3) worker(14) stopped --- 62 stopped workersplace(2) worker(39) stopped --- 0 stopped workers
place(0) worker(4) stopped --- 66 stopped workers
place(1) worker(38) stopped --- 43 stopped workers

place(2) worker(1) stopped --- 64 stopped workers
place(0) worker(21) stopped --- 66 stopped workersplace(1) worker(56) stopped --- 67 stopped workers
place(1) worker(17) stopped --- 43 stopped workers
place(1) worker(31) stopped --- 42 stopped workers
place(3) worker(33) stopped --- 42 stopped workers
place(2) worker(48) stopped --- 63 stopped workers

place(1) worker(2) stopped --- 39 stopped workers
place(1) worker(53) stopped --- 39 stopped workers
place(1) worker(45) stopped --- 39 stopped workers
place(3) worker(39) stopped --- 42 stopped workers
place(2) worker(66) stopped --- 62 stopped workers
place(0) worker(13) stopped --- 64 stopped workers
place(3) worker(52) stopped --- 65 stopped workersplace(2) worker(27) stopped --- 60 stopped workers
place(0) worker(18) stopped --- 67 stopped workers
place(1) worker(25) stopped --- 39 stopped workers
place(1) worker(39) stopped --- 38 stopped workers
place(1) worker(16) stopped --- 35 stopped workers
place(1) worker(4) stopped --- 31 stopped workers

place(2) worker(46) stopped --- 62 stopped workersplace(0) worker(31) stopped --- 63 stopped workers
place(1) worker(57) stopped --- 31 stopped workersplace(3) worker(25) stopped --- 67 stopped workers

place(0) worker(15) stopped --- 62 stopped workers

place(3) worker(53) stopped --- 42 stopped workersplace(2) worker(32) stopped --- 59 stopped workers
place(0) worker(52) stopped --- 60 stopped workers
place(1) worker(34) stopped --- 34 stopped workers

place(2) worker(53) stopped --- 60 stopped workers
place(0) worker(61) stopped --- 60 stopped workersplace(1) worker(9) stopped --- 35 stopped workers
place(3) worker(29) stopped --- 40 stopped workers
place(2) worker(51) stopped --- 56 stopped workers

place(1) worker(8) stopped --- 33 stopped workers
place(3) worker(50) stopped --- 42 stopped workers
place(2) worker(49) stopped --- 64 stopped workersplace(0) worker(32) stopped --- 58 stopped workers
place(1) worker(21) stopped --- 34 stopped workers
place(3) worker(18) stopped --- 37 stopped workers

place(0) worker(51) stopped --- 56 stopped workers
place(1) worker(32) stopped --- 35 stopped workers
place(3) worker(38) stopped --- 37 stopped workers
place(2) worker(54) stopped --- 57 stopped workers
place(0) worker(66) stopped --- 55 stopped workersplace(1) worker(11) stopped --- 35 stopped workers
place(3) worker(60) stopped --- 39 stopped workers
place(2) worker(23) stopped --- 65 stopped workers

place(1) worker(40) stopped --- 34 stopped workers
place(3) worker(51) stopped --- 33 stopped workers
place(2) worker(58) stopped --- 56 stopped workers
place(0) worker(64) stopped --- 55 stopped workers
place(1) worker(20) stopped --- 33 stopped workers
place(1) worker(37) stopped --- 29 stopped workers
place(1) worker(51) stopped --- 28 stopped workersplace(3) worker(52) stopped --- 33 stopped workers
place(2) worker(36) stopped --- 57 stopped workers
place(0) worker(14) stopped --- 53 stopped workers

place(1) worker(59) stopped --- 27 stopped workers
place(1) worker(61) stopped --- 22 stopped workers
place(3) worker(14) stopped --- 33 stopped workersplace(2) worker(22) stopped --- 54 stopped workersplace(0) worker(24) stopped --- 53 stopped workers
place(1) worker(14) stopped --- 21 stopped workers
place(1) worker(46) stopped --- 21 stopped workers
place(1) worker(50) stopped --- 24 stopped workers
place(1) worker(29) stopped --- 25 stopped workers

place(0) worker(63) stopped --- 53 stopped workers

place(1) worker(7) stopped --- 20 stopped workers
place(1) worker(24) stopped --- 20 stopped workers
place(1) worker(54) stopped --- 21 stopped workersplace(3) worker(22) stopped --- 33 stopped workers
place(2) worker(11) stopped --- 53 stopped workers
place(0) worker(45) stopped --- 54 stopped workers

place(1) worker(65) stopped --- 20 stopped workers
place(1) worker(13) stopped --- 21 stopped workers
place(1) worker(58) stopped --- 13 stopped workers
place(3) worker(23) stopped --- 32 stopped workers
place(2) worker(39) stopped --- 53 stopped workers
place(0) worker(56) stopped --- 54 stopped workers
place(1) worker(36) stopped --- 12 stopped workers
place(1) worker(18) stopped --- 7 stopped workers
place(1) worker(23) stopped --- 4 stopped workers
place(3) worker(25) stopped --- 28 stopped workers
place(2) worker(40) stopped --- 53 stopped workers
place(0) worker(2) stopped --- 54 stopped workersplace(1) worker(34) stopped --- 3 stopped workers
place(1) worker(3) stopped --- 3 stopped workers
place(1) worker(38) stopped --- 6 stopped workers
place(3) worker(37) stopped --- 32 stopped workers
place(2) worker(23) stopped --- 53 stopped workers

place(0) worker(16) stopped --- 55 stopped workers
place(0) worker(30) stopped --- 54 stopped workers
place(0) worker(3) stopped --- 53 stopped workersplace(3) worker(43) stopped --- 26 stopped workers
place(2) worker(19) stopped --- 52 stopped workers

place(0) worker(21) stopped --- 53 stopped workers
place(0) worker(5) stopped --- 14 stopped workers
place(1) worker(55) stopped --- 6 stopped workers
place(1) worker(6) stopped --- 5 stopped workers
place(3) worker(19) stopped --- 33 stopped workers
place(3) worker(67) stopped --- 30 stopped workers
place(3) worker(1) stopped --- 25 stopped workers
place(3) worker(47) stopped --- 23 stopped workers
place(2) worker(42) stopped --- 48 stopped workers
place(2) worker(26) stopped --- 51 stopped workers
place(2) worker(31) stopped --- 50 stopped workersplace(0) worker(57) stopped --- 48 stopped workers
place(0) worker(10) stopped --- 46 stopped workers
place(1) worker(19) stopped --- 4 stopped workers
place(3) worker(11) stopped --- 20 stopped workers
place(3) worker(61) stopped --- 16 stopped workers
place(3) worker(57) stopped --- 17 stopped workers

place(0) worker(59) stopped --- 45 stopped workers
place(0) worker(17) stopped --- 43 stopped workers
place(0) worker(38) stopped --- 43 stopped workersplace(1) worker(10) stopped --- 4 stopped workers
place(3) worker(16) stopped --- 17 stopped workers
place(3) worker(24) stopped --- 16 stopped workers
place(3) worker(35) stopped --- 16 stopped workers
place(2) worker(47) stopped --- 50 stopped workers
place(2) worker(21) stopped --- 48 stopped workers
place(2) worker(64) stopped --- 50 stopped workers
place(0) worker(61) stopped --- 43 stopped workers
place(0) worker(41) stopped --- 42 stopped workersplace(1) worker(49) stopped --- 4 stopped workers
place(3) worker(6) stopped --- 13 stopped workers
place(3) worker(31) stopped --- 13 stopped workers
place(3) worker(49) stopped --- 13 stopped workers

place(2) worker(62) stopped --- 45 stopped workers
place(2) worker(57) stopped --- 44 stopped workers

place(1) worker(31) stopped --- 4 stopped workers
place(3) worker(21) stopped --- 9 stopped workers
place(3) worker(65) stopped --- 9 stopped workers
place(3) worker(10) stopped --- 9 stopped workers
place(2) worker(9) stopped --- 43 stopped workers
place(2) worker(25) stopped --- 40 stopped workers
place(2) worker(24) stopped --- 40 stopped workers
place(0) worker(28) stopped --- 41 stopped workers
place(1) worker(32) stopped --- 5 stopped workers
place(3) worker(55) stopped --- 9 stopped workers
place(3) worker(5) stopped --- 9 stopped workers
place(2) worker(20) stopped --- 40 stopped workers
place(2) worker(49) stopped --- 38 stopped workers
place(2) worker(45) stopped --- 31 stopped workers
place(0) worker(26) stopped --- 40 stopped workers
place(0) worker(6) stopped --- 39 stopped workers
place(0) worker(35) stopped --- 38 stopped workers
place(1) worker(40) stopped --- 5 stopped workersplace(3) worker(7) stopped --- 8 stopped workers
place(3) worker(20) stopped --- 8 stopped workers
place(3) worker(41) stopped --- 7 stopped workers
place(2) worker(65) stopped --- 29 stopped workers
place(2) worker(56) stopped --- 29 stopped workers
place(0) worker(22) stopped --- 38 stopped workers
place(0) worker(23) stopped --- 38 stopped workers
place(0) worker(9) stopped --- 37 stopped workers

place(3) worker(64) stopped --- 3 stopped workers
place(2) worker(7) stopped --- 29 stopped workers
place(2) worker(4) stopped --- 34 stopped workers
place(2) worker(1) stopped --- 31 stopped workers
place(0) worker(60) stopped --- 37 stopped workers
place(1) worker(27) stopped --- 5 stopped workersplace(3) worker(48) stopped --- 3 stopped workersplace(2) worker(15) stopped --- 31 stopped workers
place(2) worker(44) stopped --- 29 stopped workers
place(0) worker(62) stopped --- 32 stopped workers


place(2) worker(33) stopped --- 26 stopped workers
place(2) worker(10) stopped --- 23 stopped workers
place(0) worker(36) stopped --- 32 stopped workersplace(1) worker(18) stopped --- 0 stopped workers
place(3) worker(56) stopped --- 0 stopped workers
place(2) worker(48) stopped --- 23 stopped workers
place(1) worker(14) stopped --- 66 stopped workers
place(3) worker(13) stopped --- 1 stopped workers
place(0) worker(44) stopped --- 32 stopped workers
place(1) worker(26) stopped --- 68 stopped workers

place(2) worker(59) stopped --- 68 stopped workers
place(2) worker(34) stopped --- 21 stopped workers
place(0) worker(43) stopped --- 32 stopped workers
place(1) worker(3) stopped --- 66 stopped workers
place(3) worker(63) stopped --- 0 stopped workers
place(2) worker(38) stopped --- 21 stopped workers
place(2) worker(13) stopped --- 20 stopped workers
place(2) worker(12) stopped --- 20 stopped workers
place(0) worker(32) stopped --- 32 stopped workers
place(1) worker(0) stopped --- 65 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@7aplace(2) worker(60) stopped --- 20 stopped workers
place(2) worker(22) stopped --- 15 stopped workers
place(2) worker(55) stopped --- 16 stopped workers
place(0) worker(8) stopped --- 32 stopped workers
place(1) worker(67) stopped --- 63 stopped workers
place(1) worker(65) stopped --- 62 stopped workers
place(1) worker(35) stopped --- 61 stopped workers

place(2) worker(8) stopped --- 14 stopped workers
place(0) worker(24) stopped --- 31 stopped workers
place(1) worker(57) stopped --- 64 stopped workers
place(1) worker(58) stopped --- 61 stopped workers
place(1) worker(48) stopped --- 60 stopped workers
