Concurrent workers; 68
Granulatiry; 40
Lifeline class; handist.collections.glb.lifeline.Hypercube
Serialization; KRYO
Arguments received were [5, 10, 20, 10000, 10000000, 42]
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(3): thread waiting on operation handist.collections.glb.GlbOperation@5place(2): thread waiting on operation handist.collections.glb.GlbOperation@5

place(1): thread waiting on operation handist.collections.glb.GlbOperation@5
place(2) worker(9) stopped --- 32 stopped workers
place(1) worker(55) stopped --- 7 stopped workers
place(3) worker(2) stopped --- 18 stopped workers
place(0) worker(34) stopped --- 5 stopped workers
place(2) worker(42) stopped --- 21 stopped workers
place(2) worker(14) stopped --- 18 stopped workers
place(2) worker(6) stopped --- 17 stopped workers
place(2) worker(45) stopped --- 17 stopped workers
place(2) worker(28) stopped --- 33 stopped workers
place(2) worker(31) stopped --- 34 stopped workersplace(1) worker(59) stopped --- 3 stopped workersplace(3) worker(26) stopped --- 23 stopped workers
place(0) worker(10) stopped --- 1 stopped workers

place(2) worker(0) stopped --- 9 stopped workers
place(2) worker(26) stopped --- 8 stopped workers
place(2) worker(10) stopped --- 8 stopped workers

place(3) worker(28) stopped --- 23 stopped workers
place(0) worker(45) stopped --- 5 stopped workers
place(2) worker(37) stopped --- 36 stopped workers
place(2) worker(0) stopped --- 14 stopped workers
place(2) worker(26) stopped --- 35 stopped workers
place(2) worker(15) stopped --- 35 stopped workers
place(1) worker(15) stopped --- 7 stopped workers
place(3) worker(32) stopped --- 19 stopped workers
place(0) worker(9) stopped --- 8 stopped workers
place(2) worker(58) stopped --- 36 stopped workers
place(2) worker(58) stopped --- 13 stopped workers
place(2) worker(38) stopped --- 13 stopped workers
place(2) worker(38) stopped --- 37 stopped workers
place(2) worker(24) stopped --- 38 stopped workers
place(2) worker(2) stopped --- 14 stopped workers
place(2) worker(18) stopped --- 12 stopped workers
place(1) worker(8) stopped --- 6 stopped workers
place(3) worker(25) stopped --- 36 stopped workersplace(0) worker(58) stopped --- 3 stopped workers
place(2) worker(14) stopped --- 40 stopped workers
place(2) worker(25) stopped --- 41 stopped workers
place(2) worker(65) stopped --- 42 stopped workers
place(2) worker(49) stopped --- 12 stopped workers
place(2) worker(15) stopped --- 12 stopped workers
place(1) worker(40) stopped --- 4 stopped workers

place(0) worker(35) stopped --- 6 stopped workers
place(2) worker(64) stopped --- 13 stopped workers
place(2) worker(1) stopped --- 15 stopped workers
place(2) worker(31) stopped --- 40 stopped workers
place(2) worker(29) stopped --- 41 stopped workers
place(2) worker(34) stopped --- 42 stopped workers
place(2) worker(48) stopped --- 19 stopped workers
place(1) worker(33) stopped --- 17 stopped workers
place(3) worker(39) stopped --- 37 stopped workers
place(0) worker(7) stopped --- 7 stopped workersplace(2) worker(53) stopped --- 41 stopped workers
place(2) worker(47) stopped --- 41 stopped workers
place(2) worker(60) stopped --- 18 stopped workers
place(2) worker(54) stopped --- 41 stopped workers
place(2) worker(13) stopped --- 18 stopped workers
place(2) worker(62) stopped --- 40 stopped workers
place(1) worker(62) stopped --- 20 stopped workers
place(3) worker(12) stopped --- 20 stopped workers

place(2) worker(19) stopped --- 16 stopped workers
place(2) worker(27) stopped --- 41 stopped workers
place(2) worker(25) stopped --- 16 stopped workers
place(2) worker(36) stopped --- 42 stopped workers
place(2) worker(52) stopped --- 15 stopped workers
place(2) worker(15) stopped --- 14 stopped workersplace(1) worker(4) stopped --- 20 stopped workers
place(3) worker(58) stopped --- 20 stopped workers
place(0) worker(44) stopped --- 6 stopped workers

place(2) worker(1) stopped --- 45 stopped workers
place(2) worker(17) stopped --- 14 stopped workers
place(2) worker(41) stopped --- 44 stopped workers
place(2) worker(22) stopped --- 13 stopped workers
place(1) worker(59) stopped --- 3 stopped workersplace(3) worker(3) stopped --- 24 stopped workers
place(0) worker(0) stopped --- 7 stopped workers
place(2) worker(6) stopped --- 45 stopped workers
place(2) worker(64) stopped --- 46 stopped workers
place(2) worker(23) stopped --- 47 stopped workers
place(2) worker(67) stopped --- 12 stopped workers
place(2) worker(59) stopped --- 46 stopped workers

place(3) worker(54) stopped --- 23 stopped workers
place(0) worker(43) stopped --- 6 stopped workers
place(2) worker(20) stopped --- 11 stopped workers
place(2) worker(32) stopped --- 12 stopped workers
place(2) worker(53) stopped --- 48 stopped workers
place(2) worker(61) stopped --- 49 stopped workers
place(2) worker(30) stopped --- 11 stopped workersplace(1) worker(20) stopped --- 20 stopped workers
place(3) worker(5) stopped --- 20 stopped workers
place(0) worker(7) stopped --- 6 stopped workers

place(2) worker(3) stopped --- 10 stopped workers
place(2) worker(16) stopped --- 51 stopped workers
place(2) worker(5) stopped --- 9 stopped workers
place(2) worker(11) stopped --- 52 stopped workers
place(2) worker(33) stopped --- 53 stopped workers
place(1) worker(42) stopped --- 0 stopped workers
place(3) worker(41) stopped --- 18 stopped workers
place(0) worker(35) stopped --- 6 stopped workersplace(2) worker(31) stopped --- 54 stopped workers
place(2) worker(32) stopped --- 12 stopped workers
place(2) worker(17) stopped --- 55 stopped workers
place(1) worker(41) stopped --- 1 stopped workersplace(3) worker(0) stopped --- 18 stopped workers

place(2) worker(36) stopped --- 11 stopped workers
place(2) worker(55) stopped --- 57 stopped workers
place(3) worker(46) stopped --- 20 stopped workers
place(0) worker(9) stopped --- 6 stopped workers

place(2) worker(19) stopped --- 56 stopped workers
place(1) worker(11) stopped --- 3 stopped workersplace(3) worker(35) stopped --- 20 stopped workers
place(0) worker(47) stopped --- 7 stopped workersplace(2) worker(8) stopped --- 10 stopped workers

place(3) worker(6) stopped --- 12 stopped workers

place(2) worker(48) stopped --- 59 stopped workers
place(2) worker(60) stopped --- 10 stopped workers
place(2) worker(10) stopped --- 59 stopped workers
place(2) worker(12) stopped --- 60 stopped workers
place(2) worker(34) stopped --- 9 stopped workers
place(1) worker(1) stopped --- 20 stopped workers
place(3) worker(8) stopped --- 11 stopped workers
place(0) worker(2) stopped --- 6 stopped workersplace(2) worker(41) stopped --- 9 stopped workers
place(2) worker(43) stopped --- 61 stopped workers
place(1) worker(67) stopped --- 18 stopped workers
place(3) worker(60) stopped --- 11 stopped workers

place(2) worker(10) stopped --- 13 stopped workers
place(2) worker(19) stopped --- 12 stopped workersplace(1) worker(61) stopped --- 14 stopped workers
place(3) worker(27) stopped --- 6 stopped workers
place(0) worker(0) stopped --- 5 stopped workers

place(2) worker(14) stopped --- 12 stopped workers
place(1) worker(26) stopped --- 18 stopped workers
place(3) worker(30) stopped --- 3 stopped workers
place(0) worker(31) stopped --- 6 stopped workers
place(2) worker(60) stopped --- 10 stopped workers
place(2) worker(50) stopped --- 65 stopped workers
place(2) worker(26) stopped --- 66 stopped workers
place(2) worker(33) stopped --- 12 stopped workers
place(1) worker(16) stopped --- 5 stopped workers
place(3) worker(53) stopped --- 2 stopped workers
place(0) worker(60) stopped --- 5 stopped workers
place(2) worker(43) stopped --- 11 stopped workers
place(2) worker(65) stopped --- 11 stopped workers
place(2) worker(10) stopped --- 17 stopped workers
place(2) worker(43) stopped --- 21 stopped workers
place(2) worker(52) stopped --- 21 stopped workers
place(1) worker(56) stopped --- 5 stopped workers
place(3) worker(15) stopped --- 2 stopped workers
place(0) worker(53) stopped --- 4 stopped workers
place(2) worker(14) stopped --- 20 stopped workers
place(2) worker(15) stopped --- 19 stopped workers
place(2) worker(27) stopped --- 19 stopped workers
place(1) worker(59) stopped --- 14 stopped workers
place(3) worker(66) stopped --- 2 stopped workers
place(0) worker(43) stopped --- 3 stopped workers
place(2) worker(48) stopped --- 18 stopped workers
place(2) worker(33) stopped --- 18 stopped workers
place(2) worker(46) stopped --- 18 stopped workers
place(1) worker(27) stopped --- 13 stopped workers
place(3) worker(9) stopped --- 1 stopped workers
place(0) worker(60) stopped --- 1 stopped workers
place(2) worker(5) stopped --- 17 stopped workers
place(2) worker(65) stopped --- 16 stopped workers
place(1) worker(37) stopped --- 16 stopped workers
place(3) worker(31) stopped --- 50 stopped workers
place(0) worker(49) stopped --- 1 stopped workers
place(2) worker(30) stopped --- 15 stopped workers
place(2) worker(52) stopped --- 14 stopped workers
place(2) worker(14) stopped --- 15 stopped workers
place(2) worker(8) stopped --- 14 stopped workers
place(2) worker(55) stopped --- 13 stopped workers
place(2) worker(27) stopped --- 12 stopped workers
place(1) worker(0) stopped --- 15 stopped workers
place(3) worker(50) stopped --- 0 stopped workers
place(0) worker(38) stopped --- 1 stopped workersplace(2) worker(17) stopped --- 11 stopped workers
place(2) worker(19) stopped --- 11 stopped workers
place(1) worker(9) stopped --- 16 stopped workers
place(3) worker(47) stopped --- 0 stopped workers
place(2) worker(15) stopped --- 11 stopped workers
place(2) worker(66) stopped --- 67 stopped workers
place(2) worker(42) stopped --- 65 stopped workers
place(1) worker(54) stopped --- 15 stopped workers

place(0) worker(35) stopped --- 3 stopped workers
place(2) worker(67) stopped --- 64 stopped workers
place(2) worker(51) stopped --- 63 stopped workers
place(1) worker(30) stopped --- 9 stopped workers
place(3) worker(5) stopped --- 50 stopped workersplace(0) worker(21) stopped --- 1 stopped workers
place(2) worker(5) stopped --- 63 stopped workers
place(1) worker(66) stopped --- 11 stopped workers

place(0) worker(37) stopped --- 4 stopped workersplace(2) worker(28) stopped --- 61 stopped workers
place(2) worker(44) stopped --- 60 stopped workers
place(2) worker(18) stopped --- 59 stopped workers
place(1) worker(26) stopped --- 10 stopped workersplace(3) worker(8) stopped --- 51 stopped workers
place(2) worker(52) stopped --- 58 stopped workers


place(0) worker(62) stopped --- 3 stopped workers
place(2) worker(27) stopped --- 57 stopped workers
place(2) worker(62) stopped --- 56 stopped workers
place(2) worker(60) stopped --- 55 stopped workers
place(2) worker(56) stopped --- 51 stopped workers
place(2) worker(38) stopped --- 50 stopped workers
place(2) worker(4) stopped --- 49 stopped workers
place(1) worker(11) stopped --- 7 stopped workers
place(3) worker(17) stopped --- 2 stopped workers
place(0) worker(60) stopped --- 5 stopped workersplace(2) worker(58) stopped --- 47 stopped workers
place(2) worker(15) stopped --- 46 stopped workers
place(2) worker(39) stopped --- 46 stopped workers
place(2) worker(22) stopped --- 45 stopped workers
place(2) worker(5) stopped --- 44 stopped workers
place(1) worker(17) stopped --- 10 stopped workers
place(3) worker(4) stopped --- 1 stopped workers

place(2) worker(30) stopped --- 44 stopped workers
place(2) worker(12) stopped --- 44 stopped workers
place(2) worker(49) stopped --- 41 stopped workers
place(2) worker(14) stopped --- 41 stopped workers
place(2) worker(35) stopped --- 41 stopped workers
place(1) worker(62) stopped --- 11 stopped workers
place(3) worker(67) stopped --- 1 stopped workers
place(0) worker(43) stopped --- 4 stopped workers
place(2) worker(20) stopped --- 41 stopped workers
place(2) worker(3) stopped --- 42 stopped workers
place(1) worker(21) stopped --- 7 stopped workers
place(3) worker(14) stopped --- 0 stopped workers
place(0) worker(41) stopped --- 3 stopped workers
place(2) worker(46) stopped --- 40 stopped workers
place(2) worker(28) stopped --- 39 stopped workers
place(2) worker(44) stopped --- 40 stopped workers
place(2) worker(63) stopped --- 42 stopped workers
place(1) worker(5) stopped --- 0 stopped workers
place(3) worker(20) stopped --- 51 stopped workers
place(0) worker(3) stopped --- 5 stopped workers
place(2) worker(23) stopped --- 40 stopped workers
place(2) worker(11) stopped --- 40 stopped workers
place(2) worker(49) stopped --- 37 stopped workers
place(1) worker(36) stopped --- 9 stopped workers
place(1) worker(10) stopped --- 8 stopped workers
place(1) worker(12) stopped --- 8 stopped workers
place(1) worker(55) stopped --- 9 stopped workers
place(1) worker(14) stopped --- 9 stopped workers
place(1) worker(11) stopped --- 10 stopped workers
place(3) worker(33) stopped --- 52 stopped workers
place(0) worker(16) stopped --- 4 stopped workersplace(2) worker(35) stopped --- 37 stopped workers
place(1) worker(29) stopped --- 1 stopped workers
place(1) worker(53) stopped --- 11 stopped workers
place(3) worker(17) stopped --- 53 stopped workers
place(2) worker(64) stopped --- 35 stopped workersplace(1) worker(0) stopped --- 11 stopped workers
place(1) worker(60) stopped --- 0 stopped workers
place(1) worker(32) stopped --- 10 stopped workers
place(1) worker(12) stopped --- 0 stopped workers
place(1) worker(41) stopped --- 0 stopped workers

place(0) worker(4) stopped --- 3 stopped workers

place(1) worker(64) stopped --- 9 stopped workers
place(1) worker(62) stopped --- 10 stopped workers
place(1) worker(38) stopped --- 0 stopped workers
place(1) worker(18) stopped --- 8 stopped workers
place(3) worker(13) stopped --- 53 stopped workersplace(0) worker(41) stopped --- 2 stopped workers
place(2) worker(66) stopped --- 35 stopped workers
place(1) worker(23) stopped --- 0 stopped workers

place(0) worker(62) stopped --- 6 stopped workersplace(2) worker(32) stopped --- 68 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@7a
place(1) worker(33) stopped --- 0 stopped workers
place(1) worker(6) stopped --- 7 stopped workers
place(1) worker(40) stopped --- 2 stopped workersplace(3) worker(2) stopped --- 54 stopped workers
place(0) worker(4) stopped --- 6 stopped workersplace(2) worker(50) stopped --- 35 stopped workers
place(2) worker(29) stopped --- 33 stopped workers
place(2) worker(34) stopped --- 32 stopped workers
place(2) worker(0) stopped --- 32 stopped workers
place(2) worker(21) stopped --- 32 stopped workers



place(2) worker(62) stopped --- 32 stopped workers
place(2) worker(23) stopped --- 31 stopped workers
place(2) worker(33) stopped --- 27 stopped workers
place(2) worker(50) stopped --- 24 stopped workers
place(1) worker(63) stopped --- 7 stopped workers
place(3) worker(49) stopped --- 55 stopped workersplace(0) worker(37) stopped --- 6 stopped workers
place(2) worker(12) stopped --- 23 stopped workers
place(2) worker(28) stopped --- 23 stopped workers
place(1) worker(8) stopped --- 8 stopped workers

place(0) worker(53) stopped --- 6 stopped workers
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(1) worker(53) stopped --- 9 stopped workersplace(3) worker(30) stopped --- 56 stopped workersplace(0) worker(57) stopped --- 7 stopped workers


place(0) worker(37) stopped --- 2 stopped workers
place(1) worker(7) stopped --- 2 stopped workers
place(3) worker(33) stopped --- 0 stopped workers
place(0) worker(12) stopped --- 9 stopped workersplace(1) worker(10) stopped --- 0 stopped workers
place(3) worker(40) stopped --- 0 stopped workers

place(1) worker(54) stopped --- 0 stopped workers
place(3) worker(3) stopped --- 56 stopped workers
place(0) worker(21) stopped --- 10 stopped workersplace(1) worker(23) stopped --- 2 stopped workers
place(3) worker(46) stopped --- 56 stopped workers
place(1) worker(49) stopped --- 2 stopped workers

place(0) worker(0) stopped --- 8 stopped workers
place(1) worker(37) stopped --- 2 stopped workers
place(3) worker(10) stopped --- 0 stopped workers
place(0) worker(61) stopped --- 2 stopped workers
place(1) worker(55) stopped --- 2 stopped workers
place(3) worker(64) stopped --- 0 stopped workers
place(0) worker(56) stopped --- 1 stopped workers
place(1) worker(2) stopped --- 0 stopped workers
place(3) worker(55) stopped --- 0 stopped workers
place(0) worker(38) stopped --- 7 stopped workers
place(1) worker(42) stopped --- 1 stopped workers
place(3) worker(37) stopped --- 0 stopped workers
place(0) worker(39) stopped --- 8 stopped workers
place(1) worker(37) stopped --- 11 stopped workers
place(3) worker(63) stopped --- 0 stopped workers
place(0) worker(60) stopped --- 9 stopped workers
place(1) worker(24) stopped --- 12 stopped workersplace(3) worker(60) stopped --- 0 stopped workers
place(0) worker(22) stopped --- 2 stopped workers

place(3) worker(42) stopped --- 0 stopped workers
place(0) worker(32) stopped --- 0 stopped workersplace(1) worker(53) stopped --- 12 stopped workers
place(3) worker(22) stopped --- 60 stopped workers
place(1) worker(12) stopped --- 12 stopped workers
place(0) worker(36) stopped --- 4 stopped workers

place(3) worker(47) stopped --- 0 stopped workers
place(0) worker(1) stopped --- 4 stopped workersplace(1) worker(8) stopped --- 13 stopped workersplace(3) worker(51) stopped --- 61 stopped workers


place(3) worker(59) stopped --- 62 stopped workersplace(0) worker(19) stopped --- 3 stopped workers
place(1) worker(35) stopped --- 1 stopped workers

place(0) worker(30) stopped --- 2 stopped workers
place(1) worker(44) stopped --- 5 stopped workers
place(3) worker(42) stopped --- 61 stopped workersplace(0) worker(66) stopped --- 2 stopped workers
place(1) worker(50) stopped --- 5 stopped workers

place(0) worker(32) stopped --- 0 stopped workers
place(0) worker(57) stopped --- 8 stopped workers
place(1) worker(55) stopped --- 15 stopped workers
place(3) worker(23) stopped --- 60 stopped workersplace(0) worker(60) stopped --- 8 stopped workers
place(0) worker(63) stopped --- 9 stopped workers
place(1) worker(3) stopped --- 5 stopped workers

place(0) worker(40) stopped --- 9 stopped workersplace(1) worker(64) stopped --- 2 stopped workers
place(3) worker(61) stopped --- 60 stopped workers

place(0) worker(57) stopped --- 1 stopped workersplace(1) worker(63) stopped --- 3 stopped workers
place(3) worker(7) stopped --- 61 stopped workers

place(0) worker(37) stopped --- 12 stopped workersplace(1) worker(28) stopped --- 2 stopped workers
place(3) worker(18) stopped --- 60 stopped workers

place(0) worker(5) stopped --- 12 stopped workersplace(1) worker(37) stopped --- 1 stopped workers
place(3) worker(54) stopped --- 59 stopped workers

place(0) worker(22) stopped --- 2 stopped workersplace(1) worker(35) stopped --- 1 stopped workers
place(3) worker(48) stopped --- 59 stopped workers

place(0) worker(62) stopped --- 1 stopped workers
place(0) worker(57) stopped --- 1 stopped workers
place(1) worker(17) stopped --- 19 stopped workers
place(3) worker(15) stopped --- 63 stopped workersplace(0) worker(54) stopped --- 3 stopped workers
place(0) worker(60) stopped --- 10 stopped workers
place(0) worker(2) stopped --- 11 stopped workers
place(0) worker(63) stopped --- 12 stopped workers
place(0) worker(1) stopped --- 2 stopped workers
place(1) worker(41) stopped --- 0 stopped workers

place(0) worker(17) stopped --- 3 stopped workersplace(1) worker(63) stopped --- 3 stopped workers
place(3) worker(19) stopped --- 63 stopped workers

place(1) worker(48) stopped --- 0 stopped workers
place(3) worker(66) stopped --- 58 stopped workers
place(0) worker(17) stopped --- 2 stopped workersplace(1) worker(46) stopped --- 0 stopped workers
place(3) worker(43) stopped --- 57 stopped workers

place(1) worker(51) stopped --- 4 stopped workers
place(3) worker(6) stopped --- 65 stopped workersplace(0) worker(64) stopped --- 13 stopped workers
place(1) worker(13) stopped --- 2 stopped workers

place(0) worker(25) stopped --- 2 stopped workers
place(1) worker(13) stopped --- 18 stopped workersplace(3) worker(12) stopped --- 57 stopped workersplace(0) worker(43) stopped --- 5 stopped workers


place(0) worker(2) stopped --- 5 stopped workers
place(1) worker(38) stopped --- 18 stopped workers
place(3) worker(17) stopped --- 66 stopped workers
place(0) worker(14) stopped --- 3 stopped workers
place(1) worker(18) stopped --- 3 stopped workers
place(3) worker(2) stopped --- 67 stopped workers
place(0) worker(60) stopped --- 2 stopped workers
place(1) worker(15) stopped --- 18 stopped workersplace(3) worker(32) stopped --- 56 stopped workers
place(0) worker(34) stopped --- 11 stopped workers

place(3) worker(24) stopped --- 57 stopped workers
place(0) worker(60) stopped --- 12 stopped workersplace(1) worker(33) stopped --- 3 stopped workers
place(3) worker(62) stopped --- 56 stopped workers

place(1) worker(19) stopped --- 19 stopped workers
place(3) worker(1) stopped --- 51 stopped workers
place(0) worker(47) stopped --- 4 stopped workers
place(1) worker(26) stopped --- 20 stopped workersplace(3) worker(44) stopped --- 52 stopped workers
place(0) worker(38) stopped --- 4 stopped workers

place(3) worker(45) stopped --- 52 stopped workers
place(0) worker(0) stopped --- 2 stopped workers
place(1) worker(17) stopped --- 21 stopped workersplace(3) worker(39) stopped --- 51 stopped workers
place(0) worker(15) stopped --- 5 stopped workers

place(3) worker(16) stopped --- 51 stopped workers
place(3) worker(41) stopped --- 50 stopped workers
place(3) worker(38) stopped --- 49 stopped workers
place(3) worker(4) stopped --- 50 stopped workers
place(3) worker(29) stopped --- 51 stopped workers
place(3) worker(12) stopped --- 50 stopped workers
place(0) worker(3) stopped --- 6 stopped workers
place(1) worker(55) stopped --- 21 stopped workersplace(3) worker(40) stopped --- 49 stopped workers
place(3) worker(43) stopped --- 48 stopped workers
place(3) worker(56) stopped --- 47 stopped workers
place(3) worker(36) stopped --- 46 stopped workers
place(0) worker(17) stopped --- 6 stopped workers

place(3) worker(11) stopped --- 46 stopped workers
place(3) worker(0) stopped --- 45 stopped workers
place(0) worker(44) stopped --- 4 stopped workers
place(1) worker(46) stopped --- 21 stopped workers
place(3) worker(50) stopped --- 44 stopped workers
place(3) worker(2) stopped --- 43 stopped workers
place(0) worker(16) stopped --- 1 stopped workers
place(1) worker(57) stopped --- 19 stopped workers
place(3) worker(60) stopped --- 42 stopped workers
place(0) worker(49) stopped --- 0 stopped workers
place(1) worker(43) stopped --- 18 stopped workers
place(3) worker(55) stopped --- 41 stopped workers
place(0) worker(43) stopped --- 0 stopped workers
place(1) worker(41) stopped --- 18 stopped workers
place(3) worker(33) stopped --- 40 stopped workers
place(0) worker(42) stopped --- 0 stopped workers
place(1) worker(9) stopped --- 17 stopped workers
place(3) worker(20) stopped --- 40 stopped workers
place(0) worker(18) stopped --- 16 stopped workers
place(1) worker(43) stopped --- 17 stopped workers
place(3) worker(26) stopped --- 39 stopped workers
place(0) worker(36) stopped --- 16 stopped workers
place(1) worker(24) stopped --- 17 stopped workers
place(3) worker(7) stopped --- 39 stopped workers
place(0) worker(1) stopped --- 16 stopped workers
place(1) worker(18) stopped --- 18 stopped workersplace(3) worker(28) stopped --- 38 stopped workers
place(0) worker(67) stopped --- 17 stopped workers
place(3) worker(51) stopped --- 36 stopped workers

place(1) worker(60) stopped --- 17 stopped workers
place(3) worker(9) stopped --- 35 stopped workers
place(0) worker(45) stopped --- 1 stopped workers
place(1) worker(10) stopped --- 16 stopped workers
place(3) worker(5) stopped --- 34 stopped workers
place(0) worker(27) stopped --- 17 stopped workers
place(1) worker(46) stopped --- 15 stopped workers
place(3) worker(18) stopped --- 33 stopped workers
place(0) worker(57) stopped --- 18 stopped workersplace(1) worker(14) stopped --- 19 stopped workers
place(3) worker(13) stopped --- 33 stopped workers

place(1) worker(0) stopped --- 19 stopped workers
place(3) worker(35) stopped --- 33 stopped workers
place(0) worker(10) stopped --- 18 stopped workersplace(1) worker(41) stopped --- 19 stopped workers
place(3) worker(32) stopped --- 33 stopped workers

place(0) worker(39) stopped --- 19 stopped workersplace(1) worker(6) stopped --- 18 stopped workers
place(3) worker(46) stopped --- 32 stopped workers

place(1) worker(10) stopped --- 23 stopped workers
place(3) worker(24) stopped --- 31 stopped workers
place(0) worker(30) stopped --- 17 stopped workers
place(1) worker(64) stopped --- 17 stopped workers
place(3) worker(14) stopped --- 30 stopped workers
place(0) worker(39) stopped --- 16 stopped workers
place(1) worker(18) stopped --- 17 stopped workers
place(3) worker(65) stopped --- 30 stopped workers
place(0) worker(46) stopped --- 15 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(1) worker(24) stopped --- 16 stopped workers
place(3) worker(20) stopped --- 31 stopped workers
place(0) worker(2) stopped --- 14 stopped workers
place(2) received 1 assignments from place(0)
place(1) worker(18) stopped --- 24 stopped workers
place(3) worker(42) stopped --- 31 stopped workers
place(0) worker(66) stopped --- 22 stopped workers
place(2): thread waiting on operation handist.collections.glb.GlbOperation@7a
place(2) worker(40) stopped --- 68 stopped workersplace(1) worker(26) stopped --- 24 stopped workers
place(3) worker(9) stopped --- 30 stopped workers
place(0) worker(24) stopped --- 13 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@7a
place(1) worker(10) stopped --- 15 stopped workers
place(3) worker(5) stopped --- 29 stopped workers

place(1) worker(56) stopped --- 14 stopped workers
place(3) worker(66) stopped --- 28 stopped workers
place(0) worker(45) stopped --- 13 stopped workers
place(1) worker(22) stopped --- 14 stopped workers
place(3) worker(27) stopped --- 30 stopped workers
place(0) worker(64) stopped --- 20 stopped workers
place(1) worker(51) stopped --- 12 stopped workers
place(3) worker(43) stopped --- 30 stopped workers
place(0) worker(5) stopped --- 14 stopped workers
place(1) worker(49) stopped --- 11 stopped workers
place(3) worker(4) stopped --- 31 stopped workersplace(0) worker(63) stopped --- 13 stopped workers
place(1) worker(56) stopped --- 11 stopped workers

place(0) worker(23) stopped --- 12 stopped workers
place(1) worker(48) stopped --- 10 stopped workers
place(3) worker(45) stopped --- 30 stopped workers
place(0) worker(57) stopped --- 12 stopped workers
place(1) worker(10) stopped --- 9 stopped workers
place(3) worker(32) stopped --- 29 stopped workers
place(0) worker(2) stopped --- 11 stopped workers
place(1) worker(25) stopped --- 29 stopped workers
place(3) worker(39) stopped --- 29 stopped workers
place(0) worker(46) stopped --- 11 stopped workers
place(1) worker(65) stopped --- 9 stopped workers
place(3) worker(58) stopped --- 28 stopped workers
place(0) worker(39) stopped --- 13 stopped workers
place(1) worker(57) stopped --- 28 stopped workersplace(3) worker(34) stopped --- 29 stopped workers
place(0) worker(5) stopped --- 13 stopped workers

place(3) worker(64) stopped --- 28 stopped workers
place(0) worker(23) stopped --- 12 stopped workersplace(1) worker(17) stopped --- 8 stopped workers
place(3) worker(67) stopped --- 27 stopped workers

place(1) worker(30) stopped --- 27 stopped workersplace(3) worker(15) stopped --- 27 stopped workers
place(0) worker(1) stopped --- 11 stopped workers
place(3) worker(5) stopped --- 28 stopped workers

place(1) worker(51) stopped --- 8 stopped workers
place(3) worker(9) stopped --- 27 stopped workers
place(0) worker(65) stopped --- 14 stopped workers
place(1) worker(54) stopped --- 7 stopped workers
place(3) worker(10) stopped --- 26 stopped workers
place(0) worker(57) stopped --- 28 stopped workersplace(1) worker(4) stopped --- 26 stopped workersplace(3) worker(50) stopped --- 26 stopped workers


place(3) worker(17) stopped --- 26 stopped workers
place(0) worker(37) stopped --- 12 stopped workers
place(1) worker(62) stopped --- 6 stopped workersplace(3) worker(27) stopped --- 25 stopped workers
place(0) worker(24) stopped --- 11 stopped workers

place(3) worker(50) stopped --- 67 stopped workers
place(0) worker(18) stopped --- 10 stopped workers
place(1) worker(28) stopped --- 25 stopped workers
place(3) worker(53) stopped --- 66 stopped workers
place(0) worker(26) stopped --- 10 stopped workers
place(1) worker(32) stopped --- 25 stopped workers
place(3) worker(67) stopped --- 65 stopped workers
place(0) worker(23) stopped --- 24 stopped workersplace(1) worker(34) stopped --- 26 stopped workers
place(3) worker(20) stopped --- 64 stopped workers

place(1) worker(38) stopped --- 26 stopped workers
place(3) worker(47) stopped --- 63 stopped workers
place(0) worker(45) stopped --- 25 stopped workersplace(1) worker(65) stopped --- 7 stopped workers
place(3) worker(28) stopped --- 62 stopped workers

place(1) worker(8) stopped --- 9 stopped workers
place(3) worker(16) stopped --- 62 stopped workers
place(0) worker(54) stopped --- 24 stopped workers
place(1) worker(12) stopped --- 9 stopped workers
place(3) worker(25) stopped --- 59 stopped workersplace(0) worker(14) stopped --- 10 stopped workers
place(1) worker(45) stopped --- 29 stopped workers

place(0) worker(0) stopped --- 13 stopped workers
place(1) worker(26) stopped --- 11 stopped workers
place(3) worker(21) stopped --- 68 stopped workers
place(0) worker(46) stopped --- 13 stopped workers
place(1) worker(14) stopped --- 31 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@7a
place(0) worker(37) stopped --- 24 stopped workers
place(1) worker(4) stopped --- 9 stopped workers
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(0) worker(24) stopped --- 11 stopped workers
place(1) worker(50) stopped --- 32 stopped workersplace(3) received 1 assignments from place(1)
place(0) worker(63) stopped --- 26 stopped workers

place(3): thread waiting on operation handist.collections.glb.GlbOperation@7aplace(0) worker(18) stopped --- 10 stopped workers
place(1) worker(25) stopped --- 33 stopped workers

place(3) worker(62) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@7a
place(0) worker(56) stopped --- 27 stopped workers
place(1) worker(35) stopped --- 34 stopped workers
