Concurrent workers; 68
Granulatiry; 2000
Lifeline class; handist.collections.glb.lifeline.Hypercube
Serialization; KRYO
Arguments received were [5, 10, 20, 10000, 10000000, 42]
place(0): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1): thread waiting on operation handist.collections.glb.GlbOperation@5place(3): thread waiting on operation handist.collections.glb.GlbOperation@5

place(2): thread waiting on operation handist.collections.glb.GlbOperation@5
place(1) worker(63) stopped --- 43 stopped workers
place(1) worker(29) stopped --- 42 stopped workers
place(1) worker(24) stopped --- 36 stopped workers
place(1) worker(31) stopped --- 36 stopped workers
place(1) worker(53) stopped --- 37 stopped workers
place(1) worker(33) stopped --- 37 stopped workers
place(1) worker(23) stopped --- 36 stopped workers
place(1) worker(39) stopped --- 36 stopped workers
place(1) worker(44) stopped --- 37 stopped workers
place(1) worker(49) stopped --- 37 stopped workers
place(1) worker(46) stopped --- 37 stopped workers
place(1) worker(47) stopped --- 37 stopped workers
place(1) worker(20) stopped --- 37 stopped workers
place(1) worker(17) stopped --- 37 stopped workers
place(1) worker(25) stopped --- 37 stopped workers
place(1) worker(13) stopped --- 36 stopped workers
place(1) worker(51) stopped --- 36 stopped workers
place(1) worker(18) stopped --- 36 stopped workers
place(1) worker(64) stopped --- 38 stopped workers
place(1) worker(6) stopped --- 38 stopped workers
place(1) worker(48) stopped --- 38 stopped workers
place(1) worker(1) stopped --- 27 stopped workers
place(1) worker(16) stopped --- 27 stopped workers
place(1) worker(19) stopped --- 24 stopped workers
place(1) worker(54) stopped --- 16 stopped workers
place(1) worker(61) stopped --- 13 stopped workers
place(1) worker(4) stopped --- 14 stopped workers
place(1) worker(65) stopped --- 13 stopped workers
place(1) worker(26) stopped --- 13 stopped workers
place(1) worker(55) stopped --- 14 stopped workers
place(2) worker(7) stopped --- 0 stopped workers
place(0) worker(33) stopped --- 57 stopped workers
place(0) worker(5) stopped --- 56 stopped workers
place(0) worker(23) stopped --- 56 stopped workers
place(0) worker(14) stopped --- 52 stopped workers
place(3) worker(53) stopped --- 29 stopped workers
place(3) worker(26) stopped --- 29 stopped workers
place(1) worker(56) stopped --- 14 stopped workers
place(1) worker(12) stopped --- 11 stopped workers
place(1) worker(30) stopped --- 11 stopped workers
place(1) worker(21) stopped --- 8 stopped workers
place(1) worker(67) stopped --- 5 stopped workers
place(2) worker(10) stopped --- 66 stopped workers
place(0) worker(0) stopped --- 50 stopped workers
place(3) worker(17) stopped --- 27 stopped workers
place(1) worker(11) stopped --- 6 stopped workers
place(1) worker(35) stopped --- 6 stopped workers
place(2) worker(17) stopped --- 65 stopped workers
place(0) worker(24) stopped --- 50 stopped workers
place(3) worker(28) stopped --- 28 stopped workersplace(1) worker(60) stopped --- 6 stopped workers
place(1) worker(41) stopped --- 4 stopped workers
place(1) worker(58) stopped --- 68 stopped workers
place(2) worker(45) stopped --- 64 stopped workers
place(0) worker(61) stopped --- 50 stopped workers
place(0) worker(11) stopped --- 50 stopped workers
place(0) worker(47) stopped --- 50 stopped workers
place(0) worker(42) stopped --- 47 stopped workers

place(1) worker(67) stopped --- 66 stopped workers
place(1) worker(50) stopped --- 65 stopped workers
place(1) worker(16) stopped --- 65 stopped workers
place(2) worker(61) stopped --- 63 stopped workers
place(0) worker(54) stopped --- 44 stopped workers
place(0) worker(49) stopped --- 44 stopped workers
place(0) worker(12) stopped --- 42 stopped workersplace(3) worker(2) stopped --- 28 stopped workers
place(1) worker(19) stopped --- 63 stopped workers
place(2) worker(19) stopped --- 63 stopped workers

place(0) worker(38) stopped --- 41 stopped workers
place(0) worker(62) stopped --- 42 stopped workers
place(3) worker(16) stopped --- 28 stopped workersplace(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(2) worker(20) stopped --- 61 stopped workers
place(0) worker(8) stopped --- 38 stopped workers

place(2) worker(34) stopped --- 58 stopped workers
place(0) worker(27) stopped --- 38 stopped workersplace(3) worker(0) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@7a
place(3) worker(8) stopped --- 27 stopped workers
place(2) worker(35) stopped --- 58 stopped workers

place(3) worker(25) stopped --- 26 stopped workers
place(3) worker(67) stopped --- 23 stopped workers
place(3) worker(1) stopped --- 24 stopped workersplace(2) worker(55) stopped --- 57 stopped workers
place(0) worker(26) stopped --- 38 stopped workers

place(3) worker(7) stopped --- 24 stopped workers
place(2) worker(2) stopped --- 54 stopped workers
place(0) worker(41) stopped --- 34 stopped workersplace(3) worker(66) stopped --- 26 stopped workers
place(3) worker(34) stopped --- 26 stopped workers
place(3) worker(49) stopped --- 27 stopped workersplace(2) worker(4) stopped --- 53 stopped workers


place(3) worker(4) stopped --- 26 stopped workers
place(3) worker(37) stopped --- 26 stopped workers
place(3) worker(27) stopped --- 22 stopped workers
place(2) worker(3) stopped --- 52 stopped workers
place(0) worker(9) stopped --- 33 stopped workersplace(3) worker(5) stopped --- 23 stopped workers
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)place(2) worker(66) stopped --- 53 stopped workers
place(3) worker(30) stopped --- 23 stopped workers
place(3) worker(58) stopped --- 19 stopped workers
place(3) worker(13) stopped --- 20 stopped workers


place(0) worker(50) stopped --- 34 stopped workers
place(3) worker(43) stopped --- 17 stopped workers
place(2) worker(41) stopped --- 50 stopped workers
place(0) worker(66) stopped --- 33 stopped workersplace(3) worker(12) stopped --- 20 stopped workers
place(2) worker(7) stopped --- 51 stopped workers

place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(2) worker(46) stopped --- 50 stopped workers
place(0) worker(19) stopped --- 31 stopped workers
place(3) worker(32) stopped --- 17 stopped workers
place(3) worker(52) stopped --- 16 stopped workers
place(3) worker(57) stopped --- 13 stopped workers
place(3) worker(41) stopped --- 13 stopped workersplace(2) worker(6) stopped --- 49 stopped workers
place(0) worker(48) stopped --- 31 stopped workers

place(3) worker(55) stopped --- 13 stopped workers
place(3) worker(11) stopped --- 13 stopped workers
place(3) worker(59) stopped --- 13 stopped workers
place(2) worker(8) stopped --- 49 stopped workersplace(0) worker(39) stopped --- 27 stopped workers
place(3) worker(29) stopped --- 67 stopped workers

place(0) worker(52) stopped --- 31 stopped workersplace(2) worker(15) stopped --- 47 stopped workers

place(2) worker(25) stopped --- 46 stopped workers
place(0) worker(29) stopped --- 31 stopped workers
place(2) worker(14) stopped --- 45 stopped workers
place(0) worker(40) stopped --- 29 stopped workersplace(2) worker(67) stopped --- 44 stopped workers

place(0) worker(64) stopped --- 31 stopped workers
place(2) worker(26) stopped --- 42 stopped workersplace(0) worker(60) stopped --- 29 stopped workers

place(2) worker(16) stopped --- 42 stopped workers
place(0) worker(28) stopped --- 22 stopped workers
place(2) worker(9) stopped --- 42 stopped workers
place(0) worker(46) stopped --- 23 stopped workers
place(2) worker(58) stopped --- 42 stopped workers
place(0) worker(6) stopped --- 20 stopped workers
place(2) worker(62) stopped --- 42 stopped workers
place(2) worker(50) stopped --- 42 stopped workers
place(2) worker(22) stopped --- 42 stopped workers
place(2) worker(32) stopped --- 42 stopped workers
place(2) worker(29) stopped --- 42 stopped workers
place(0) worker(30) stopped --- 20 stopped workers
place(2) worker(27) stopped --- 41 stopped workers
place(2) worker(12) stopped --- 41 stopped workers
place(2) worker(33) stopped --- 38 stopped workers
place(0) worker(21) stopped --- 21 stopped workersplace(2) worker(52) stopped --- 38 stopped workers
place(2) worker(13) stopped --- 35 stopped workers
place(2) worker(51) stopped --- 35 stopped workers

place(2) worker(21) stopped --- 34 stopped workers
place(2) worker(65) stopped --- 28 stopped workers
place(2) worker(63) stopped --- 27 stopped workers
place(0) worker(32) stopped --- 19 stopped workers
place(2) worker(57) stopped --- 27 stopped workersplace(0) worker(57) stopped --- 19 stopped workers

place(0) worker(1) stopped --- 15 stopped workers
place(2) worker(56) stopped --- 26 stopped workers
place(0) worker(13) stopped --- 16 stopped workers
place(2) worker(43) stopped --- 26 stopped workers
place(0) worker(15) stopped --- 15 stopped workers
place(2) worker(64) stopped --- 21 stopped workers
place(0) worker(59) stopped --- 15 stopped workersplace(2) worker(39) stopped --- 23 stopped workers

place(2) worker(37) stopped --- 20 stopped workers
place(0) worker(63) stopped --- 15 stopped workers
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(2) worker(19) stopped --- 20 stopped workers
place(0) worker(62) stopped --- 10 stopped workers
place(2) worker(5) stopped --- 21 stopped workersplace(0) worker(20) stopped --- 10 stopped workers

place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(0): resumed after waiting on handist.collections.glb.GlbOperation@7a
place(2) worker(48) stopped --- 13 stopped workers
place(0) worker(2) stopped --- 68 stopped workers
place(2) worker(10) stopped --- 12 stopped workersplace(2) established lifeline on place(0) for collection DistChunkedList:gid(1)

place(2) worker(53) stopped --- 12 stopped workers
place(2) worker(49) stopped --- 11 stopped workers
place(2) worker(40) stopped --- 11 stopped workers
place(2) worker(44) stopped --- 9 stopped workers
place(2) worker(35) stopped --- 8 stopped workers
place(2) worker(36) stopped --- 8 stopped workers
place(2) worker(17) stopped --- 8 stopped workers
place(2) worker(11) stopped --- 9 stopped workers
place(2) worker(23) stopped --- 8 stopped workers
place(2) worker(38) stopped --- 9 stopped workers
place(2) worker(30) stopped --- 9 stopped workers
place(2) worker(46) stopped --- 5 stopped workers
place(2) worker(24) stopped --- 0 stopped workers
place(2) worker(59) stopped --- 0 stopped workers
place(2) worker(15) stopped --- 0 stopped workers
place(2) worker(1) stopped --- 0 stopped workers
place(2) worker(47) stopped --- 0 stopped workers
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(2): resumed after waiting on handist.collections.glb.GlbOperation@7a
place(2) worker(42) stopped --- 68 stopped workers
place(2) worker(38) stopped --- 67 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@87
place(3): thread waiting on operation handist.collections.glb.GlbOperation@87
place(1): thread waiting on operation handist.collections.glb.GlbOperation@87
place(2): thread waiting on operation handist.collections.glb.GlbOperation@87
place(0) worker(65) stopped --- 0 stopped workers
place(0) worker(8) stopped --- 1 stopped workers
place(0) worker(43) stopped --- 7 stopped workers
place(0) worker(63) stopped --- 11 stopped workers
place(0) worker(66) stopped --- 14 stopped workers
place(0) worker(54) stopped --- 19 stopped workers
place(0) worker(55) stopped --- 27 stopped workers
place(0) worker(52) stopped --- 35 stopped workers
place(0) worker(25) stopped --- 39 stopped workers
place(1) worker(35) stopped --- 3 stopped workers
place(0) worker(49) stopped --- 45 stopped workersplace(2) worker(49) stopped --- 2 stopped workers

place(0) worker(18) stopped --- 10 stopped workers
place(0) worker(48) stopped --- 46 stopped workers
place(0) worker(61) stopped --- 47 stopped workers
place(0) worker(60) stopped --- 51 stopped workers
place(0) worker(64) stopped --- 55 stopped workers
place(0) worker(15) stopped --- 9 stopped workers
place(0) worker(27) stopped --- 7 stopped workers
place(0) worker(45) stopped --- 61 stopped workers
place(0) worker(51) stopped --- 7 stopped workers
place(0) worker(1) stopped --- 0 stopped workers
place(0) worker(2) stopped --- 4 stopped workers
place(0) worker(14) stopped --- 0 stopped workers
place(0) worker(37) stopped --- 0 stopped workers
place(0) worker(46) stopped --- 5 stopped workersplace(1) worker(10) stopped --- 2 stopped workers

place(1) worker(33) stopped --- 0 stopped workers
place(1) worker(44) stopped --- 12 stopped workers
place(0) worker(65) stopped --- 65 stopped workersplace(1) worker(57) stopped --- 20 stopped workers
place(1) worker(19) stopped --- 27 stopped workers

place(1) worker(1) stopped --- 29 stopped workers
place(0) worker(59) stopped --- 64 stopped workersplace(3) worker(2) stopped --- 0 stopped workers
place(1) worker(62) stopped --- 43 stopped workers
place(1) worker(65) stopped --- 45 stopped workers
place(2) worker(5) stopped --- 2 stopped workers

place(3) worker(54) stopped --- 2 stopped workers
place(3) worker(44) stopped --- 4 stopped workers
place(1) worker(32) stopped --- 51 stopped workers
place(1) worker(26) stopped --- 54 stopped workers
place(1) worker(2) stopped --- 58 stopped workers
place(2) worker(6) stopped --- 11 stopped workers
place(2) worker(49) stopped --- 16 stopped workers
place(0) worker(29) stopped --- 63 stopped workers
place(1) worker(15) stopped --- 61 stopped workers
place(2) worker(34) stopped --- 20 stopped workers
place(0) worker(46) stopped --- 66 stopped workersplace(1) worker(31) stopped --- 63 stopped workers
place(2) worker(7) stopped --- 1 stopped workers

place(1) worker(34) stopped --- 3 stopped workers
place(2) worker(7) stopped --- 28 stopped workers
place(0) worker(9) stopped --- 61 stopped workers
place(3) worker(3) stopped --- 1 stopped workers
place(1) worker(35) stopped --- 62 stopped workers
place(2) worker(45) stopped --- 38 stopped workers
place(2) worker(56) stopped --- 42 stopped workersplace(0) worker(4) stopped --- 61 stopped workers
place(3) worker(22) stopped --- 12 stopped workers
place(3) worker(49) stopped --- 16 stopped workersplace(1) worker(17) stopped --- 61 stopped workers

place(2) worker(66) stopped --- 46 stopped workers
place(2) worker(62) stopped --- 49 stopped workers
place(2) worker(36) stopped --- 55 stopped workers
place(2) worker(44) stopped --- 56 stopped workers
place(2) worker(58) stopped --- 26 stopped workers
place(2) worker(42) stopped --- 61 stopped workers
place(2) worker(28) stopped --- 25 stopped workers
place(2) worker(16) stopped --- 25 stopped workers
place(2) worker(48) stopped --- 22 stopped workers
place(2) worker(13) stopped --- 25 stopped workers
place(2) worker(29) stopped --- 64 stopped workersplace(0) worker(31) stopped --- 60 stopped workers

place(3) worker(27) stopped --- 21 stopped workersplace(1) worker(22) stopped --- 59 stopped workers
place(2) worker(31) stopped --- 22 stopped workersplace(0) worker(0) stopped --- 59 stopped workers
place(0) worker(36) stopped --- 58 stopped workers


place(1) worker(53) stopped --- 58 stopped workers
place(2) worker(3) stopped --- 21 stopped workersplace(0) worker(26) stopped --- 57 stopped workers
place(0) worker(33) stopped --- 57 stopped workers
place(0) worker(58) stopped --- 55 stopped workers
place(3) worker(35) stopped --- 3 stopped workers
place(1) worker(36) stopped --- 56 stopped workers
place(0) worker(7) stopped --- 67 stopped workers
place(0) worker(32) stopped --- 53 stopped workers

place(1) worker(23) stopped --- 55 stopped workersplace(2) worker(11) stopped --- 66 stopped workers

place(3) worker(14) stopped --- 25 stopped workers

place(1) worker(5) stopped --- 66 stopped workersplace(2) worker(40) stopped --- 19 stopped workers
place(3) worker(25) stopped --- 30 stopped workers
place(3) worker(36) stopped --- 35 stopped workersplace(2) worker(67) stopped --- 67 stopped workers

place(3) worker(7) stopped --- 37 stopped workers
place(3) worker(34) stopped --- 42 stopped workers
place(1) worker(18) stopped --- 54 stopped workers
place(2) worker(38) stopped --- 20 stopped workers

place(3) worker(48) stopped --- 48 stopped workersplace(1) worker(0) stopped --- 52 stopped workers
place(2) worker(10) stopped --- 18 stopped workers
place(0) worker(17) stopped --- 52 stopped workers

place(0) worker(28) stopped --- 68 stopped workers
place(0) worker(40) stopped --- 51 stopped workers
place(3) worker(16) stopped --- 52 stopped workersplace(0) worker(34) stopped --- 49 stopped workers
place(0) worker(14) stopped --- 49 stopped workers

place(1) worker(52) stopped --- 51 stopped workers
place(2) worker(65) stopped --- 18 stopped workers
place(0) worker(35) stopped --- 46 stopped workers
place(0) worker(67) stopped --- 45 stopped workersplace(3) worker(43) stopped --- 5 stopped workers
place(1) worker(13) stopped --- 49 stopped workers
place(1) worker(11) stopped --- 49 stopped workers
place(1) worker(43) stopped --- 47 stopped workers
place(2) worker(59) stopped --- 15 stopped workers

place(3) worker(41) stopped --- 5 stopped workersplace(1) worker(54) stopped --- 47 stopped workersplace(2) worker(43) stopped --- 15 stopped workers
place(0) worker(41) stopped --- 45 stopped workers


place(2) worker(63) stopped --- 15 stopped workersplace(0) worker(24) stopped --- 45 stopped workers
place(0) worker(22) stopped --- 40 stopped workers
place(3) worker(37) stopped --- 0 stopped workers
place(1) worker(64) stopped --- 45 stopped workers

place(0) worker(62) stopped --- 39 stopped workers
place(0) worker(50) stopped --- 39 stopped workers
place(0) worker(5) stopped --- 36 stopped workersplace(3) worker(5) stopped --- 64 stopped workers
place(1) worker(25) stopped --- 42 stopped workers
place(1) worker(60) stopped --- 42 stopped workers
place(2) worker(41) stopped --- 15 stopped workers

place(0) worker(57) stopped --- 37 stopped workers
place(0) worker(37) stopped --- 36 stopped workersplace(3) worker(59) stopped --- 63 stopped workers
place(1) worker(56) stopped --- 40 stopped workers
place(1) worker(63) stopped --- 39 stopped workers
place(1) worker(34) stopped --- 37 stopped workers
place(1) worker(39) stopped --- 37 stopped workers
place(1) worker(45) stopped --- 36 stopped workers
place(1) worker(16) stopped --- 36 stopped workers
place(1) worker(50) stopped --- 35 stopped workers
place(1) worker(55) stopped --- 35 stopped workers
place(1) worker(48) stopped --- 35 stopped workers
place(1) worker(41) stopped --- 32 stopped workers
place(1) worker(12) stopped --- 32 stopped workers
place(1) worker(3) stopped --- 33 stopped workers
place(1) worker(40) stopped --- 28 stopped workers
place(1) worker(66) stopped --- 27 stopped workers
place(1) worker(37) stopped --- 27 stopped workers
place(1) worker(38) stopped --- 24 stopped workers
place(1) worker(46) stopped --- 23 stopped workers
place(2) worker(8) stopped --- 11 stopped workers

place(0) worker(47) stopped --- 34 stopped workers
place(0) worker(20) stopped --- 34 stopped workers
place(3) worker(67) stopped --- 62 stopped workers
place(1) worker(47) stopped --- 23 stopped workers
place(1) worker(21) stopped --- 22 stopped workers
place(1) worker(4) stopped --- 19 stopped workers
place(2) worker(29) stopped --- 7 stopped workers
place(0) worker(56) stopped --- 33 stopped workers
place(0) worker(53) stopped --- 33 stopped workers
place(0) worker(38) stopped --- 31 stopped workersplace(3) worker(9) stopped --- 62 stopped workers
place(1) worker(14) stopped --- 19 stopped workers
place(1) worker(27) stopped --- 18 stopped workers
place(1) worker(58) stopped --- 16 stopped workers
place(1) worker(49) stopped --- 16 stopped workers
place(1) worker(42) stopped --- 16 stopped workersplace(2) worker(4) stopped --- 9 stopped workers

place(0) worker(30) stopped --- 30 stopped workers
place(3) worker(29) stopped --- 62 stopped workers

place(1) worker(29) stopped --- 12 stopped workers
place(1) worker(8) stopped --- 2 stopped workers
place(1) worker(67) stopped --- 2 stopped workers
place(2) worker(42) stopped --- 9 stopped workers
place(0) worker(44) stopped --- 28 stopped workers
place(0) worker(6) stopped --- 27 stopped workers
place(0) worker(3) stopped --- 27 stopped workers
place(3) worker(37) stopped --- 62 stopped workers
place(1) worker(59) stopped --- 11 stopped workers
place(1) worker(9) stopped --- 10 stopped workers
place(2) worker(39) stopped --- 9 stopped workers
place(0) worker(16) stopped --- 24 stopped workers
place(0) worker(21) stopped --- 23 stopped workers
place(0) worker(12) stopped --- 22 stopped workersplace(3) worker(20) stopped --- 62 stopped workers
place(1) worker(6) stopped --- 9 stopped workers
place(1) worker(61) stopped --- 9 stopped workers
place(1) worker(2) stopped --- 7 stopped workers
place(2) worker(22) stopped --- 7 stopped workers

place(3) worker(65) stopped --- 57 stopped workers
place(1) worker(33) stopped --- 6 stopped workers
place(1) worker(51) stopped --- 5 stopped workers
place(1) worker(28) stopped --- 4 stopped workers
place(2) worker(2) stopped --- 7 stopped workers
place(0) worker(13) stopped --- 22 stopped workers
place(3) worker(66) stopped --- 64 stopped workers
place(1): resumed after waiting on handist.collections.glb.GlbOperation@87
place(2) worker(37) stopped --- 7 stopped workers
place(0) worker(11) stopped --- 22 stopped workers
place(3) worker(40) stopped --- 55 stopped workers
place(1) worker(30) stopped --- 68 stopped workers
place(2) worker(50) stopped --- 2 stopped workersplace(0) worker(23) stopped --- 19 stopped workers
place(3) worker(62) stopped --- 65 stopped workers
place(1) worker(24) stopped --- 67 stopped workers
place(1) worker(7) stopped --- 66 stopped workers
place(1) worker(20) stopped --- 64 stopped workers

place(0) worker(42) stopped --- 15 stopped workersplace(3) worker(51) stopped --- 66 stopped workers
place(2) worker(27) stopped --- 3 stopped workers

place(3) worker(32) stopped --- 55 stopped workers
place(2) worker(32) stopped --- 3 stopped workersplace(0) worker(39) stopped --- 15 stopped workers
place(3) worker(38) stopped --- 54 stopped workers
place(0) established lifeline on place(1) for collection DistChunkedList:gid(1)

place(0) worker(45) stopped --- 16 stopped workers
place(3) worker(26) stopped --- 53 stopped workersplace(2) worker(20) stopped --- 65 stopped workersplace(0) worker(19) stopped --- 13 stopped workers


place(2) worker(30) stopped --- 68 stopped workers
place(0) worker(10) stopped --- 13 stopped workers
place(3) worker(44) stopped --- 53 stopped workers
place(2) worker(59) stopped --- 63 stopped workers
place(2) worker(46) stopped --- 63 stopped workers
place(2) worker(23) stopped --- 61 stopped workers
place(0): resumed after waiting on handist.collections.glb.GlbOperation@87
place(3) worker(35) stopped --- 50 stopped workers
place(2) worker(55) stopped --- 60 stopped workers
place(2) worker(57) stopped --- 59 stopped workers
place(2) worker(53) stopped --- 58 stopped workers
place(3) worker(58) stopped --- 49 stopped workers
place(2) worker(35) stopped --- 57 stopped workers
place(2) worker(18) stopped --- 54 stopped workers
place(2) worker(33) stopped --- 53 stopped workers
place(2) worker(60) stopped --- 52 stopped workersplace(3) worker(55) stopped --- 67 stopped workers
place(2) worker(51) stopped --- 52 stopped workers
place(2) worker(0) stopped --- 52 stopped workers
place(2) worker(19) stopped --- 48 stopped workers

place(2) worker(54) stopped --- 47 stopped workers
place(3) worker(52) stopped --- 48 stopped workers
place(2) worker(61) stopped --- 47 stopped workers
place(2) worker(1) stopped --- 47 stopped workers
place(2) worker(27) stopped --- 43 stopped workers
place(3) worker(1) stopped --- 46 stopped workers
place(2) worker(52) stopped --- 42 stopped workers
place(1) established lifeline on place(0) for collection DistChunkedList:gid(1)
place(3) worker(43) stopped --- 46 stopped workersplace(2) worker(22) stopped --- 42 stopped workers
place(2) established lifeline on place(0) for collection DistChunkedList:gid(1)

place(2) worker(64) stopped --- 40 stopped workers
place(2) worker(17) stopped --- 36 stopped workers
place(2) worker(21) stopped --- 36 stopped workers
place(3) worker(6) stopped --- 44 stopped workers
place(2) worker(24) stopped --- 37 stopped workers
place(2) worker(15) stopped --- 36 stopped workers
place(2) worker(14) stopped --- 36 stopped workers
place(2) worker(26) stopped --- 32 stopped workers
place(3) worker(41) stopped --- 43 stopped workers
place(3) worker(57) stopped --- 42 stopped workers
place(3) worker(8) stopped --- 41 stopped workers
place(3) worker(42) stopped --- 39 stopped workers
place(3) worker(24) stopped --- 39 stopped workers
place(2) worker(25) stopped --- 32 stopped workers
place(3) worker(54) stopped --- 36 stopped workers
place(3) worker(28) stopped --- 35 stopped workers
place(3) worker(50) stopped --- 34 stopped workers
place(2) worker(9) stopped --- 28 stopped workers
place(3) worker(13) stopped --- 32 stopped workers
place(3) worker(23) stopped --- 32 stopped workers
place(3) worker(0) stopped --- 30 stopped workers
place(2) worker(47) stopped --- 31 stopped workers
place(3) worker(64) stopped --- 30 stopped workers
place(3) worker(2) stopped --- 28 stopped workers
place(2) worker(12) stopped --- 32 stopped workers
place(2): resumed after waiting on handist.collections.glb.GlbOperation@87
place(3) worker(56) stopped --- 26 stopped workers
place(3) worker(11) stopped --- 26 stopped workers
place(0) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(3) worker(17) stopped --- 26 stopped workers
place(3) worker(47) stopped --- 25 stopped workers
place(3) worker(60) stopped --- 22 stopped workers
place(3) worker(51) stopped --- 23 stopped workers
place(3) worker(39) stopped --- 24 stopped workers
place(3) worker(21) stopped --- 21 stopped workers
place(3) worker(31) stopped --- 21 stopped workers
place(3) worker(10) stopped --- 18 stopped workers
place(3) worker(33) stopped --- 18 stopped workers
place(3) worker(53) stopped --- 17 stopped workers
place(3) worker(30) stopped --- 14 stopped workers
place(3) worker(15) stopped --- 14 stopped workers
place(3) worker(63) stopped --- 12 stopped workers
place(3) worker(46) stopped --- 12 stopped workers
place(3) worker(19) stopped --- 12 stopped workers
place(3) worker(55) stopped --- 12 stopped workers
place(3) worker(45) stopped --- 8 stopped workers
place(3) worker(4) stopped --- 7 stopped workers
place(3) worker(54) stopped --- 7 stopped workers
place(3) worker(66) stopped --- 5 stopped workers
place(3) worker(29) stopped --- 5 stopped workers
place(3) worker(67) stopped --- 5 stopped workers
place(3) worker(18) stopped --- 1 stopped workers
place(3) worker(60) stopped --- 63 stopped workers
place(3) worker(12) stopped --- 62 stopped workers
place(3) worker(61) stopped --- 68 stopped workers
place(3): resumed after waiting on handist.collections.glb.GlbOperation@87
place(2) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(1) established lifeline on place(3) for collection DistChunkedList:gid(1)
place(3) established lifeline on place(1) for collection DistChunkedList:gid(1)
place(3) established lifeline on place(2) for collection DistChunkedList:gid(1)
place(0): thread waiting on operation handist.collections.glb.GlbOperation@8d
place(3): thread waiting on operation handist.collections.glb.GlbOperation@8d
place(1): thread waiting on operation handist.collections.glb.GlbOperation@8d
place(2): thread waiting on operation handist.collections.glb.GlbOperation@8d
place(0) worker(31) stopped --- 1 stopped workers
place(0) worker(53) stopped --- 0 stopped workers
place(1) worker(24) stopped --- 0 stopped workers
place(3) worker(5) stopped --- 0 stopped workers
place(3) worker(7) stopped --- 2 stopped workersplace(0) worker(0) stopped --- 5 stopped workers
place(0) worker(16) stopped --- 21 stopped workers
place(0) worker(50) stopped --- 33 stopped workers
place(0) worker(52) stopped --- 40 stopped workers
place(0) worker(60) stopped --- 44 stopped workers
place(0) worker(65) stopped --- 16 stopped workers
place(0) worker(35) stopped --- 51 stopped workers
place(0) worker(10) stopped --- 52 stopped workers
place(0) worker(31) stopped --- 16 stopped workers
place(0) worker(29) stopped --- 50 stopped workers
place(1) worker(56) stopped --- 0 stopped workers

place(0) worker(51) stopped --- 51 stopped workers
place(3) worker(60) stopped --- 0 stopped workers
place(1) worker(65) stopped --- 6 stopped workers
place(1) worker(30) stopped --- 20 stopped workers
place(1) worker(46) stopped --- 33 stopped workers
place(1) worker(14) stopped --- 4 stopped workers
place(1) worker(14) stopped --- 36 stopped workers
place(1) worker(49) stopped --- 44 stopped workers
place(1) worker(7) stopped --- 1 stopped workers
place(1) worker(67) stopped --- 49 stopped workers
place(1) worker(19) stopped --- 57 stopped workers
place(1) worker(51) stopped --- 4 stopped workers
place(1) worker(49) stopped --- 2 stopped workers
place(1) worker(10) stopped --- 61 stopped workers
place(1) worker(19) stopped --- 0 stopped workers
place(1) worker(3) stopped --- 60 stopped workers
place(2) worker(22) stopped --- 0 stopped workers
place(0) worker(41) stopped --- 54 stopped workers
place(3) worker(12) stopped --- 26 stopped workers
place(3) worker(17) stopped --- 38 stopped workers
place(1) worker(41) stopped --- 59 stopped workersplace(2) worker(56) stopped --- 2 stopped workers
place(0) worker(30) stopped --- 59 stopped workers
place(3) worker(45) stopped --- 41 stopped workers
place(3) worker(55) stopped --- 52 stopped workers
place(1) worker(60) stopped --- 62 stopped workersplace(2) worker(24) stopped --- 2 stopped workers
place(2) worker(8) stopped --- 11 stopped workers
place(2) worker(66) stopped --- 24 stopped workers
place(2) worker(16) stopped --- 38 stopped workers
place(2) worker(6) stopped --- 44 stopped workers
place(2) worker(26) stopped --- 48 stopped workers
place(2) worker(43) stopped --- 0 stopped workers
place(2) worker(22) stopped --- 53 stopped workers
place(2) worker(67) stopped --- 54 stopped workers
place(2) worker(63) stopped --- 57 stopped workers
place(2) worker(40) stopped --- 57 stopped workersplace(0) worker(5) stopped --- 13 stopped workers

place(3) worker(30) stopped --- 57 stopped workers
place(1) worker(15) stopped --- 63 stopped workers

place(2) worker(62) stopped --- 59 stopped workersplace(0) worker(15) stopped --- 64 stopped workers
place(3) worker(42) stopped --- 1 stopped workers
place(1) worker(53) stopped --- 59 stopped workers
place(1) worker(7) stopped --- 66 stopped workers

place(2) worker(56) stopped --- 62 stopped workers

